original	translation	mean	source_lang	target_lang
"McCarthy considered Cruise as ""a bit stiff but still adequate"" as von Stauffenberg."	வோன் ஸ்டாஃபென்பெர்க் போல க்ரூஸ் சற்று கடுமையானவர் ஆனால் போதுமானவர் என்று மெக்கார்த்தி கருதினார்.	71.0	en	tamil
Jawaharlal Nehru National Urban Renewal Mission (JNNURM) was a massive city-modernisation scheme launched by the Government of India under the Ministry of Urban Development.	ஜவஹர்லால் நேரு தேசிய நகர்ப்புற புனரமைப்புத் திட்டம் (Jawaharlal Nehru National Urban Renewal Mission-JNNURM) என்பது மத்திய நகர்ப்புற மேம்பாட்டு அமைச்சகத்தின் கீழ் இந்திய அரசால் தொடங்கப்பட்ட ஒரு மாபெரும் நகர நவீனமயமாக்கல் திட்டமாகும்.	96.33333333333331	en	tamil
The Liquid Propulsion Systems Centre (LPSC) is a research and development centre functioning under Indian Space Research Organisation.	திரவ உந்துவிசை அமைப்பு மையம் (Liquid Propulsion Systems Centre-LPSC) என்பது இந்திய விண்வெளி ஆராய்ச்சி நிறுவனத்தின் கீழ் செயல்படும் ஒரு ஆராய்ச்சி மற்றும் மேம்பாட்டு மையமாகும்.	97.0	en	tamil
Its iris is yellow.	இதன் கண்கள் மஞ்சள் நிறத்தில் இருக்கும்.	80.66666666666667	en	tamil
She belongs to Kandhamal District of Odisha.	இவர் ஒடிசாவின் கந்தமால் மாவட்டத்தைச் சேர்ந்தவர்.	97.66666666666669	en	tamil
Born in Agra, Nehru was educated at Saint Mary's Convent, Hubli.	ஆக்ராவில் பிறந்த நேரு ஹூப்ளியில் உள்ள செயின்ட் மேரி கான்வென்ட்டில் கல்வி பயின்றார்.	98.0	en	tamil
For example, the chlorofluorocarbons have been shown to lead to ozone depletion.	உதாரணமாக, குளோரோ புளோரோகார்பன்கள் ஓசோன் குறைவுக்கு வழிவகுப்பதாகக் காட்டப்பட்டுள்ளது.	89.66666666666667	en	tamil
Surya grants Yama, a cock to eat the worms from his leg.	சூர்யா தனது காலில் இருந்து புழுக்களை சாப்பிட யாமா என்ற கோழியை வழங்குகிறார்.	51.66666666666666	en	tamil
As law member, Krishnan Nair expressed support for the devadasi bill passed by Muthulakshmi Reddy.	சட்ட உறுப்பினராக இருந்த கிருஷ்ணன் நாயர், முத்துலட்சுமி ரெட்டி நிறைவேற்றிய தேவதாசி மசோதாவுக்கு ஆதரவு தெரிவித்தார்.	98.66666666666669	en	tamil
Thus, this was the first World Cup to be contested without all of the Full Member nations being present.	முழுமையான உறுப்பு நாடுகள் கலந்து கொள்ளாமல் நடைபெறும் முதல் உலகக் கோப்பை போட்டி இதுவாகும்.	96.66666666666669	en	tamil
Selenium dioxide is the chemical compound with the formula SeO2.	செலீனியம் டையாக்சைடு (Selenium dioxide) என்பது SeO2 என்ற மூலக்கூற்று வாய்ப்பாடு கொண்ட ஒரு கனிம வேதியியல் சேர்மமாகும்.	95.66666666666669	en	tamil
His next two releases, Sajid Khan-directed Heyy Babyy and Priyadarshan's Bhool Bhulaiyaa, were box office successes as well.	அவரது அடுத்த இரண்டு திரைப்படங்களான சஜித் கான் இயக்கிய ஹேய் பேபி மற்றும் பிரியதர்சனின் பூல் புலையா ஆகியவை பாக்ஸ் ஆபிஸ் வெற்றிகளைப் பெற்றன.	93.66666666666669	en	tamil
The material is engineered in such a fashion as to allow only one-way flow through the system.	இந்த அமைப்பு வழியாக ஒரு வழி பாய்வை மட்டுமே அனுமதிக்கும் வகையில் இந்த பொருள் வடிவமைக்கப்பட்டுள்ளது.	81.66666666666667	en	tamil
In the early script drafts, John was a secondary character.	ஆரம்ப ஸ்கிரிப்ட் டிராஃப்ட்களில் ஜான் இரண்டாம் நிலை பாத்திரமாக இருந்தார்.	91.66666666666669	en	tamil
[citation needed] However, even during this time the Cholas had maintained a small but potent Naval force based inland in the Kaveri river.	இருப்பினும், இந்த காலகட்டத்தில் கூட சோழர்கள் காவேரி ஆற்றில் உள்நாட்டைத் தளமாகக் கொண்ட ஒரு சிறிய ஆனால் சக்திவாய்ந்த கடற்படை படையை பராமரித்து வந்தனர்.	97.0	en	tamil
Some executive producers have hands-on control over every aspect of production, some supervise the producers of a project, while others are involved in name only.	சில நிர்வாக தயாரிப்பாளர்கள் உற்பத்தியின் ஒவ்வொரு அம்சத்தின் மீதும் கட்டுப்பாட்டை வைத்திருக்கிறார்கள், சிலர் ஒரு திட்டத்தின் தயாரிப்பாளர்களை மேற்பார்வையிடுகிறார்கள், மற்றவர்கள் பெயரில் மட்டுமே ஈடுபடுகிறார்கள்.	91.0	en	tamil
Bolt's record-setting runs caused commentators not only to praise his achievements but to speculate about his potential to become one of the most successful sprinters in history.	போல்ட்டின் சாதனைகளை விமர்சகர்கள் பாராட்டியதோடு மட்டுமல்லாமல், வரலாற்றில் மிகவும் வெற்றிகரமான தடகள வீரர்களில் ஒருவராக போல்ட்டின் திறமை குறித்து ஊகிக்கவும் செய்தனர்.	90.0	en	tamil
He was key in the takeover of Ceylon from Dutch control to the British Empire.	இலங்கையை டச்சுக்காரர்களிடமிருந்து பிரிட்டிஷ் பேரரசுக்கு எடுத்துக் கொள்வதில் இவர் முக்கிய பங்கு வகித்தார்.	73.0	en	tamil
Generally, most roads, major airports and other ports, water distribution systems, and sewage networks are publicly owned, whereas most energy and telecommunications networks are privately owned.	பொதுவாக, பெரும்பாலான சாலைகள், முக்கிய விமான நிலையங்கள் மற்றும் பிற துறைமுகங்கள், நீர் விநியோக அமைப்புகள் மற்றும் கழிவுநீர் வலைப்பின்னல்கள் பொதுச் சொத்தாக உள்ளன, அதே நேரத்தில் பெரும்பாலான எரிசக்தி மற்றும் தொலைத்தொடர்பு வலைப்பின்னல்கள் தனியார் சொத்தாக உள்ளன.	97.0	en	tamil
They were returned shortly afterwards.	சிறிது நேரத்தில் அவர்கள் வீடு திரும்பினர்.	29.0	en	tamil
Tachū Naitō, renowned designer of tall buildings in Japan, was chosen to design the newly proposed tower.	ஜப்பானில் உள்ள உயரமான கட்டிடங்களின் புகழ்பெற்ற வடிவமைப்பாளரான TachCeliminus NaitSelect, புதிதாக முன்மொழியப்பட்ட கோபுரத்தை வடிவமைக்க தேர்வு செய்யப்பட்டார்.	83.33333333333333	en	tamil
Politically, the western half of the island comprises two provinces of Indonesia: Papua and West Papua.	அரசியல் ரீதியாக, தீவின் மேற்குப் பகுதி இந்தோனேசியாவின் இரண்டு மாகாணங்களான பப்புவா மற்றும் மேற்கு பப்புவா ஆகியவற்றை உள்ளடக்கியது.	97.0	en	tamil
In mathematics, the inverse trigonometric functions (occasionally also called arcus functions, antitrigonometric functions or cyclometric functions) are the inverse functions of the trigonometric functions (with suitably restricted domains).	கணிதத்தில் நேர்மாறு முக்கோணவியல் சார்புகள் (inverse trigonometric functions) (சில நேரங்களில் arcus functions, antitrigonometric functions அல்லது cyclometric functions என்றும் அழைக்கப்படுகின்றன) முக்கோணவியல் சார்புகளின் தலைகீழ் சார்புகள் ஆகும்.	34.0	en	tamil
His later work often combines elements of his earlier styles.	அவரது பிற்கால படைப்புகள் பெரும்பாலும் அவரது முந்தைய பாணிகளின் கூறுகளை இணைக்கின்றன.	92.66666666666669	en	tamil
The music was composed by Ilaiyaraaja.	இத்திரைப்படத்திற்கு இளையராஜா இசையமைத்திருந்தார்.	97.0	en	tamil
The story of Vishvamitra is narrated in the Valmiki Ramayana.	விஸ்வமித்ராவின் கதை வால்மீகி ராமாயணத்தில் விவரிக்கப்பட்டுள்ளது.	96.0	en	tamil
Gavaskar had announced his decision to resign his captaincy at the end of the WCC before the tournament began.	உலக கோப்பை தொடருக்கு முன்பாகவே கவாஸ்கர் தனது தலைவர் பதவியை ராஜினாமா செய்வதாக அறிவித்தார்.	97.0	en	tamil
The era spans the Palaeolithic, Mesolithic, and early Iron Ages.	இந்த சகாப்தம் பழங்கற்காலம், இடைக் கற்காலம் மற்றும் ஆரம்ப இரும்புக் காலம் வரை பரவியுள்ளது.	82.33333333333333	en	tamil
Born in Knoxville, Tennessee, Tarantino grew up in Los Angeles.	டென்னசி, நாக்ஸ்வில்லியில் பிறந்த டரான்டினோ, லாஸ் ஏஞ்சல்ஸில் வளர்ந்தார்.	94.66666666666669	en	tamil
Weed control is important in agriculture.	வேளாண்மையில் களைகளைக் கட்டுப்படுத்துவது முக்கியமானது.	96.66666666666669	en	tamil
Ternopil has a moderate continental climate with cold winters and warm summers.	டெர்னோபில் குளிர்ந்த குளிர்காலம் மற்றும் சூடான கோடைகாலத்துடன் மிதமான கண்டக் காலநிலையைக் கொண்டுள்ளது.	88.33333333333333	en	tamil
Supernatural: Origins depicts the early lives of John, Sam, and Dean Winchester, and shows how John became a hunter.	இயற்கைக்கு அப்பாற்பட்டவைஃ ஜான், சாம், டீன் வின்செஸ்டர் ஆகியோரின் ஆரம்பகால வாழ்க்கையைக் குறித்தும், ஜான் எவ்வாறு வேட்டைக்காரனானார் என்பதைக் குறித்தும் ஓரிஜின்ஸ் சித்தரிக்கிறது.	85.33333333333333	en	tamil
Thus arose web log analysis software.	இவ்வாறு வலைப்பதிவுப் பகுப்பாய்வு மென்பொருள் உருவானது.	93.33333333333331	en	tamil
It is an azo dye.	இது ஒரு அசோ சாயம்.	98.66666666666669	en	tamil
SunWater, the water supply and services company, has undertaken a multi-station upgrade program to ensure highest levels of safety for dams of their responsibility.	தண்ணீர் விநியோகம் மற்றும் சேவை நிறுவனமான சன்வாட்டர், தங்கள் பொறுப்பில் உள்ள அணைகளுக்கு அதிக அளவிலான பாதுகாப்பை உறுதி செய்வதற்காக பல நிலையங்களை மேம்படுத்தும் திட்டத்தை மேற்கொண்டுள்ளது.	93.66666666666669	en	tamil
"According to Merriam-Webster and the Online Etymology Dictionary, the word ""molecule"" derives from the Latin ""moles"" or small unit of mass."	"""மெரியம்-வெப்ஸ்டர் மற்றும் ஆன்லைன் சொற்பிறப்பியல் அகராதியின் படி,"" ""மூலக்கூறு"" ""என்ற வார்த்தை லத்தீன்"" ""மோல்ஸ்"" ""அல்லது வெகுஜனத்தின் சிறிய அலகு ஆகியவற்றிலிருந்து பெறப்பட்டது."""	84.33333333333333	en	tamil
The game was received well by critics, who cited its visuals, music, and relaxing atmosphere as high points.	இந்த விளையாட்டு விமர்சகர்களால் நல்ல வரவேற்பைப் பெற்றது, அவர்கள் அதன் காட்சிகள், இசை மற்றும் தளர்வான சூழ்நிலையை உயர் புள்ளிகளாக மேற்கோள் காட்டினர்.	81.0	en	tamil
Ramayana in Songs) is considered his most notable work.	பாடல்களில் ராமாயணம்) அவரது மிகவும் குறிப்பிடத்தக்க படைப்பாகக் கருதப்படுகிறது.	95.66666666666669	en	tamil
Uchhali Lake is a picturesque salt water lake in the southern Salt Range overlooked by mount Sakaser, the highest mountain in the Salt Range.	உச்சாலி ஏரி (Uchhali Lake) என்பது தெற்கு உப்பு மலைத்தொடரில் உள்ள ஒரு அழகிய உப்பு நீர் ஏரியாகும்.	39.0	en	tamil
"Common saffron substitutes include safflower (Carthamus tinctorius, which is often sold as ""Portuguese saffron"" or ""açafrão""), annatto, and turmeric (Curcuma longa)."	குங்குமப்பூ (Carthamus tinctorius), அன்னாட்டோ மற்றும் மஞ்சள் (Curcuma longa) ஆகியவை பொதுவான குங்குமப்பூ மாற்றீடுகளில் அடங்கும்.	45.66666666666666	en	tamil
Tezu is a census town and the headquarters of Lohit district in the Indian state of Arunachal Pradesh.	தேசு (Tezu) என்பது இந்திய மாநிலமான அருணாச்சலப் பிரதேசத்தின் லோஹித் மாவட்டத்தின் தலைமையகம் ஆகும்.	83.0	en	tamil
The dissimilarities between the types of solid result from the differences between their bonding.	அவற்றின் பிணைப்புகளுக்கு இடையிலான வேறுபாடுகளால் திட விளைவின் வகைகளுக்கு இடையிலான ஏற்றத்தாழ்வுகள்.	69.0	en	tamil
There also exists natural experimental studies.	இயற்கையான பரிசோதனை ஆய்வுகளும் உள்ளன.	94.33333333333331	en	tamil
See text The Chironomidae (informally known as chironomids, nonbiting midges, or lake flies) comprise a family of nematoceran flies with a global distribution.	See text சிரனோமிடே (Chironomidae) என்பது உலகளாவிய பரவலுடன் கூடிய நெமடோசெரான் ஈக்களின் குடும்பத்தை உள்ளடக்கியது.	30.33333333333333	en	tamil
She is married to Balachandran Chullikkadu, a known Malayalam poet.	இவர் பிரபல மலையாள கவிஞர் பாலச்சந்திரன் சுள்ளிக்காட்டை மணந்தார்.	98.66666666666669	en	tamil
An asymmetric carbon atom (chiral carbon) is a carbon atom that is attached to four different types of atoms or groups of atoms.	சமச்சீரற்ற கார்பன் அணு (Asymmetric carbon atom) என்பது நான்கு வெவ்வேறு வகையான அணுக்கள் அல்லது அணுக்களின் குழுக்களுடன் இணைக்கப்பட்டுள்ள ஒரு கார்பன் அணுவாகும்.	95.0	en	tamil
KOH forms a series of crystalline hydrates, namely the monohydrate KOH • H2O, the dihydrate KOH • 2H2O and the tetrahydrate KOH • 4H2O.	KOH தொடர்ச்சியான படிக நீரேற்றுகளை உருவாக்குகிறது, அவை மோனோஐதரேட்டு KOH Cinceles H2O, டைஐதரேட்டு KOH Cinceles 2H2O மற்றும் டெட்ராஐதரேட்டு KOH Cinceles 4H2O.	61.0	en	tamil
Simple computations are used to determine the temperature at each measured location.	ஒவ்வொரு அளவிடப்பட்ட இடத்திலும் வெப்பநிலையைத் தீர்மானிக்க எளிய கணக்கீடுகள் பயன்படுத்தப்படுகின்றன.	92.33333333333331	en	tamil
Japan and Malaysia were the second-largest suppliers.	ஜப்பான் மற்றும் மலேசியா இரண்டாவது பெரிய விநியோகஸ்தர்கள்.	99.0	en	tamil
He established different factories here.	இங்கு அவர் பல்வேறு தொழிற்சாலைகளை நிறுவினார்.	98.66666666666669	en	tamil
For example, the mobbing behavior of many species, in which a large number of prey animals attack a larger predator, seems to be an example of spontaneous emergent organization.	உதாரணமாக, பல உயிரினங்களின் கும்பல் நடத்தை, இதில் அதிக எண்ணிக்கையிலான இரை விலங்குகள் ஒரு பெரிய வேட்டையாடுபவரை தாக்குகின்றன, இது தன்னிச்சையாக உருவாகும் அமைப்புக்கு ஒரு எடுத்துக்காட்டாகத் தோன்றுகிறது.	83.66666666666667	en	tamil
New York contains the highest total Asian population of any U.S. city proper.	ஆசியாவிலேயே அதிக மக்கள் தொகை கொண்ட நகரமாக நியூயார்க் உள்ளது.	27.0	en	tamil
Although there was some overlap in their areas of influence, French trade centred on the Senegal River and in the Cap-Vert region and English trade on the Gambia River.	செனகல் நதி மற்றும் காப்-வெர்ட் பிராந்தியத்தில் பிரெஞ்சு வர்த்தகமும், காம்பியா ஆற்றில் ஆங்கில வர்த்தகமும் இருந்தன.	59.0	en	tamil
Horse-drawn carts brought the salt from Lüneburg to a crossing of the Elbe river at Artlenburg (near Lauenburg) and from there, via Mölln, to Lübeck.	குதிரை வண்டிகள் இந்த உப்பை லேக்லைன் நெபர்க்கிலிருந்து ஆர்ட்லென்பர்க்கில் (லோயன்பர்க் அருகே) எல்பே நதியைக் கடக்கும் இடத்திற்கு கொண்டு வந்தன.	41.0	en	tamil
He wrote on contemporary issues, problems of metropolitan life very effectively.	சமகால பிரச்சினைகள், பெருநகர வாழ்க்கையின் பிரச்சினைகள் குறித்து அவர் மிகவும் திறம்பட எழுதினார்.	96.33333333333331	en	tamil
It focuses on imparting training mainly in the field of Kathak, along with various other associated disciplines i.e., Vocal & Instrumental music, Yoga, Painting, Sanskrit, Dramatics and Stagecraft.	கதக், குரலிசை, யோகா, ஓவியம், சமஸ்கிருதம், நாடகம் மற்றும் மேடை ஓவியம் போன்ற பல்வேறு துறைகளில் பயிற்சி அளிப்பதில் இது கவனம் செலுத்துகிறது.	93.33333333333331	en	tamil
Other schools include Bank Street College of Education, Boricua College, Jewish Theological Seminary of America, Manhattan School of Music, Metropolitan College of New York, Parsons School of Design, School of Visual Arts, Touro College, and Union Theological Seminary.	பாங்க் ஸ்ட்ரீட் காலேஜ் ஆஃப் எஜுகேஷன், போரிகுவா கல்லூரி, ஜூயிஷ் தியலாஜிகல் செமினரி ஆஃப் அமெரிக்கா, மன்ஹாட்டன் ஸ்கூல் ஆஃப் மியூசிக், மெட்ரோபாலிட்டன் காலேஜ் ஆஃப் நியூயார்க், பார்சன்ஸ் ஸ்கூல் ஆஃப் டிசைன், ஸ்கூல் ஆஃப் விஷுவல் ஆர்ட்ஸ், டூரோ கல்லூரி மற்றும் யூனியன் தியலாஜிகல் செமினரி ஆகியவை பிற பள்ளிகளாகும்.	82.0	en	tamil
Sabapathy introduced the grinders to other cities such as Chennai and Madurai.	சபாபதி சென்னை மற்றும் மதுரை போன்ற பிற நகரங்களுக்கு மாவரைக்கும் முறையை அறிமுகப்படுத்தினார்.	83.66666666666667	en	tamil
The eggs are highly sensitive to desiccation and soon shrivel when the host plant starts wilting.	முட்டைகள் வறட்சியின் போது மிகவும் உணர்திறன் கொண்டவையாக இருப்பதுடன், விருந்தோம்பும் தாவரம் வற்றிப் போகத் தொடங்கும்போது விரைவில் சுருங்கிவிடுகின்றன.	73.66666666666667	en	tamil
His first venture of kayal cultivation was the reclamation of Cherukara Kayal.	காயல் சாகுபடியில் இவர் மேற்கொண்ட முதல் முயற்சி செருகர கயலை மீட்டெடுப்பதாகும்.	84.66666666666667	en	tamil
However, there are limitations on their use in shallow water.	இருப்பினும், ஆழமற்ற நீரில் அவற்றின் பயன்பாட்டுக்கு கட்டுப்பாடுகள் உள்ளன.	87.33333333333333	en	tamil
According to Hindu mythology, a land bridge existed between the Indian mainland and Sri Lanka.	இந்து புராணங்களின்படி, இந்திய நிலப்பகுதிக்கும் இலங்கைக்கும் இடையே ஒரு நிலப் பாலம் இருந்தது.	95.33333333333331	en	tamil
She established the Hindu Ladies Social and Literary Club in Bombay and started a number of classes to train women in languages, general knowledge, tailoring and handwork.	பம்பாயில் இந்து பெண்கள் சமூக மற்றும் இலக்கிய சங்கத்தை நிறுவிய அவர், மொழிகள், பொது அறிவு, தையல் மற்றும் கைத்தொழில் ஆகியவற்றில் பெண்களுக்கு பயிற்சி அளிக்க பல வகுப்புகளைத் தொடங்கினார்.	95.66666666666669	en	tamil
It attracts students from across the nation as well as from other countries.	இது நாடு முழுவதிலுமிருந்து மட்டுமின்றி பிற நாடுகளிலிருந்தும் மாணவர்களை ஈர்க்கிறது.	98.66666666666669	en	tamil
Part II, no.	பகுதி II, எண்.	92.66666666666669	en	tamil
"A genus of ricefish, Horaichthys (""Hora's Fish""), was created in his honour and placed as a sole member of the family Horaichthyidae."	அரிசி மீன்களின் ஒரு பேரினமான ஹோரைச்திஸ் (ஹோராவின் மீன்) அவரது நினைவாக உருவாக்கப்பட்டு, ஹோரைச்திடே குடும்பத்தின் ஒரே உறுப்பினராக வைக்கப்பட்டது.	77.66666666666667	en	tamil
It is on the banks of Mahendratanaya river.	இது மகேந்திரதநயா ஆற்றின் கரையில் அமைந்துள்ளது.	97.66666666666669	en	tamil
(in Indonesian) Government Website, District (in Indonesian) Government Website, City	(இந்தோனேசிய) அரசு இணையதளம், மாவட்டம் (இந்தோனேசிய) அரசு இணையதளம், நகரம்	93.0	en	tamil
Scandium(III) oxide or scandia is a inorganic compound with formula Sc2O3.	இசுக்காண்டியம் (III) ஆக்சைடு (Scandium (III) oxide) என்பது Sc2O3 என்ற மூலக்கூற்று வாய்ப்பாடு கொண்ட ஒரு கனிம வேதியியல் சேர்மமாகும்.	96.66666666666669	en	tamil
The division's headquarters is Attur town.	இந்த வட்டத்தின் தலைமையகமாக ஆத்தூர் நகரம் உள்ளது.	99.33333333333331	en	tamil
The discipline of cognitive science covers cognitive psychology as well as philosophy of mind, computer science, and neuroscience.	அறிவாற்றல் அறிவியல் என்பது அறிவாற்றல் உளவியல் மற்றும் மனவியல், கணினி அறிவியல் மற்றும் நரம்பியல் அறிவியலை உள்ளடக்கியது.	70.33333333333333	en	tamil
Ebony and ivory keys on a piano keyboard A sculpture in ebony (African art) An ebony clothes brush Chess set; the black pieces are ebony Kamagong (ebony) chair Planks of Gabon ebony (in front) Violin fingerboard and tuning pegs Ebony fretboard on a guitar	பியானோ விசைப்பலகையில் எபோனியும் தந்தமும் ஒரு சிற்பம் (ஆப்பிரிக்க கலை) எபோனியில் ஒரு எபோனியில் ஒரு சிற்பம் பிரஷ் செஸ் செஸ் செம்மென்ஸ் செக்ஸ் எபோனியில் கருப்பு துண்டுகள் காமகோங் (எபோனி) நாற்காலி எபோனியின் பலகைகள் (முன்னால்) வயலின் கைரேகை மற்றும் ட்யூனிங் பெக்ஸ் கிட்டார் எபோனியில் எபோனி ஃப்ரெட்போர்டு	50.333333333333336	en	tamil
She also has served as president of the American Physical Society, the first female president of the American Association for the Advancement of Science, and treasurer of the National Academy of Sciences.	இவர் அமெரிக்க இயற்பியல் சங்கத்தின் தலைவராகவும், அறிவியல் முன்னேற்றத்திற்கான அமெரிக்க சங்கத்தின் முதல் பெண் தலைவராகவும், தேசிய அறிவியல் அகாடமியின் பொருளாளராகவும் பணியாற்றியுள்ளார்.	97.33333333333331	en	tamil
The proposition seemed unlikely, however, because Prada was at the time still a small company and was in debt.	இருப்பினும், அந்த நேரத்தில் பிராதா ஒரு சிறிய நிறுவனமாக இருந்ததாலும், கடன் சுமையில் இருந்ததாலும் இந்த திட்டம் சாத்தியமற்றதாகத் தோன்றியது.	79.0	en	tamil
But lakshmi devipalli yet to open its account to produce graduates.	ஆனால் லட்சுமி தேவிபள்ளி இன்னும் தனது கணக்கை திறக்கவில்லை.	51.0	en	tamil
Television documentaries are televised media productions that screen documentaries.	தொலைக்காட்சி ஆவணப்படங்கள் என்பது தொலைக்காட்சி மூலம் தயாரிக்கப்பட்ட ஆவணப்படங்கள் ஆகும்.	93.33333333333331	en	tamil
The station initially housed the Taihoku Broadcasting Bureau, an arm of the Government-General Propaganda Bureau's Information Office.	இந்த நிலையத்தில் ஆரம்பத்தில் அரசாங்கத்தின் பொது பிரச்சார பணியகத்தின் தகவல் அலுவலகத்தின் ஒரு பிரிவான தைஹோகு ஒலிபரப்பு பணியகம் இருந்தது.	91.0	en	tamil
At the same time the pz-orbitals approach and together they form a pz-pz pi-bond.	அதே நேரத்தில் pz-orbitals அணுகுமுறை மற்றும் அவை ஒன்றாக சேர்ந்து pz-pz பை-பிணைப்பை உருவாக்குகின்றன.	68.66666666666667	en	tamil
Upon Hussein Kamel's death, his only son, Prince Kamal el Dine Hussein, declined the succession, and Hussein Kamel's brother Ahmed Fuad ascended the throne as Fuad I.	ஹுசைன் காமலின் மரணத்திற்குப் பிறகு, அவரது ஒரே மகனான இளவரசர் கமல் அல் டைன் உசேன் வாரிசுரிமையை மறுத்தார், ஹுசைன் காமலின் சகோதரர் அகமது ஃபுவாட் முதலாம் ஃபுவாட் சிம்மாசனத்தில் ஏறினார்.	97.0	en	tamil
Nobel Laureate Rabindranath Tagore had recorded his songs and poems in his own voice at this studio.	நோபல் பரிசு பெற்ற ரவீந்திரநாத் தாகூர் தனது பாடல்களையும் கவிதைகளையும் தனது சொந்த குரலில் இந்த ஸ்டூடியோவில் பதிவு செய்தார்.	97.66666666666669	en	tamil
He was the son of Ekkavu Thampuran, the ancestor of the present head of the household.	இவர் தற்போதைய குடும்பத் தலைவரின் மூதாதையரான எக்காவு தம்புரானின் மகன் ஆவார்.	96.0	en	tamil
The earliest arrival of Sikhs in the city is not known officially as there are no records.	நகரத்திற்கு சீக்கியர்கள் முதலில் வந்ததற்கான எந்த பதிவுகளும் இல்லை என்பதால் அதிகாரப்பூர்வமாக தெரியவில்லை.	93.0	en	tamil
In most cases, the membrane is designed to allow only water to pass through this dense layer while preventing the passage of solutes (such as salt ions).	பெரும்பாலான சந்தர்ப்பங்களில், திரவங்கள் (உப்பு அயனிகள் போன்றவை) கடந்து செல்வதைத் தடுக்கும் அதே நேரத்தில் இந்த அடர்த்தியான அடுக்கின் வழியாக தண்ணீரை மட்டுமே கடந்து செல்ல அனுமதிக்கும் வகையில் சவ்வு வடிவமைக்கப்பட்டுள்ளது.	93.66666666666669	en	tamil
The mineral form of potassium sulfate, arcanite, is relatively rare.	பொட்டாசியம் சல்பேட்டின் கனிம வடிவமான ஆர்கனைட்டு ஒப்பீட்டளவில் அரிதானது.	98.66666666666669	en	tamil
Aliphatic imidates react with an excess of alcohol under acid catalysis to form orthoesters RC(OR)3, aromatic imidates can also be converted but far less readily.	அலிபாட்டிக் இமைடேட்டுகள் அமில வினையூக்கியின் கீழ் அதிக ஆல்ககாலோடு வினைபுரிந்து ஆர்த்தோஎசுத்தர்கள் RC (OR) 3 உருவாகின்றன.	40.333333333333336	en	tamil
His parents are Gopalakrishna Kurup and Kamalakshi.	இவரது பெற்றோர் கோபாலகிருஷ்ண குருப் மற்றும் கமலாட்சி ஆவர்.	95.0	en	tamil
Washington Township is a township in Morris County, New Jersey, United States.	வாஷிங்டன் நகரியம் (Washington Township) என்பது ஐக்கிய அமெரிக்க நாடுகளில் அமைந்துள்ள நியூ ஜேர்சி மாநிலத்தின் மோரிசு கவுன்டியில் அமைந்துள்ள ஒரு நகரியம் ஆகும்.	92.0	en	tamil
The two contentious FA rules were as follows: IX.	சர்ச்சைக்குரிய இரண்டு FA விதிகள் பின்வருமாறுஃ IX.	71.0	en	tamil
Paddy, coconut and Areca nut are the major produces of this village.	நெல், தேங்காய் மற்றும் பாக்கு ஆகியவை இந்த கிராமத்தின் முக்கிய விளைபொருள்களாகும்.	97.0	en	tamil
All intra-Union transfers in euro are treated as domestic transactions and bear the corresponding domestic transfer costs.	ஐரோப்பிய ஒன்றியத்திற்குள் செய்யப்படும் பரிவர்த்தனைகள் அனைத்தும் உள்நாட்டு பரிவர்த்தனைகளாக கருதப்பட்டு, அதற்கேற்ப உள்நாட்டு பரிவர்த்தனை செலவுகளை ஏற்கின்றன.	97.66666666666669	en	tamil
Nagapattinam is connected by two national highways, NH 45A to Villupuram and NH 67 to Coimbatore and Gundlupete in Karnataka state.	நாகப்பட்டினம் தேசிய நெடுஞ்சாலை 45ஏ முதல் விழுப்புரம் வரையிலும், தேசிய நெடுஞ்சாலை 67 முதல் கோயம்புத்தூர் வரையிலும், கர்நாடக மாநிலத்தின் குண்ட்லுபேட்டை வரையிலும் இரண்டு தேசிய நெடுஞ்சாலைகளால் இணைக்கப்பட்டுள்ளது.	95.0	en	tamil
It is named after Hugo Gernsback, the founder of the pioneering science fiction magazine Amazing Stories.	அமேசிங் ஸ்டோரிஸ் என்ற அறிவியல் புனைகதை இதழின் நிறுவனர் ஹியூகோ கெர்ன்ஸ்பாக்கின் நினைவாகப் பெயரிடப்பட்டது.	93.66666666666669	en	tamil
He had three sons and two daughters.	அவருக்கு மூன்று மகன்களும், இரண்டு மகள்களும் இருந்தனர்.	97.66666666666669	en	tamil
Computation with these fractions was equivalent to computing percentages.	இந்த பின்னங்களைக் கொண்ட கணக்கீடு சதவிகிதம் கணக்கீடுகளுக்கு சமமாக இருந்தது.	93.0	en	tamil
The refrigerant naming system is mainly used for fluorinated and chlorinated short alkanes used as refrigerants.	குளிர்பதனப் பெட்டியின் பெயரிடும் முறை முக்கியமாக ஃவுளூரினேற்றம் மற்றும் குளோரினேற்றம் செய்யப்பட்ட குறுகிய ஆல்கேன்களுக்கு குளிர்பதனப் பெட்டியாக பயன்படுத்தப்படுகிறது.	69.33333333333333	en	tamil
"It has been described as a ""major cultural event"", an ""international phenomenon"" that influenced television, music, literature, and advertising."	தொலைக்காட்சி, இசை, இலக்கியம் மற்றும் விளம்பரங்களில் தாக்கத்தை ஏற்படுத்திய ஒரு “முக்கிய கலாச்சார நிகழ்வு”, “சர்வதேச நிகழ்வு” என்று இது விவரிக்கப்பட்டுள்ளது.	97.33333333333331	en	tamil
