original	translation	mean	source_lang	target_lang
﻿JAIPUR: Smartphone users travelling in selected superfast and double-decker trains run by the north western railways (NWR) can get free access to a restricted Wi-Fi hotspot to download movies and games.	ઉત્તર પશ્ચિમ રેલવે (એનડબ્લ્યુઆર) દ્વારા ચલાવવામાં આવતી પસંદગીની સુપરફાસ્ટ અને ડબલ ડેકર ટ્રેનોમાં મુસાફરી કરનારા સ્માર્ટફોન યુઝર્સ ફિલ્મ અને ગેમ્સ ડાઉનલોડ કરવા માટે પ્રતિબંધિત વાઇ-ફાઇ હોટસ્પોટનો મફત ઉપયોગ કરી શકે છે.	78.33333333333333	en	gujarati
” Covaxin has been developed by the Hyderabad-based Bharat Biotech in collaboration with the Indian Council of Medical Research (ICMR) and the National Institute of Virology (NIV).	કોવેક્સિનને હૈદરાબાદ સ્થિત ભારત બાયોટેક દ્વારા ઇન્ડિયન કાઉન્સિલ ઓફ મેડિકલ રિસર્ચ (ICMR) અને નેશનલ ઇન્સ્ટિટ્યૂટ ઓફ વાયરોલોજી (NIV) ના સહયોગથી વિકસિત કરવામાં આવી છે.	96.66666666666669	en	gujarati
After forensic investigation, the cyber crime police tracked the beneficiaries of the refunds to Chennai, Bengaluru, and other parts of Karnataka.	ફોરેન્સિક તપાસ પછી સાયબર ક્રાઇમ પોલીસે ચેન્નઈ, બેંગાલુરુ અને કર્ણાટકના અન્ય ભાગોમાં રિફંડના લાભાર્થીઓને ટ્રેક કર્યા હતા.	86.66666666666667	en	gujarati
Kriti Sanon, Athiya Shetty and Lisa Haydon, who made their calendar debut got along like a house on fire.	ક્રિતી સેનન, આથિયા શેટ્ટી અને લીઝા હેડન, જેમણે પોતાના કૅલેન્ડરની શરૂઆત કરી હતી, તેઓ આગ લગાડતા ઘરની જેમ સાથે રહ્યા હતા.	33.333333333333336	en	gujarati
Rajkot: Members of Karadia Rajput community in Bhavnagar, Junagadh and Gir-Somnath are up in arms against state BJP president Jitu Vaghani, accusing him of being vindictive towards their community members.	રાજકોટઃ ભાવનગર, જૂનાગઢ અને ગીર-સોમનાથમાં કરડિયા રાજપૂત સમાજના લોકોએ ભાજપના પ્રદેશ પ્રમુખ જીતુ વાઘાણીની સામે વિરોધ નોંધાવ્યો છે.	71.66666666666667	en	gujarati
The fifth grade school dropout took home more than Rs 21 crore as salary last fiscal , higher than Adi Godrej and Vivek Gambhir of Godrej Consumer, Sanjiv Mehta of Hindustan Unilever and ITC's YC Deveshwar.	ગોદરેજ કન્ઝ્યુમરના આદિ ગોદરેજ અને વિવેક ગંભીર, હિન્દુસ્તાન યુનિલિવરના સંજીવ મહેતા અને ITCના વાય. સી. દેવેશ્વરથી પણ વધુ 21 કરોડ રૂપિયાથી વધુ પગાર મેળવ્યો છે.	38.333333333333336	en	gujarati
“First, a committee can represent different viewpoints and studies show that its decisions are typically better than an individual’s.	પ્રથમ, સમિતિ વિવિધ દ્રષ્ટિકોણોનું પ્રતિનિધિત્વ કરી શકે છે અને અભ્યાસો દર્શાવે છે કે તેના નિર્ણયો સામાન્ય રીતે વ્યક્તિના નિર્ણયો કરતા વધુ સારા હોય છે.	88.33333333333333	en	gujarati
Pandey added that the state police have registered 50 complaints related to violence in dalit-led protests on Wednesday and Thursday.	પાંડેએ ઉમેર્યું હતું કે, રાજ્ય પોલીસે બુધવાર અને ગુરુવારે દલિતોના નેતૃત્વમાં વિરોધ પ્રદર્શનોમાં હિંસા સંબંધિત 50 ફરિયાદો દાખલ કરી છે.	96.66666666666669	en	gujarati
The police reached the spot and arrested the youth.	પોલીસે ઘટના સ્થળે પહોંચી યુવકની અટકાયત કરી હતી.	96.66666666666669	en	gujarati
Allahabad SSP Akash Kulhary suspended three policemen on charges of dereliction of duties.	અલ્હાબાદના એસએસપી આકાશ કુલહરીએ ફરજમાં બેદરકારી દાખવવા બદલ ત્રણ પોલીસ કર્મચારીઓને સસ્પેન્ડ કરી દીધા છે.	96.66666666666669	en	gujarati
On Tuesday, Cyberabad and Hyderabad police arrested 19 people from Hyderabad and Gurgaon in the nation-wide instant money-lending app scam.	મંગળવારે, સાયબરાબાદ અને હૈદરાબાદ પોલીસે દેશવ્યાપી ઇન્સ્ટન્ટ મની લેન્ડિંગ એપ કૌભાંડમાં હૈદરાબાદ અને ગુડગાંવમાંથી 19 લોકોની ધરપકડ કરી હતી.	93.33333333333331	en	gujarati
Those injured have been identified as Nimu Sakaria (45) and Smruti Joshi (18), residents of Bhandaria village in Jasdan taluka.	ઈજાગ્રસ્તોની ઓળખ જસદણ તાલુકાના ભંડારિયા ગામના નિમુ સકારિયા (45) અને સ્મૃતિ જોશી (18) તરીકે થઈ છે.	90.0	en	gujarati
When contacted, Siddharth confirmed the news, stating, 'With Stallone announcing his retirement from the Rambo universe, this is the perfect time to reboot the franchise in India.	જ્યારે સિદ્ધાર્થનો સંપર્ક કરવામાં આવ્યો તો તેમણે આ સમાચારની પુષ્ટિ કરતા કહ્યું હતું કે, સ્ટેલોને રેમ્બો બ્રહ્માંડમાંથી નિવૃત્તિ જાહેર કરી હોવાથી ભારતમાં ફ્રેન્ચાઇઝને ફરીથી શરૂ કરવા માટે આ યોગ્ય સમય છે.	68.33333333333333	en	gujarati
However, it is likely to be decided soon.	જોકે, ટૂંક સમયમાં આ અંગે નિર્ણય લેવાય તેવી શક્યતા છે.	96.66666666666669	en	gujarati
Only 37% said they would support Congress in such an event.	માત્ર 37% લોકોએ કહ્યું કે તેઓ આ પ્રકારના કાર્યક્રમમાં કોંગ્રેસને ટેકો આપશે.	100.0	en	gujarati
The societies have made arrangements to receive groceries, fruits and vegetables outside the society.	સોસાયટીઓએ કરિયાણું, ફળ અને શાકભાજી સમાજની બહાર મેળવવાની વ્યવસ્થા કરી છે.	90.0	en	gujarati
Trustee-secretary of Somnath temple P K Lahiri said, “The work of gold plating has been assigned to artists from New Delhi.	સોમનાથ મંદિરના ટ્રસ્ટી-સચિવ પી. કે. લાહિરીએ જણાવ્યું હતું કે, “ગોલ્ડ પ્લેટિંગનું કામ નવી દિલ્હીના કલાકારોને સોંપવામાં આવ્યું છે.	100.0	en	gujarati
The raids began at 8am.	આ દરોડા સવારે 8 વાગ્યાથી શરૂ થયા હતા.	100.0	en	gujarati
Mahila police officers including DCP Panna Momaya remained tight-lipped.	ડીસીપી પન્ના મોમાયા સહિત મહિલા પોલીસ અધિકારીઓએ મૌન સેવ્યું હતું.	100.0	en	gujarati
“There was an atmosphere of fear and uncertainty among the employees.	કર્મચારીઓમાં ભય અને અનિશ્ચિતતાનો માહોલ હતો.	93.33333333333331	en	gujarati
Some locals called up 108 ambulance and took them to a hospital.	કેટલાક સ્થાનિક લોકોએ 108 એમ્બ્યુલન્સને બોલાવી હતી અને તેમને હોસ્પિટલમાં દાખલ કરવામાં આવ્યા હતા.	96.66666666666669	en	gujarati
However, the rains have left several low-lying areas inundated.	જોકે, ભારે વરસાદના કારણે નીચાણવાળા વિસ્તારોમાં પાણી ભરાઈ ગયા છે.	96.66666666666669	en	gujarati
This will effectively cut down rates of petrol by Rs 2.44 and of diesel by Rs 2.19 per litre.	તેનાથી પેટ્રોલના ભાવમાં 2.44 રૂપિયા અને ડીઝલના ભાવમાં 2.19 રૂપિયાનો ઘટાડો થશે.	88.33333333333333	en	gujarati
From March to June 2010, Dave was a member of the Parliamentary Forum on Global Warming and Climate Change.	માર્ચ થી જૂન 2010 સુધી, દવે ગ્લોબલ વોર્મિંગ અને આબોહવા પરિવર્તન પર સંસદીય મંચના સભ્ય હતા.	100.0	en	gujarati
Saina Nehwal won the first medal - bronze - for India in badminton in 2012 London Olympics.	સાયના નેહવાલે 2012 લંડન ઓલિમ્પિકમાં બેડમિન્ટનમાં ભારતને પ્રથમ બ્રોન્ઝ મેડલ અપાવ્યો હતો.	86.66666666666667	en	gujarati
You will be in winning position in litigation.	તમે દાવાઓ માં વિજયી સ્થિતિ માં રહેશો.	78.33333333333333	en	gujarati
Sometimes the opposite is also true.	ક્યારેક વિપરીત પણ સાચું હોય છે.	93.33333333333331	en	gujarati
When asked whether labour ministry has sought the EPFO trustees’ approval, Dattatreya said: “The issue was discussed twice in the CBT (Central Board of Trustee) meeting.	શ્રમ મંત્રાલયે EPFOના ટ્રસ્ટીઓની મંજૂરી માંગી છે કે નહીં તે અંગેના સવાલના જવાબમાં દત્તાત્રેયે કહ્યું હતું કે, ’આ મુદ્દે CBT (સેન્ટ્રલ બોર્ડ ઓફ ટ્રસ્ટી) ની બેઠકમાં બે વાર ચર્ચા થઈ હતી.	100.0	en	gujarati
In 2016, only nine states and UTs, including Delhi, recorded decline in fatalities with Bihar leading the list.	વર્ષ 2016માં દિલ્હી સહિત માત્ર નવ રાજ્યો અને કેન્દ્ર શાસિત પ્રદેશોમાં મૃત્યુદરમાં ઘટાડો નોંધાયો હતો.	80.0	en	gujarati
Presently, workers of a private contractor are working as attendants at the petrol pump, which was inaugurated in April this year.	હાલમાં એક ખાનગી કોન્ટ્રાક્ટરના કામદારો પેટ્રોલ પંપ પર એટેન્ડન્ટ તરીકે કામ કરી રહ્યા છે, જેનું ઉદઘાટન આ વર્ષે એપ્રિલમાં થયું હતું.	93.33333333333331	en	gujarati
Ranveer Singh and Deepika Padukone tied the knot on 14th and 15th of November in the presence of their families and close friends.	રણવીર સિંહ અને દીપિકા પાદુકોણે 14 અને 15 નવેમ્બરના રોજ તેમના પરિવારજનો અને નજીકના મિત્રોની હાજરીમાં લગ્ન કર્યા હતા.	100.0	en	gujarati
Total 12 patients got discharged after recovering.	કુલ 12 દર્દીઓ સાજા થતા તેમને હોસ્પિટલમાંથી રજા આપવામાં આવી છે.	93.33333333333331	en	gujarati
But I didn’t give up.	પરંતુ મેં હાર ન માની.	100.0	en	gujarati
AMC officials said that in only seven of the 180 deaths did the patient stay for 10 or more days in hospital.	AMCના અધિકારીઓએ જણાવ્યું હતું કે, 180 મૃત્યુમાંથી માત્ર સાત દર્દીઓએ હોસ્પિટલમાં 10 દિવસ અથવા તેથી વધુ સમય સુધી રહેવું પડ્યું હતું.	96.66666666666669	en	gujarati
Filmmaker Sanjay Leela Bhansali has already said that there is no romantic scene between Allauddin Khilji and Padmaavat even in a dream sequence in movie.	ફિલ્મમેકર સંજય લીલા ભણસાલીએ ફિલ્મ પદ્માવતમાં અલાઉદ્દીન ખિલજી અને પદ્માવતની વચ્ચે કોઈ રોમેન્ટિક સીન નથી હોવાનો દાવો કર્યો છે.	86.66666666666667	en	gujarati
“But business is slowly picking up.	પરંતુ ધીમે ધીમે બિઝનેસ વધી રહ્યો છે.	96.66666666666669	en	gujarati
“However, the report of the sample of the second patient with the same name was received at around 7 pm and it was positive.	જોકે, આ જ નામના બીજા દર્દીના નમૂનાનો રિપોર્ટ સાંજે 7 વાગે પ્રાપ્ત થયો હતો અને તે પોઝિટિવ આવ્યો હતો.	96.66666666666669	en	gujarati
There are other hospitals like the general hospital in Kheda, from where 20 nurses have been deputed to Civil Hospital.	ખેડામાં જનરલ હોસ્પિટલ જેવી અન્ય હોસ્પિટલો પણ છે, જેમાંથી 20 નર્સોને સિવિલ હોસ્પિટલમાં નિયુક્ત કરવામાં આવી છે.	96.66666666666669	en	gujarati
Details like cost of land, college building, classrooms, library, reading rooms, common rooms, auditoriums examination halls, conference rooms, administrative offices, hospital and hostel expenses, as well as interest paid and other finance costs were checked.	જમીનની કિંમત, કોલેજ બિલ્ડિંગ, વર્ગખંડ, પુસ્તકાલય, વાંચન રૂમ, કોમન રૂમ, ઓડિટોરિયમ પરીક્ષા હોલ, કોન્ફરન્સ રૂમ, વહીવટી કચેરીઓ, હોસ્પિટલ અને હોસ્ટેલના ખર્ચ તેમજ ચૂકવવામાં આવેલા વ્યાજ અને અન્ય નાણાકીય ખર્ચની વિગતો ચકાસવામાં આવી હતી.	100.0	en	gujarati
If China wants to invest in Gujarat and produce from here, we welcome them.	જો ચીન ગુજરાતમાં રોકાણ કરવા માંગે છે અને અહીંથી ઉત્પાદન કરવા માંગે છે, તો અમે તેમનું સ્વાગત કરીએ છીએ.	91.66666666666669	en	gujarati
The high-profile wedding was attended by actor Katrina Kaif, sources said.	સૂત્રોના જણાવ્યા અનુસાર આ લગ્નમાં અભિનેત્રી કેટરિના કૈફે હાજરી આપી હતી.	81.66666666666667	en	gujarati
On both occasions, he told Congress veterans that they were reluctant and afraid of attacking Prime Minister Narendra Modi.	બંને પ્રસંગોએ તેમણે કોંગ્રેસના વરિષ્ઠ નેતાઓને કહ્યું હતું કે, તેઓ પ્રધાનમંત્રી નરેન્દ્ર મોદી પર હુમલો કરવામાં ખચકાટ અનુભવે છે અને ડરે છે.	88.33333333333333	en	gujarati
Khan met Uppal in February and dropped out of contact from April 24, according to the lawyer.	વકીલના જણાવ્યા અનુસાર ખાન ફેબ્રુઆરીમાં ઉપ્પલને મળ્યો હતો અને 24 એપ્રિલથી સંપર્ક તૂટી ગયો હતો.	90.0	en	gujarati
The film releases on April 6.	આ ફિલ્મ 6 એપ્રિલના રોજ રિલીઝ થશે.	93.33333333333331	en	gujarati
The matter is currently in litigation.	આ મુદ્દો હાલમાં ચર્ચામાં છે.	36.66666666666666	en	gujarati
But if the patients are young or there are any chances of dispute about nature of death, we advise approaching police so that the post-mortem can reveal cause of death,” he said.	પરંતુ જો દર્દીઓ યુવાન હોય અથવા મૃત્યુની પ્રકૃતિ વિશે કોઈ વિવાદ હોય તો અમે પોલીસને સંપર્ક કરવાની સલાહ આપીએ છીએ જેથી પોસ્ટમોર્ટમ મોતનું કારણ બહાર આવી શકે.	86.66666666666667	en	gujarati
Organisations like HDFC Securities, CDSL, Corporation Bank and Muthoot Securities have partnered with Willjini to offer online wills as a value-add product for customers.	HDFC સિક્યોરિટીઝ, CDSL, કોર્પોરેશન બેંક અને મુથૂટ સિક્યોરિટીઝ જેવી સંસ્થાઓએ ગ્રાહકો માટે વેલ્યુ એડેડ પ્રોડક્ટ તરીકે ઓનલાઇન વિલ ઓફર કરવા માટે વિલ્જિની સાથે ભાગીદારી કરી છે.	90.0	en	gujarati
This is not correct.	આ યોગ્ય નથી.	96.66666666666669	en	gujarati
Three others were injured in the incident.	આ ઘટનામાં અન્ય ત્રણ લોકો ઘાયલ થયા છે.	100.0	en	gujarati
Amritsar district has recorded the highest number of 66 Covid deaths till now, followed by 54 in Ludhiana, 37 in Jalandhar and 23 in Sangrur, 20 in Patiala.	અમૃતસરમાં અત્યાર સુધીમાં સૌથી વધુ 66 દર્દીઓ કોવિડના કારણે મૃત્યુ પામ્યા છે જ્યારે ત્યારબાદ લુધિયાણામાં 54, જાલંધરમાં 3 અને સંગરૂરમાં 23, પટિયાલામાં 20 દર્દીઓ કોરોનાથી મૃત્યુ પામ્યા છે.	70.0	en	gujarati
The moment I wore the costume and held a gun in my hand, I started feeling like the character.	જ્યારથી મેં આ પોશાક પહેર્યો અને મારા હાથમાં બંદૂક પકડી, મને આ પાત્ર જેવું લાગવા લાગ્યું.	93.33333333333331	en	gujarati
Scindia and tribal leader Harsh Chouhan have been named as BJP candidates for Rajya Sabha from Madhya Pradesh.	સિંધિયા અને આદિવાસી નેતા હર્ષ ચૌહાણને મધ્ય પ્રદેશથી રાજ્યસભાના ઉમેદવાર બનાવવામાં આવ્યા છે.	70.0	en	gujarati
If containment and contact-tracing is poor, active cases will keep rising.	જો કન્ટેઇન્મેન્ટ અને કોન્ટેક્ટ ટ્રેસિંગ નબળી હશે તો સક્રિય કેસોની સંખ્યા વધતી રહેશે.	81.66666666666667	en	gujarati
Since December 2015, the petition for child’s custody by the biological parents was placed before seven different judges, but there is no progress in the case till date.	ડિસેમ્બર, 2015થી બાળકના માતાપિતા દ્વારા બાળકની દેખરેખ માટેની અરજી સાત અલગ-અલગ જજો સમક્ષ રજૂ કરવામાં આવી હતી, પરંતુ આજદિન સુધી આ કેસમાં કોઈ પ્રગતિ થઈ નથી.	90.0	en	gujarati
He has been given time till noon on January 30 to explain his statement.	તેમને પોતાનું નિવેદન આપવા માટે 30 જાન્યુઆરીનાં રોજ બપોર સુધી સમય આપવામાં આવ્યો છે.	90.0	en	gujarati
Around 10 pm on Sunday, the duo was run over on the road going towards Surat near Waghodiya bridge.	રવિવારે રાત્રે લગભગ 10 વાગ્યે વાઘોડિયા પુલ નજીક સુરત તરફ જતા રસ્તા પર બંને લોકો ઉપર ચડી ગયા હતા.	68.33333333333333	en	gujarati
“Normal body temperatures of birds range from 104 oF to 109 oF.	પક્ષીઓના શરીરનું સામાન્ય તાપમાન 104 થી 109 ડિગ્રી ફેરનહીટ હોય છે.	96.66666666666669	en	gujarati
Talking about Shweta, who has acted opposite him in his debut film 'Shaapit', Aditya shared, “Shweta is an extremely calm and polite girl.	પોતાની પ્રથમ ફિલ્મ 'શાપિત' માં તેમની સાથે કામ કરનારી શ્વેતા વિશે વાત કરતાં આદિત્યએ કહ્યું, 'શ્વેતા ખૂબ જ શાંત અને વિનમ્ર છોકરી છે.	96.66666666666669	en	gujarati
I still remember the first time someone told me about blow jobs.	મને હજુ પણ યાદ છે જ્યારે મને કોઈ વ્યક્તિએ બ્લોજોબ વિશે પહેલી વાર કહ્યું હતું.	90.0	en	gujarati
Sushant Singh Rajput's death case is being investigated by the Central Bureau of Investigation.	સુશાંત સિંહ રાજપૂતના મોત કેસની તપાસ સેન્ટ્રલ બ્યૂરો ઓફ ઇન્વેસ્ટિગેશન કરી રહી છે.	93.33333333333331	en	gujarati
The scheme will cost Rs 213 crore annually to the state exchequer.	આ યોજનાથી સરકારી તિજોરીમાં વાર્ષિક 213 કરોડ રૂપિયાનો ખર્ચ થશે.	88.33333333333333	en	gujarati
And my elder brother was in the diamond business.	અને મારો મોટો ભાઈ હીરા ઉદ્યોગમાં હતો.	93.33333333333331	en	gujarati
I’m very proud of what she’s doing.	તે જે કરી રહી છે તેના પર મને ખૂબ ગર્વ છે.	100.0	en	gujarati
"Asked if the department is providing any assistance to the Indian government in tracing Modi, the spokesperson said, ""We refer you to the department of justice for questions on legal assistance to the Indian authorities in relation to their investigation of Mr. Modi"". The department of justice declined to comment on Modi."	જ્યારે પ્રવક્તાને પૂછવામાં આવ્યું કે શું વિભાગ ભારત સરકારને મોદીને શોધવા માટે કોઈ મદદ કરી રહ્યું છે તો તેમણે કહ્યું, અમે તમને ન્યાય વિભાગને મોદીના સંબંધમાં ભારતીય અધિકારીઓને કાયદેસર સહાય આપવા અંગેના પ્રશ્નો પૂછવા માટે મોકલીએ છીએ.	50.0	en	gujarati
PM Narendra Modi to inaugurate Mahatma Gandhi Museum	પ્રધાનમંત્રી નરેન્દ્ર મોદી મહાત્મા ગાંધી મ્યુઝિયમનું ઉદઘાટન કરશે	100.0	en	gujarati
The process will be completed within the next two months.	આ પ્રક્રિયા આગામી બે મહિનામાં પૂર્ણ કરવામાં આવશે.	96.66666666666669	en	gujarati
The Border Security Force deployed on the Indo-Pak border will get Ayurveda OPD service by Ayush ministry in Gandhinagar.	ભારત-પાકિસ્તાન સરહદ પર તૈનાત બોર્ડર સિક્યોરિટી ફોર્સને ગાંધીનગરમાં આયુષ મંત્રાલય દ્વારા આયુર્વેદ ઓપીડી સેવા મળશે.	96.66666666666669	en	gujarati
The three were residents of Vinayak Society in the Vastral area of the city.	આ ત્રણેય શહેરના વસ્ત્રાલ વિસ્તારમાં વિનાયક સોસાયટીના રહેવાસી હતા.	100.0	en	gujarati
Ahmedabad: Neighbour molests 12-year-old girl	અમદાવાદઃ પડોશીએ 12 વર્ષની બાળકી સાથે બળાત્કાર કર્યો	66.66666666666667	en	gujarati
But he refused to show the certificate.	પરંતુ તેમણે પ્રમાણપત્ર આપવાની ના પાડી દીધી હતી.	75.0	en	gujarati
"While 256 cases were reported in first six months, 322 cases were recorded in July and 1305 cases recorded in 15 days of August"", Chaudhary said."	પ્રથમ છ મહિનામાં 256 કેસ નોંધાયા હતા, જ્યારે જુલાઈમાં 322 અને ઓગસ્ટના 15 દિવસમાં 1305 કેસ નોંધાયા હતા.	83.33333333333333	en	gujarati
While the overall toll jumped to 4,276, as many as 12,334 Covid-19 patients were declared cured on Friday, making it the highest single-day recoveries so far in the state.	રાજ્યમાં શુક્રવારે કોવિડ-1ના કુલ 12,334 દર્દીઓ સાજા થયા હોવાની પુષ્ટિ થતા કુલ મૃત્યુઆંક વધીને 4,276 થયો છે, જે રાજ્યમાં એક જ દિવસમાં સાજા થયેલા દર્દીઓની સૌથી વધુ સંખ્યા છે.	68.33333333333333	en	gujarati
﻿AHMEDABAD: Those living in bungalows and flats in posh areas should expect a steep rise in their property tax bill this municipal election year.	અમદાવાદઃ જે લોકો પોશ વિસ્તારોમાં બંગલા અને ફ્લેટમાં રહે છે તેમણે આ મ્યુનિસિપલ ચૂંટણી વર્ષમાં તેમના પ્રોપર્ટી ટેક્સ બિલમાં ભારે વધારાની અપેક્ષા રાખવી જોઈએ.	96.66666666666669	en	gujarati
Their visas had also expired.	તેમના વિઝાની મુદત પણ પૂરી થઈ ગઈ હતી.	100.0	en	gujarati
A TOI study shows Delhi, TN, Rajasthan, Karnataka and Maharashtra, in that order, have carried out maximum tests per million population.	TOIના અભ્યાસમાં જાણવા મળ્યું છે કે, આ ક્રમમાં દિલ્હી, તામિલનાડુ, રાજસ્થાન, કર્ણાટક અને મહારાષ્ટ્રમાં પ્રત્યેક દસ લાખની વસ્તીએ મહત્તમ પરીક્ષણો કરવામાં આવ્યા છે.	78.33333333333333	en	gujarati
Chennai-based FSS manages 40,000 ATMs on behalf of 34 banks, including ICICI Bank, HDFC Bank and State Bank of India.	ચેન્નાઈ સ્થિત એફએસએસ આઇસીઆઇસીઆઇ બેંક, એચડીએફસી બેંક અને સ્ટેટ બેંક ઓફ ઇન્ડિયા સહિત 34 બેંકો વતી 40,000 એટીએમનું સંચાલન કરે છે.	100.0	en	gujarati
2 workers fall into river, rescued Ahmedabad: Two workers who were installing lights along the Ambedkar Bridge fell into the Sabarmati river on Friday.	અમદાવાદઃ સાબરમતી નદીમાં બે મજૂરો પડી ગયા છે.	18.33333333333333	en	gujarati
They packed more than 10 passengers in cars which had the capacity only for nine persons.	તેમણે 10થી વધુ મુસાફરોને બેસાડવાની ક્ષમતા ધરાવતી કારમાં બેસાડ્યા હતા.	33.333333333333336	en	gujarati
Today, the actress took to Instagram to share an adorable picture of her niece Inaaya Naumi Kemmu, daughter of Kunal Kemmu and Soha Ali Khan.	કુણાલ ખેમુ અને સોહા અલી ખાનની પુત્રી ઇનાયા નૌમી ખેમુએ ઇન્સ્ટાગ્રામ પર એક તસવીર શેર કરી છે.	46.66666666666666	en	gujarati
According to the Delhi Statistical Handbook, there are around 80,000 registered taxis in the capital and majority of them run on diesel.	દિલ્હી સ્ટેટિસ્ટિકલ હેન્ડબુકના જણાવ્યા અનુસાર રાજધાનીમાં આશરે 80,000 રજિસ્ટર્ડ ટેક્સી છે અને તેમાંથી મોટાભાગની ટેક્સી ડીઝલ પર ચાલે છે.	100.0	en	gujarati
Jiviben’s family members, however, have alleged medical negligence on the part of hospital authorities and have filed a complaint at Shahibaug police Station.	જીવીબેનનાં પરિવારજનોએ હોસ્પિટલ સત્તાધીશોની બેદરકારીનો આરોપ લગાવ્યો છે અને શાહીબાગ પોલીસ સ્ટેશનમાં ફરિયાદ નોંધાવી છે.	93.33333333333331	en	gujarati
﻿SpiceJet strikes Rs 1.5 lakh crore deal with Boeing for 205 planes	સ્પાઈસજેટે બોઈંગ સાથે 1.5 લાખ કરોડ રૂપિયાનો 205 વિમાનોનો સોદો કર્યો	90.0	en	gujarati
We used 40 mini-tractors to ferry food from the cooking area to the serving area.	અમે 40 મિની-ટ્રેક્ટરનો ઉપયોગ રાંધણ વિસ્તારમાંથી ભોજન સેવા ક્ષેત્ર સુધી પહોંચાડવા માટે કર્યો હતો.	93.33333333333331	en	gujarati
Also, local courier agencies have agreed to deliver vegetables from Agricultural Produce Market Committee (APMC) to residents in the city.	આ ઉપરાંત સ્થાનિક કોરિયર એજન્સીઓ કૃષિ પેદાશ બજાર સમિતિ (એપીએમસી) માંથી શહેરના રહેવાસીઓ સુધી શાકભાજીની ડિલિવરી કરવા સંમત થઈ છે.	80.0	en	gujarati
We are monitoring the situation.	અમે સ્થિતિ પર નજર રાખી રહ્યા છીએ.	100.0	en	gujarati
Silver price saw a spike from Rs 50,050 per kg on July 1 to Rs 68,700 per kg on Tuesday.	1 જુલાઇના રોજ ચાંદીનો ભાવ 50,050 રૂપિયા પ્રતિ કિલોગ્રામ હતો જે મંગળવારે વધીને 68,700 રૂપિયા પ્રતિ કિલોગ્રામ થયો હતો.	100.0	en	gujarati
View this post on Instagram A post shared by RajKummar Rao (@rajkummar_rao)	View this post on Instagram A post shared by Rajkummar Rao (@rajkummar _ Rao) ઇન્સ્ટાગ્રામ પર એક પોસ્ટ શેર કરી છે.	43.333333333333336	en	gujarati
The earlier GR had stated that the trustees of the temple and devotees should be permitted to stay within the sanctuary.	અગાઉ જીઆરએ કહ્યું હતું કે, મંદિરના ટ્રસ્ટીઓ અને શ્રદ્ધાળુઓને અભયારણ્યની અંદર રહેવાની મંજૂરી આપવી જોઈએ.	93.33333333333331	en	gujarati
"Sharma said that after this scientific study, there will be a proper document, so that ""no one can raise questions on the colour of the 17the century mausoleum or claim that it's turning yellow or brown""."	શર્માએ કહ્યું હતું કે, આ વૈજ્ઞાનિક અભ્યાસ પછી, એક યોગ્ય દસ્તાવેજ હશે, જેથી કોઈ પણ વ્યક્તિ 17મી સદીના મકબરના રંગ પર સવાલ ન ઉઠાવી શકે અથવા તેનો રંગ પીળો કે ભૂરો થઈ ગયો છે એવો દાવો ન કરી શકે.	90.0	en	gujarati
The police on Saturday recorded statements of 45 girls, where all confirmed the incident.	પોલીસે શનિવારે 45 છોકરીઓના નિવેદનો નોંધ્યા હતા, જેમણે આ ઘટનાની પુષ્ટિ કરી હતી.	100.0	en	gujarati
” Dhruv Goyal, cofounder of online craft company ExclusiveLane, which sells products on Flipkart, said the sale will be massive.	ફ્લિપકાર્ટ પર પ્રોડક્ટ્સનું વેચાણ કરતી ઓનલાઇન ક્રાફ્ટ કંપની એક્સક્લુઝિવલેનના કો-ફાઉન્ડર ધ્રુવ ગોયલે જણાવ્યું હતું કે, “આ સેલ ખૂબ જ મોટો હશે.	96.66666666666669	en	gujarati
Order on Vanzara, Amin’s discharge pleas on July 17	વંઝારા અને અમીનની ડિસ્ચાર્જ અરજીઓ પર 17 જુલાઇના રોજ આદેશ	93.33333333333331	en	gujarati
Both the cave-ins are located near the pillars of the under-construction Ahmedabad Metro.	બંને ગુફાઓ નિર્માણાધીન અમદાવાદ મેટ્રોના થાંભલાઓ પાસે આવેલી છે.	76.66666666666667	en	gujarati
Rishi Kapoor passed away on Thursday in Mumbai after fighting a prolonged battle with cancer.	ઋષિ કપૂરનું ગુરુવારે કેન્સર સામે લાંબી લડાઈ પછી મુંબઈમાં નિધન થયું હતું.	100.0	en	gujarati
Closure of classes 9 and 10 is imminent at the school if it fails to get the required number of students by July, the principal said.	જો શાળાને જુલાઈ સુધીમાં જરૂરી સંખ્યામાં વિદ્યાર્થીઓ નહીં મળે તો ધોરણ 9 અને 10 બંધ કરી દેવાશે તેમ આચાર્યએ જણાવ્યું હતું.	93.33333333333331	en	gujarati
While deputy municipal commissioner Anand Wagralkar admitted that the number of applications has reduced this year, he said the civic body is yet to examine the reasons for the decrease.	ડેપ્યુટી મ્યુનિસિપલ કમિશનર આનંદ વાગ્રાલકરે સ્વીકાર્યું હતું કે, આ વર્ષે અરજીઓની સંખ્યામાં ઘટાડો થયો છે.	50.0	en	gujarati
