original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
The Park has an extraordinary vertical sweep of over 7 kilometres (1,220m to 8,586m) within an area of only 178,400 ha and comprises a unique diversity of lowlands, steep-sided valleys and spectacular snow-clad mountains including the world’s third highest peak, Mt. Khangchendzonga.	इस पार्क में केवल 178,400 हेक्टेयर के क्षेत्र में 7 किलोमीटर (1,220 मीटर से 8,586 मीटर) से अधिक की असाधारण ऊर्ध्वाधर स्वीप है और इसमें दुनिया की तीसरी सबसे ऊंची चोटी माउंट खांगचेंडजोंगा सहित निचले इलाकों, खड़ी-तरफा घाटियों और शानदार बर्फ से ढके पहाड़ों की अनूठी विविधता है।	86.0	[95, 95, 78, 76]	[0.4107486705974096, 0.511977020780935, 0.646037355727571, -0.018239752902250973]	0.3876308235509162	en	hindi
There is a decorated halo behind her head.	उसके सिर के पीछे एक सजाया हुआ तारा है।	73.25	[65, 60, 78, 90]	[-1.652946468095745, -2.236129877963372, 0.646037355727571, 1.1783094017641014]	-0.5161823971418611	en	hindi
It is a lac casket presented to Pt. Jawaharlal Nehru by the oil field Indian labourers, Yenangyaung, Myanmar (Burma) and welcome address inside on paper.	यह एक लाख रुपये का ताबूत है जिसे म्यांमार (बर्मा) के तेल क्षेत्र येनांगयांग के भारतीय मजदूरों ने पंडित जवाहरलाल नेहरू को भेंट किया और कागज पर स्वागत भाषण दिया।	69.0	[70, 65, 70, 71]	[-1.3089972783135526, -1.8435431781427567, -0.17606123404201798, -0.44557873671166254]	-0.9435451068024975	en	hindi
Scientifically the Saura Pitha kept time and provided directions.	वैज्ञानिक रूप से सौरा पीठ ने समय का पालन किया और दिशा प्रदान की।	93.25	[100, 100, 83, 90]	[0.7546978603796021, 0.9045637206015503, 1.1598489743335643, 1.1783094017641014]	0.9993549892697045	en	hindi
Also, it is to be noted that the citizens of Bombay were able to see these splendours of Ancient Assyria before the Europeans.	यह भी ध्यान देने योग्य बात है कि बम्बई के नागरिक यूरोपीय लोगों के सामने प्राचीन अश्शूर की भव्यता को देखने में सक्षम थे।	84.0	[100, 80, 74, 82]	[0.7546978603796021, -0.6657830786809108, 0.2349880608427765, 0.4945670276690429]	0.2046174675526277	en	hindi
Its left ear is missing and nose is damaged.	इसका बायां कान गायब है और नाक क्षतिग्रस्त है।	91.5	[95, 100, 81, 90]	[0.4107486705974096, 0.9045637206015503, 0.9543243268911669, 1.1783094017641014]	0.861986529963557	en	hindi
Important features incorporated in the line include four loops (spirals) and four 'Z' reverses (zigzags).	लाइन में शामिल महत्वपूर्ण विशेषताओं में चार लूप (सर्पिल) और चार 'जेड' रिवर्स (जिगजैग्स) शामिल हैं।	79.0	[85, 90, 70, 71]	[-0.2771497089669753, 0.11939032096031973, -0.17606123404201798, -0.44557873671166254]	-0.194849839690084	en	hindi
The heretics perished in the very fire that they had kindled. While it is unknown when this event was supposed to have occurred, archaeological evidence (including a small heap of burnt rice) does suggest that a large fire did consume a number of structures in the complex on more than one occasion.	हालांकि यह अज्ञात है कि यह घटना कब होने वाली थी, पुरातात्विक साक्ष्य (जली हुई चावल के एक छोटे ढेर सहित) से पता चलता है कि परिसर में एक से अधिक अवसरों पर बड़ी आग ने कई संरचनाओं को भस्म कर दिया।	74.0	[80, 75, 69, 72]	[-0.6210988987491677, -1.058369778501526, -0.2788235577632166, -0.3601109399497802]	-0.5796007937409227	en	hindi
Much of modern Varanasi was built during this time, especially during the 18th century by the Maratha and Bhumihar Brahmin rulers.	आधुनिक वाराणसी का अधिकांश भाग इस समय के दौरान बनाया गया था, विशेष रूप से 18वीं शताब्दी के दौरान मराठा और भूमिहार ब्राह्मण शासकों द्वारा।	84.0	[100, 100, 69, 67]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, -0.7874499237591919]	0.148247024864686	en	hindi
The portion below head mutilated.	सिर के नीचे का हिस्सा क्षत विक्षत हो गया।	89.25	[90, 90, 87, 90]	[0.06679948081521715, 0.11939032096031973, 1.5708982692183586, 1.1783094017641014]	0.7338493681894993	en	hindi
One of the oldest Hindu temples to still be in use, its main shrine was built by Anantavarman of the Chodaganga dynasty in the tenth century.	अभी भी उपयोग में आने वाले सबसे पुराने हिंदू मंदिरों में से एक, इसका मुख्य मंदिर दसवीं शताब्दी में चोडगंगा राजवंश के अनंतवर्मन द्वारा बनाया गया था।	82.0	[90, 90, 68, 80]	[0.06679948081521715, 0.11939032096031973, -0.38158588148441525, 0.3236314341452783]	0.03205883860909998	en	hindi
The north-eastern arm dips suddenly and ends in the Lebong spur, while the north-western arm passes through North Point and ends in the valley near Tukver Tea Estate.	उत्तर-पूर्वी शाखा अचानक डूब जाती है और लेबोंग स्पर में समाप्त होती है, जबकि उत्तर-पश्चिमी शाखा नॉर्थ प्वाइंट से गुजरती है और टुकवर चाय बागान के पास घाटी में समाप्त होती है।	73.0	[85, 80, 65, 62]	[-0.2771497089669753, -0.6657830786809108, -0.6898728526480111, -1.2147889075686034]	-0.7118986369661251	en	hindi
The Nilgiri Biosphere Reserve, comprising 5,500 square kilometres (2,100 sq mi) of the evergreen forests of Nagarahole and deciduous forests of Bandipur in Karnataka, adjoining regions of Wayanad-Mukurthi in Kerala and Mudumalai National Park-Sathyamangalam in Tamil Nadu, forms the largest contiguous protected area in the Western Ghats.	नीलगिरी जीवमंडल रिजर्व, जिसमें 5,500 वर्ग किलोमीटर (2,100 वर्ग मील) नागरहोल के सदाबहार वन और कर्नाटक में बांदीपुर के पतझड़ी वन, केरल में वायनाड-मुकुर्ती और तमिलनाडु में मुदुमलाई नेशनल पार्क-सत्यमंगलम के आसपास के क्षेत्र शामिल हैं, पश्चिमी घाटों का सबसे बड़ा संरक्षित क्षेत्र है।	81.0	[90, 85, 76, 73]	[0.06679948081521715, -0.2731963788602956, 0.44051270828517375, -0.27464314318789795]	-0.01013183323695066	en	hindi
The ridge area was also discarded as no new buildings could be erected next to the Mutiny memorial.	रिज क्षेत्र को भी छोड़ दिया गया क्योंकि विद्रोह स्मारक के बगल में कोई नई इमारत नहीं बनाई जा सकती थी।	91.25	[90, 95, 85, 95]	[0.06679948081521715, 0.511977020780935, 1.3653736217759613, 1.605648385573513]	0.8874496272364066	en	hindi
An extract from the book ‘The Indian theatre: its origins and its later developments under European influence with special reference to western India’ mentioning the adaptation of Shakespeare’s play 'The Comedy of Error's as 'Gorakhdhandha'.	पश्चिमी भारत के विशेष संदर्भ में ‘द इंडियन थियेटरः इट्स ऑरिजिनस एंड इट्स डिवेलपमेंट अंडर यूरोपियन इम्प्लॉय’ पुस्तक के एक अंश में शेक्सपियर के नाटक ‘द कॉमेडी ऑफ एरर’ के ‘गोरखधंधा’ के रूपांतरण का उल्लेख किया गया है।	71.5	[80, 70, 69, 67]	[-0.6210988987491677, -1.4509564783221414, -0.2788235577632166, -0.7874499237591919]	-0.7845822146484294	en	hindi
Badi Pol (built in 1600) leads to the ‘Tripolia Pol', a triple-arched gate built in 1725, which provides the northern entry.	बड़ी पोल (1600 में बनाया गया) 'त्रिपोलिया पोल' की ओर जाता है, जो 1725 में बनाया गया एक तीन चापाकार गेट है, जो उत्तरी प्रवेश प्रदान करता है।	79.0	[95, 90, 65, 66]	[0.4107486705974096, 0.11939032096031973, -0.6898728526480111, -0.8729177205210742]	-0.258162895402839	en	hindi
Radhu Babu combined the two schools in his music.	राधु बाबू ने दोनों स्कूलों को अपने संगीत में मिला दिया।	87.0	[90, 90, 78, 90]	[0.06679948081521715, 0.11939032096031973, 0.646037355727571, 1.1783094017641014]	0.5026341398168024	en	hindi
The new King Bedar Shah was not allowed change of raiment and was obliged to beg for a rupee to buy a meal for Golam Kad who refused to see him when his Majesty went on foot to beg an interview.	नए राजा बेदार शाह को कपड़े बदलने की अनुमति नहीं दी गई और उन्हें गोलाम कड़ के लिए भोजन खरीदने के लिए एक रुपये की भीख मांगने के लिए बाध्य किया गया, जिन्होंने उनसे मिलने से इनकार कर दिया था जब महामहिम पैदल ही एक साक्षात्कार के लिए गए थे।	74.25	[80, 85, 67, 65]	[-0.6210988987491677, -0.2731963788602956, -0.4843482052056139, -0.9583855172829565]	-0.5842572500245085	en	hindi
It is also the foundation year of Jaipur state.	यह जयपुर राज्य का स्थापना वर्ष भी है।	91.0	[100, 100, 82, 82]	[0.7546978603796021, 0.9045637206015503, 1.0570866506123655, 0.4945670276690429]	0.8027288148156402	en	hindi
The hills of Darjeeling are part of the Lesser Himalaya.	दार्जिलिंग की पहाड़ियां कम हिमालय का हिस्सा हैं।	73.75	[80, 80, 67, 68]	[-0.6210988987491677, -0.6657830786809108, -0.4843482052056139, -0.7019821269973096]	-0.6183030774082504	en	hindi
Roads passing through ghats are called Ghat Roads.	घाटों से गुजरने वाली सड़कों को घाट सड़कें कहा जाता है।	84.25	[95, 100, 69, 73]	[0.4107486705974096, 0.9045637206015503, -0.2788235577632166, -0.27464314318789795]	0.1904614225619614	en	hindi
Like only a few other women at court, Maryam-uz-Zamani was granted the right to issue official documents (farmans), usually the exclusive privilege of the Emperor, and like Nur Jahan, she used her wealth and influence to build gardens, wells, and mosques around the countryside.	अदालत में केवल कुछ अन्य महिलाओं की तरह, मरियम-उज़-ज़मानी को आधिकारिक दस्तावेज (फार्मन) जारी करने का अधिकार दिया गया था, जो आमतौर पर सम्राट का विशेषाधिकार होता था, और नूर जहां की तरह, उसने अपने धन और प्रभाव का उपयोग बगीचों, कुओं और मस्जिदों का निर्माण करने के लिए किया।	78.0	[95, 85, 65, 67]	[0.4107486705974096, -0.2731963788602956, -0.6898728526480111, -0.7874499237591919]	-0.3349426211675223	en	hindi
The horse is headless and all the four legs are lost in addition to the tail.	घोड़ा बिना सिर का होता है और पूंछ के अलावा चारों टांगें खो जाती हैं।	82.25	[85, 85, 69, 90]	[-0.2771497089669753, -0.2731963788602956, -0.2788235577632166, 1.1783094017641014]	0.08728493904340351	en	hindi
Its proximity to the main tomb and the fact that it is the only other structure within the main tomb complex suggests its importance, however, there are no inscriptions suggesting as to who is interred therein, the name Barbers tomb is the local name of the structure, hence still in use.	मुख्य मकबरे से इसकी निकटता और यह तथ्य कि मुख्य मकबरे के परिसर के भीतर यह एकमात्र अन्य संरचना है, इसके महत्व को दर्शाता है, हालांकि, ऐसा कोई शिलालेख नहीं है जो यह बताता है कि इसमें किसको दफनाया गया है, नाई का मकबरा नाम संरचना का स्थानीय नाम है, इसलिए अभी भी उपयोग में है।	84.0	[100, 100, 69, 67]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, -0.7874499237591919]	0.148247024864686	en	hindi
The face is indistinct and the upper part is damaged.	चेहरा धुंधला होता है और ऊपरी भाग क्षतिग्रस्त होता है।	82.25	[85, 85, 69, 90]	[-0.2771497089669753, -0.2731963788602956, -0.2788235577632166, 1.1783094017641014]	0.08728493904340351	en	hindi
By awarding them global recognition, UNESCO understood their contribution to the idea of India.	उन्हें वैश्विक मान्यता प्रदान करके यूनेस्को ने भारत के विचार में उनके योगदान को समझा।	88.25	[95, 95, 78, 85]	[0.4107486705974096, 0.511977020780935, 0.646037355727571, 0.7509704179546899]	0.5799333662651514	en	hindi
The fragmented piece of an animal shows its back portion.	किसी जानवर का टुकड़ा उसके पिछले हिस्से को दर्शाता है।	84.5	[80, 95, 73, 90]	[-0.6210988987491677, 0.511977020780935, 0.1322257371215779, 1.1783094017641014]	0.3003533152293617	en	hindi
The Buddha of Cave 21	गुफा का बुद्ध 21	72.25	[70, 80, 68, 71]	[-1.3089972783135526, -0.6657830786809108, -0.38158588148441525, -0.44557873671166254]	-0.7004862437976352	en	hindi
The eyes are deep-set, with narrow eyelids, and marked with pupils, the third eye, lightly incised, is vertically placed in the middle of the forehead, the earlobes are greatly elongated and the lower lip is full and sensuous, the latter feature being present in other images from this area.	आंखें गहरी होती हैं, संकीर्ण पलकों के साथ, और प्यूपिल से चिह्नित होती हैं, तीसरी आंख, हल्के से छेदित, माथे के बीच में खड़ी होती है, कान की झिल्लियां बहुत लंबी होती हैं और निचला होंठ भरा और कामुक होता है, बाद वाली विशेषता इस क्षेत्र की अन्य छवियों में मौजूद होती है।	80.0	[95, 95, 66, 64]	[0.4107486705974096, 0.511977020780935, -0.5871105289268125, -1.0438533140448387]	-0.1770595378983267	en	hindi
This is a folio, which is made of wood and metal using modern printing techniques.	यह एक फोलियो है, जो आधुनिक प्रिंटिंग तकनीकों का उपयोग करके लकड़ी और धातु से बना है।	88.0	[100, 100, 67, 85]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, 0.7509704179546899]	0.4814709484325571	en	hindi
At the center of the apse is a rock-cut stupa.	अर्धवृत्त के केंद्र में एक चट्टान को काट कर बनाया गया स्तूप है।	85.75	[100, 100, 67, 76]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, -0.018239752902250973]	0.2891684057183219	en	hindi
The temple was in ruins before its restoration.	जीर्णोद्धार से पहले मंदिर खंडहर में था।	83.5	[100, 100, 66, 68]	[0.7546978603796021, 0.9045637206015503, -0.5871105289268125, -0.7019821269973096]	0.09254223126425756	en	hindi
On the walls of one of these is a large figure of seated Buddha, with two attending An excerpt from the book ‘Transactions of the Literary Society of Bombay with Engravings’, giving a description of the Magathane Cavesfigures carved in high relief.	इनमें से एक की दीवारों पर बैठे हुए बुद्ध की एक बड़ी आकृति है, जिसमें दो लोग उपस्थित हैं। 'ट्रांजेक्शन्स ऑफ द लिटरेरी सोसाइटी ऑफ बॉम्बे विद एन्ग्रेविंग्स' पुस्तक के एक अंश में उच्च उत्कीर्णनों में तराशे गए मैगथेन गुफाओं का वर्णन है।	77.0	[95, 85, 65, 63]	[0.4107486705974096, -0.2731963788602956, -0.6898728526480111, -1.1293211108067212]	-0.4204104179294046	en	hindi
Loss of the mangrove forest will result in the loss of the protective biological shield against cyclones and tsunamis.	मैंग्रोव वनों के नुकसान के परिणामस्वरूप चक्रवातों और सुनामी के खिलाफ सुरक्षात्मक जैविक ढाल का नुकसान होगा।	85.75	[95, 95, 77, 76]	[0.4107486705974096, 0.511977020780935, 0.5432750320063724, -0.018239752902250973]	0.3619402426206165	en	hindi
It was made of wood and metal using modern techniques.	इसे लकड़ी और धातु से बनाया गया है और इसमें आधुनिक तकनीक का इस्तेमाल किया गया है।	87.25	[90, 90, 79, 90]	[0.06679948081521715, 0.11939032096031973, 0.7487996794487697, 1.1783094017641014]	0.528324720747102	en	hindi
When this Letter from John Marshall to C. Luard, dated 17th August, 1920 on the matter of restoration of objects from the British Museum to the Bhopal Durbar.	जब यह पत्र जॉन मार्शल की ओर से सी. लुआर्ड को 17 अगस्त, 1920 को ब्रिटिश संग्रहालय से भोपाल दरबार तक वस्तुओं की बहाली के मामले में लिखा गया था।	89.25	[100, 100, 76, 81]	[0.7546978603796021, 0.9045637206015503, 0.44051270828517375, 0.4090992309071606]	0.6272183800433717	en	hindi
The Ganigitti Jain temple is near Bhima	गनीगिट्टी जैन मंदिर भीमा के पास है।	90.0	[95, 85, 90, 90]	[0.4107486705974096, -0.2731963788602956, 1.8791852403819544, 1.1783094017641014]	0.7987617334707924	en	hindi
The columns of the entrance gates are crowned by figures of a lion (representing Great Britain) and a tiger (representing India).	प्रवेश द्वारों के स्तंभों पर एक शेर (ग्रेट ब्रिटेन का प्रतिनिधित्व करता है) और एक बाघ (भारत का प्रतिनिधित्व करता है) की आकृतियां हैं।	76.25	[95, 95, 59, 56]	[0.4107486705974096, 0.511977020780935, -1.306446794975203, -1.7275956881398973]	-0.5278291979341889	en	hindi
This explains the similarities between the sculptures in the two caves.	यह दोनों गुफाओं में मूर्तियों के बीच समानताओं को स्पष्ट करता है।	79.25	[100, 100, 60, 57]	[0.7546978603796021, 0.9045637206015503, -1.2036844712540042, -1.642127891378015]	-0.2966376954127167	en	hindi
It mentions Mahmud with his epithets.	इसमें महमूद का उनके विशेषणों के साथ उल्लेख है।	82.5	[90, 90, 67, 83]	[0.06679948081521715, 0.11939032096031973, -0.4843482052056139, 0.5800348244309252]	0.07046910525021206	en	hindi
City Gate near Kasbin Talao	कासबिन तालाव के पास सिटी गेट	86.0	[95, 95, 77, 77]	[0.4107486705974096, 0.511977020780935, 0.5432750320063724, 0.06722804385963134]	0.3833071918110871	en	hindi
Bengali is prevalent in the plains while Tibetan is used by the refugees and some tribal people.	मैदानी इलाकों में बंगाली भाषा प्रचलित है, जबकि तिब्बती भाषा का उपयोग शरणार्थियों और कुछ जनजातीय लोगों द्वारा किया जाता है।	95.25	[100, 95, 94, 92]	[0.7546978603796021, 0.511977020780935, 2.290234535266749, 1.349244995287866]	1.226538602928788	en	hindi
Dishes like 'dalma,' a one dish meal containing both lentils and vegetables, 'ghanto,' a mixture of vegetables, 'pithas,' sweet or savory pancakes flavored with coconut, dry fruits and 'chhena pudo,' are made according to the strict regulations followed in the home of the Lord.	दालमा, एक व्यंजन जिसमें दाल और सब्जियां दोनों शामिल हैं, घंटो, सब्जियों का मिश्रण, पिठा, मीठे या स्वादिष्ट पैनकेक नारियल, सूखे मेवे और छेना पुडो जैसी व्यंजन भगवान के घर में पालन किए जाने वाले सख्त नियमों के अनुसार बनाए जाते हैं।	77.75	[90, 90, 66, 65]	[0.06679948081521715, 0.11939032096031973, -0.5871105289268125, -0.9583855172829565]	-0.339826561108558	en	hindi
The later two have high ribbed roofs carved into the rock, which reflect timber forms, and the earlier two are thought to have used actual timber ribs and are now smooth, the original wood presumed to have perished.	बाद की दो ऊंची छतों को चट्टान में तराशा गया है, जो लकड़ी के रूपों को दर्शाता है, और पहले के दो को वास्तविक लकड़ी की पसलियों का उपयोग करने वाला माना जाता है और अब चिकना हैं, मूल लकड़ी नष्ट हो गई है।	87.0	[95, 95, 78, 80]	[0.4107486705974096, 0.511977020780935, 0.646037355727571, 0.3236314341452783]	0.4730986203127985	en	hindi
The video is a presentation on the tribal festival which was held at the Shiv Keshav Rangmanch in Bundi, Rajasthan in 2017.	यह वीडियो 2017 में बूंदी, राजस्थान के शिव केशव रंगमंच में आयोजित आदिवासी उत्सव पर एक प्रस्तुति है।	86.5	[100, 100, 67, 79]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, 0.238163637383396]	0.3532692532897336	en	hindi
The brakes are four in number – two handbrakes, acting by friction; and two acting by preventing the free escape of air from cylinder and thus using compressed air in retarding the progress of the engine.	ब्रेक संख्या में चार होते हैं-दो हैंड ब्रेक घर्षण द्वारा कार्य करते हैं और दो सिलेंडर से हवा के मुक्त पलायन को रोककर कार्य करते हैं और इस प्रकार इंजन की प्रगति को धीमा करने में संपीड़ित हवा का उपयोग करते हैं।	78.25	[95, 95, 60, 63]	[0.4107486705974096, 0.511977020780935, -1.2036844712540042, -1.1293211108067212]	-0.3525699726705952	en	hindi
The hair is covered with a conical shaped headdress.	बालों को शंक्वाकार आकार के शीर्ष के साथ कवर किया जाता है।	79.75	[75, 80, 84, 80]	[-0.9650480885313601, -0.6657830786809108, 1.2626112980547628, 0.3236314341452783]	-0.01114710875305744	en	hindi
It shows three four-armed atlantes figures supporting the above superstructure.	यह उपर्युक्त अधिरचना का समर्थन करने वाले चार-सशस्त्र मानचित्र आकृतियों को दर्शाता है।	75.25	[70, 65, 76, 90]	[-1.3089972783135526, -1.8435431781427567, 0.44051270828517375, 1.1783094017641014]	-0.3834295866017586	en	hindi
Nadir Shah returned to Persia after three months, leaving a destroyed city and a weakened Mughal empire to Muhammad Shah.	नादिर शाह तीन महीने के बाद फारस लौट आया और मुहम्मद शाह के लिए एक नष्ट शहर और एक कमजोर मुगल साम्राज्य छोड़ दिया।	85.5	[95, 90, 78, 79]	[0.4107486705974096, 0.11939032096031973, 0.646037355727571, 0.238163637383396]	0.3535849961671741	en	hindi
It was to recall the 275th day of his 25th regal year (1010 CE) when Raja Raja Chola (985–1014 CE) handed over a gold-plated kalasam (copper pot or finial) for the final consecration to crown the vimana, the 59.82-metre tall tower above the sanctum.	यह अपने 25वें शाही वर्ष (1010 सीई) के 275वें दिन को याद करने के लिए था, जब राजा राजा चोल (985-1014 सीई) ने अंतिम संस्कार के लिए एक सोने का कलश (तांबे का बर्तन या कलश) दिया था, जो मंदिर के ऊपर 59.82 मीटर ऊंचा टॉवर है।	72.5	[75, 75, 71, 69]	[-0.9650480885313601, -1.058369778501526, -0.07329891032081937, -0.6165143302354272]	-0.6783077768972832	en	hindi
"The word is derived from Sanskrit (namah): to bow, reverential salutation, and respect, and (te): ""to you""."	यह शब्द संस्कृत के 'नमः' शब्द से व्युत्पन्न है जिसका अर्थ है 'झुकना', 'श्रद्धा से अभिवादन' और 'सम्मान', और 'ते': आपके लिए।	77.5	[90, 85, 67, 68]	[0.06679948081521715, -0.2731963788602956, -0.4843482052056139, -0.7019821269973096]	-0.3481818075620005	en	hindi
Patola silk textiles are produced by resist dyeing of warp and weft threads before weaving, a complex process known as double ikat, produced in the cities of Patan and Vadodara, situated in Patan and Vadodara districts respectively, in the state of Gujarat.	पटोला रेशम के कपड़ों का उत्पादन बुनाई से पहले धागे और धागे की रंगाई द्वारा किया जाता है, एक जटिल प्रक्रिया जिसे डबल इकत के रूप में जाना जाता है, जो क्रमशः गुजरात राज्य के पाटन और वडोदरा जिलों में स्थित पाटन और वडोदरा शहरों में उत्पादित की जाती है।	73.25	[90, 80, 60, 63]	[0.06679948081521715, -0.6657830786809108, -1.2036844712540042, -1.1293211108067212]	-0.7329972949816048	en	hindi
Destruction under Bakhtiyar Khalji (1200 CE)	बख्तियार खिलजी के अधीन विध्वंस (1200 सीई)	81.25	[90, 90, 70, 75]	[0.06679948081521715, 0.11939032096031973, -0.17606123404201798, -0.10370754966413329]	-0.02339474548265359	en	hindi
Bharhut is 300 km to the northeast.	भरहुत पूर्वोत्तर से 300 किलोमीटर दूर है।	82.75	[100, 90, 66, 75]	[0.7546978603796021, 0.11939032096031973, -0.5871105289268125, -0.10370754966413329]	0.04581752568724402	en	hindi
The treaty between the East India Company and Mulraj on 12 December 1818 allowed the Mulraj to retain control of the fort and provided for protection from invasion	ईस्ट इंडिया कंपनी और मुलराज के बीच 12 दिसंबर 1818 को हुई संधि ने मुलराज को किले का नियंत्रण बनाए रखने की अनुमति दी और आक्रमण से सुरक्षा प्रदान की	78.75	[95, 100, 61, 59]	[0.4107486705974096, 0.9045637206015503, -1.1009221475328057, -1.4711922978542504]	-0.3142005135470241	en	hindi
According to Champion and Seth (1968), the freshwater swamp forests are characterised by Heritiera minor, Xylocarpus molluccensis, Bruguiera conjugata, Sonneratia apetala, Avicennia officinalis, and Sonneratia caseolaris, with Pandanus tectorius, Hibiscus tiliaceus, and Nipa fruticans along the fringing banks.	चैंपियन और सेठ (1968) के अनुसार, ताजे पानी के दलदली जंगलों में हेरिटिएरा माइनर, जाइलोकार्पस मोलुसेंसिस, ब्रुगुइएरा कंजुगाटा, सोनेरेटिया एपेटाला, एविसेनिया ऑफिसिनालिस और सोनेरेटिया केसियोलारिस के साथ-साथ पैंडेनस टेक्टोरियस, हिबिस्कस टिलेसियस और निपा फ्रूटिकंस हैं।	67.0	[85, 75, 55, 53]	[-0.2771497089669753, -1.058369778501526, -1.7174960898599974, -1.9839990784255443]	-1.259253663938511	en	hindi
The tomb is topped by a dome and thirty-six small domed chattris and contains a number of graves, some unnamed, all male descendants of Shaikh Salim Chishti.	मकबरे के शीर्ष पर एक गुंबद और छत्तीस छोटे गुंबददार छतरियां हैं और इसमें शेख सलीम चिश्ती के सभी पुरुष वंशज कई कब्रें हैं।	76.5	[85, 80, 69, 72]	[-0.2771497089669753, -0.6657830786809108, -0.2788235577632166, -0.3601109399497802]	-0.3954668213402207	en	hindi
It is located on the banks of Saraswati river.	यह सरस्वती नदी के तट पर स्थित है।	84.75	[100, 100, 67, 72]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, -0.3601109399497802]	0.2037006089564396	en	hindi
Its capital is an inverted lotus connecting to an amalaka.	इसकी राजधानी एक उलटा कमल है जो एक अमलक से जुड़ा हुआ है।	74.0	[100, 90, 53, 53]	[0.7546978603796021, 0.11939032096031973, -1.9230207373023946, -1.9839990784255443]	-0.7582329085970043	en	hindi
Sanchi was also her birthplace as well as the venue of her and Ashoka's wedding.	सांची उनका जन्मस्थान होने के साथ-साथ उनके और अशोक के विवाह का स्थल भी था।	87.5	[95, 100, 77, 78]	[0.4107486705974096, 0.9045637206015503, 0.5432750320063724, 0.15269584062151367]	0.5028208159567115	en	hindi
The symmetrical and simple designed on the exterior is in sharp contrast with the complex interior floor plan, of inner chambers, which is a square 'ninefold plan', where eight two-storied vaulted chambers radiate from the central, double-height domed chamber.	बाहरी रूप से डिज़ाइन किया गया सममित और सरल आंतरिक कक्षों की जटिल आंतरिक मंजिल योजना के बिल्कुल विपरीत है, जो एक वर्गाकार 'नौ मंजिला योजना' है, जहां आठ दो मंजिला मेहराबदार कक्ष केंद्रीय, दोहरी ऊंचाई वाले गुंबद वाले कक्ष से विकिरण करते हैं।	76.75	[90, 85, 67, 65]	[0.06679948081521715, -0.2731963788602956, -0.4843482052056139, -0.9583855172829565]	-0.4122826551334122	en	hindi
Manucci's account bring out the degrading impact of harem life on the rulers and the nobility, in fact, practically sunk in the vices of the Age, and wasted the major portion of its huge wealth over luxury and debauchery.	मनुची का विवरण शासकों और कुलीनजनों पर हरम जीवन के अपमानजनक प्रभाव को सामने लाता है, वास्तव में, व्यावहारिक रूप से युग की बुराइयों में डूब गया, और विलासिता और लुचपन पर अपनी विशाल संपत्ति का बड़ा हिस्सा बर्बाद कर दिया।	85.75	[95, 95, 76, 77]	[0.4107486705974096, 0.511977020780935, 0.44051270828517375, 0.06722804385963134]	0.3576166108807874	en	hindi
Parvati does not lose her hope or her resolve to win over Shiva; she begins to live like him and engage in the same activities—asceticism, yogin and tapasya—awakening him and attracting his interest.	पार्वती शिव को प्रसन्न करने के लिए अपनी आशा या संकल्प को नहीं छोड़ती है-वह उनकी तरह रहने लगती है और उसी तरह की गतिविधियों-तपस्या, योगी और तपस्या में संलग्न हो जाती है-उसे जागृत करती है और उसकी रुचि आकर्षित करती है।	78.5	[95, 90, 66, 63]	[0.4107486705974096, 0.11939032096031973, -0.5871105289268125, -1.1293211108067212]	-0.2965731620439511	en	hindi
This lack of narrative flow may be because these were added by different monks and official donors in the 5th century wherever empty space was available.	वर्णनात्मक प्रवाह की यह कमी इसलिए हो सकती है क्योंकि इन्हें 5वीं शताब्दी में विभिन्न भिक्षुओं और आधिकारिक दाताओं द्वारा जोड़ा गया था, जहां खाली स्थान उपलब्ध था।	84.25	[95, 95, 74, 73]	[0.4107486705974096, 0.511977020780935, 0.2349880608427765, -0.27464314318789795]	0.2207676522583058	en	hindi
There are three arched niches and two unusual ganas, the one holding a snake has a grimacing face carved on the stomach and the other has the head of a bird with a sharply hooked beak.	तीन मेहराबदार ताकों और दो असामान्य गनाओं में से एक में सांप पकड़े हुए व्यक्ति का चेहरा पेट पर उकेरा गया है और दूसरे का सिर एक पक्षी का है जिसकी चोंच तेजी से हुक लगी हुई है।	76.25	[80, 85, 69, 71]	[-0.6210988987491677, -0.2731963788602956, -0.2788235577632166, -0.44557873671166254]	-0.4046743930210856	en	hindi
In 1838 the Asiatic Society of Bengal requested that conservation efforts be undertaken, but the requests were denied, and only measures to prevent vandalism were put in place.	1838 में एशियाटिक सोसाइटी ऑफ बंगाल ने अनुरोध किया कि संरक्षण के प्रयास किए जाएं, लेकिन अनुरोधों को अस्वीकार कर दिया गया और केवल बर्बरता को रोकने के उपाय किए गए।	81.25	[95, 100, 66, 64]	[0.4107486705974096, 0.9045637206015503, -0.5871105289268125, -1.0438533140448387]	-0.07891286294317282	en	hindi
