original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
There is loss of interest in the surroundings and there is loss of libido.	சுற்றுப்புறங்களில் ஆர்வம் குறைந்து, காமத்தை இழக்க நேரிடுகிறது.	90.66666666666667	[87,95,90]	[0.14539766617527167, 0.6310547248246736, 0.3059731498031553]	0.3608085136010335	en	tamil
The eyes should be looked after carefully and excessive reading or close work under artificial light must be avoided.	கண்களை கவனமாக பார்த்துக் கொள்ள வேண்டும், செயற்கை ஒளியின் கீழ் அதிகப்படியான வாசிப்பு அல்லது நெருக்கமான வேலையை தவிர்க்க வேண்டும்.	91.0	[90,90,93]	[0.2847011846332932, 0.34485708797922815, 0.44320826301084776]	0.3575888452077897	en	tamil
State and national authorities must be notified immediately by the fastest routes of communication.	விரைவான தகவல் தொடர்பு வழிகள் மூலம் மாநில மற்றும் தேசிய அதிகாரிகளுக்கு உடனடியாக தகவல் தெரிவிக்கப்பட வேண்டும்.	94.0	[88,98,96]	[0.16776705962988697, 0.7825723401740775, 0.6341013352513015]	0.5281469116850886	en	tamil
But you will feel better and look better.	ஆனால், நீங்கள் நன்றாக இருப்பீர்கள், நன்றாக இருப்பீர்கள்.	59.0	[70,50,57]	[-0.8846400654007692, -1.8437191729950189, -1.8475086038745976]	-1.5252892807567953	en	tamil
She has equipped him for struggle, with hopes and dreams.	அவர் அவரை போராட்டத்திற்கும், நம்பிக்கைகளுக்கும், கனவுகளுக்கும் தயார்படுத்தியுள்ளார்.	93.66666666666667	[95,90,96]	[0.5770364971418088, 0.34485708797922815, 0.6341013352513015]	0.5186649734574461	en	tamil
Beyond that we begin to feel fatigue.	அதற்கு அப்பால் நாம் சோர்வை உணரத் தொடங்குகிறோம்.	81.0	[90,74,79]	[0.2847011846332932, -0.5305734164104706, -0.44762607411126987]	-0.2311661019628157	en	tamil
Children and teens on special diets - such as vegetarians - need to eat balanced meals and a variety of foods to get the right nutrients.	சைவ உணவு உண்பவர்கள் போன்ற சிறப்புச் சத்துள்ள குழந்தைகள் மற்றும் பருவ வயதினர் சரியான ஊட்டச்சத்துக்களைப் பெறுவதற்கு சமச்சீரான உணவு மற்றும் பல்வேறு வகையான உணவுகளை உட்கொள்ள வேண்டும்.	84.0	[96,70,86]	[0.6355035596435119, -0.7494310425078954, -0.0022089055502110488]	-0.0387121294715315	en	tamil
Vaccines used for routine childhood immunizations can be safely given together.	வழக்கமான குழந்தைப்பருவ நோய்த்தடுப்புகளுக்கு பயன்படுத்தப்படும் தடுப்பூசிகளை ஒன்றாக சேர்த்து பாதுகாப்பாக வழங்க முடியும்.	91.66666666666667	[87,98,90]	[0.10929999712818385, 0.7825723401740775, 0.252315190770394]	0.3813958426908851	en	tamil
In medicine in general, malignant implies grave severity of a disease: thus, malignant fever, malignant hypertension, and malignant malaria.	பொதுவாக மருத்துவத்தில், தீங்கானது ஒரு நோயின் தீவிரத்தைக் குறிக்கிறதுஃ எனவே, தீங்கான காய்ச்சல், தீங்கான உயர் இரத்த அழுத்தம் மற்றும் தீங்கான மலேரியா.	79.66666666666667	[90,70,79]	[0.2847011846332932, -0.7494310425078954, -0.44762607411126987]	-0.3041186439952907	en	tamil
Cataract is often found in association with other defects of the eye.	கண்புரை பெரும்பாலும் கண் குறைபாடுகளுடன் தொடர்புடையதாக காணப்படுகிறது.	97.0	[95,98,98]	[0.5770364971418088, 0.7825723401740775, 0.761363383411604]	0.7069907402424969	en	tamil
In kids with CF, this mucus can also prevent the normal absorption of key nutrients and fat in the intestines, leading to poor digestion, slow growth, difficulty gaining weight, greasy bowel movements, and a decreased ability to fight infection.	சிஎஃப் உள்ள குழந்தைகளில், இந்த சளி குடல்களில் முக்கிய ஊட்டச்சத்துக்கள் மற்றும் கொழுப்பை இயல்பாக உறிஞ்சுவதைத் தடுக்கிறது, இது மோசமான செரிமானம், மெதுவான வளர்ச்சி, எடை அதிகரிப்பதில் சிரமம், கொழுப்பு குடல் இயக்கங்கள் மற்றும் தொற்றை எதிர்த்துப் போராடும் திறன் குறைகிறது.	92.66666666666667	[88,95,95]	[0.16776705962988697, 0.6184291206010091, 0.5704703111711503]	0.4522221638006821	en	tamil
It is proven that chickenpox vaccine to be very effective for almost lifelong.	சிக்கன்பாக்ஸ் தடுப்பூசி கிட்டத்தட்ட வாழ்நாள் முழுவதும் மிகவும் பயனுள்ளதாக இருக்கும் என்பது நிரூபிக்கப்பட்டுள்ளது.	93.66666666666667	[96,90,95]	[0.6355035596435119, 0.34485708797922815, 0.5704703111711503]	0.5169436529312968	en	tamil
There is no evidence that side effects from vaccination are more common in younger infants.	தடுப்பூசியின் பக்க விளைவுகள் இளம் குழந்தைகளில் மிகவும் சாதாரணமாக உள்ளன என்பதற்கு எந்த ஆதாரமும் இல்லை.	90.66666666666667	[91,92,89]	[0.34316824713499633, 0.45428590102794053, 0.18868416669024274]	0.3287127716177265	en	tamil
Don't be surprised if your child has "garlic breath" shortly after a treatment, as garlic travels quickly to the lungs.	சிகிச்சை முடிந்த உடனேயே உங்கள் குழந்தைக்கு பூண்டு சுவாசம் இருந்தால் ஆச்சரியப்பட வேண்டாம், ஏனெனில் பூண்டு விரைவாக நுரையீரலுக்கு செல்கிறது.	82.0	[72,90,84]	[-0.767705940397363, 0.34485708797922815, -0.12947095371051356]	-0.1841066020428828	en	tamil
The liver cell is more like a typical cell, with no morphological features that make it extraordinary.	கல்லீரல் செல் வழக்கமான செல் போன்றது, உருவவியல் அம்சங்கள் எதுவும் இதை அசாதாரணமானதாக ஆக்கவில்லை.	79.0	[90,70,77]	[0.2847011846332932, -0.7494310425078954, -0.5748881222715724]	-0.3465393267153915	en	tamil
But do not let it rise very high - say above 104 *F.	ஆனால் அது 104 * F-க்கு மேல் மிக உயர்வாக இருக்கக் கூடாது.	93.66666666666667	[95,90,96]	[0.5770364971418088, 0.34485708797922815, 0.6341013352513015]	0.5186649734574461	en	tamil
Do not share common beverage containers, dishes or eating utensils in order to minimize contact with saliva of the person who has the Infectious Mononucleosis.	தொற்று மோனோநியூக்ளியோசிஸ் உள்ள நபரின் உமிழ்நீருடனான தொடர்பை குறைக்கும் வகையில், பொதுவான பானக் கொள்கலன்கள், உணவு வகைகள் அல்லது உண்பதற்கான பாத்திரங்களை பகிர்ந்து கொள்ள வேண்டாம்.	93.0	[95,90,94]	[0.5770364971418088, 0.34485708797922815, 0.506839287090999]	0.4762442907373453	en	tamil
If the patient experiences blood flow problems caused by high numbers of leukemia cells in the circulation, the physician may recommend leukapheresis, also known as apheresis, to separate out white blood cells, prior to chemotherapy.	அதிக எண்ணிக்கையிலான லூகேமியா செல்களால் ஏற்படும் இரத்த ஓட்ட பிரச்சினைகள் நோயாளிக்கு ஏற்பட்டால், கீமோதெரபிக்கு முன்பாக வெள்ளை இரத்த அணுக்களைப் பிரிப்பதற்கு அஃபெரெசிஸ் என்றும் அழைக்கப்படும் லுகேஃபெரெசிஸை மருத்துவர் பரிந்துரைக்கலாம்.	74.0	[80,70,72]	[-0.299969440383738, -0.7494310425078954, -0.8930432426723287]	-0.647481241854654	en	tamil
Immunization can prevent the spread of Hepatitis B.	ஹெபடைடிஸ் பி பரவுவதைத் தடுப்பதற்கு தடுப்பூசி போடுவது அவசியம்.	99.33333333333333	[100,98,100]	[0.8693718096503245, 0.7825723401740775, 0.8886254315719065]	0.8468565271321028	en	tamil
Phobias are not just extreme fear, they are irrational fear.	பயம் என்பது வெறும் தீவிர அச்சம் மட்டுமல்ல, அவை பகுத்தறிவற்ற அச்சமாகும்.	95.0	[99,90,96]	[0.826949226371857, 0.33954755334247033, 0.6860640191238454]	0.6175202662793909	en	tamil
Other people wanting Hepatitis B vaccine can call Your nearest Public Health Centre for more information.	ஹெபடைடிஸ் பி தடுப்பூசி பெற விரும்பும் மற்றவர்கள் உங்கள் அருகிலுள்ள பொது சுகாதார மையத்தை தொடர்பு கொள்ளலாம்.	98.33333333333333	[98,98,99]	[0.7524376846469182, 0.7825723401740775, 0.8249944074917553]	0.7866681441042503	en	tamil
The diet should eliminate completely all animal proteins, except milk, as they not only lack in magnesium but also rob the body of its own magnesium storage as well as of vitamin B6. Both these substances are needed in large amounts by the epileptics.	பால் தவிர அனைத்து விலங்கு புரதங்களையும் உணவு முற்றிலுமாக அகற்ற வேண்டும், ஏனெனில் அவை மக்னீசியத்தில் குறைவுபடுவது மட்டுமல்லாமல் உடலில் உள்ள மெக்னீசியம் மற்றும் வைட்டமின் பி6 ஆகியவற்றையும் கொள்ளையடிக்கின்றன.	68.0	[88,50,66]	[0.16776705962988697, -1.8437191729950189, -1.2748293871532361]	-0.9835938335061228	en	tamil
Often, colitis is caused by poorly-digested rough-age, especially of cereals and carbohydrates, which causes bowel irritation.	பெரும்பாலும், பெருங்குடல் அழற்சி மோசமான செரிமானம், குறிப்பாக தானியங்கள் மற்றும் கார்போஹைட்ரேட்களால் ஏற்படுகிறது, இது குடல் எரிச்சலை ஏற்படுத்துகிறது.	90.33333333333333	[92,90,89]	[0.40163530963669947, 0.34485708797922815, 0.18868416669024274]	0.3117255214353902	en	tamil
Mosquitoes belonging to the Culex vishnui group (Culex vishnui, Culex pseudovishnui,Culex tritaeneorhynchus) are the most important vector species in India.	Culex vishnui குழுவைச் சேர்ந்த கொசுக்கள் (Culex vishnui, Culex pseudovishnui, Culex tritaeneorhynchus) இந்தியாவில் மிக முக்கியமான வெக்டர் இனங்களாகும்.	69.0	[66,70,71]	[-1.1185083154075817, -0.7494310425078954, -0.9566742667524799]	-0.941537874889319	en	tamil
Impetigo is spread by direct contact with the infected area or by touching objects that have been in direct contact with the infected area.	பாதிக்கப்பட்ட பகுதியுடன் நேரடி தொடர்பு கொள்வதன் மூலமாகவோ அல்லது பாதிக்கப்பட்ட பகுதியுடன் நேரடி தொடர்பு கொண்ட பொருட்களை தொடுவதன் மூலமாகவோ இம்பெடிகோ பரவுகிறது.	83.66666666666667	[90,75,86]	[0.2847011846332932, -0.4758590098861145, -0.0022089055502110488]	-0.0644555769343441	en	tamil
Most likely, this is due to the fact that apart from good quality milk, the love that a mother imparts to her child by holding it close to her breasts in an affectionate hug is something that makes all the difference.	நல்ல தரமான பால் மட்டுமல்லாமல், ஒரு தாய் தனது குழந்தையின் மார்பகங்களுக்கு அருகில் அன்பாக அணைத்துக் கொள்வதன் மூலம் அதை அளிப்பதும் இந்த மாற்றத்திற்கு காரணமாக இருக்கலாம்.	93.0	[97,90,92]	[0.6939706221452151, 0.34485708797922815, 0.3795772389306965]	0.4728016496850465	en	tamil
In areas where it is widely available, the development of HAART as effective therapy for HIV infection and AIDS reduced the death rate from this disease by 80%.	பரவலாக கிடைக்கக்கூடிய பகுதிகளில், HAART-ஐ HIV தொற்று மற்றும் AIDS-க்கான சிறந்த சிகிச்சையாக உருவாக்கியது, இந்த நோயின் இறப்பு விகிதத்தை 80% குறைத்தது.	78.0	[87,70,77]	[0.10929999712818385, -0.7494310425078954, -0.5748881222715724]	-0.4050063892170946	en	tamil
Hence, your genetic constitution and your life experiences determine whether you will suffer an anxiety disorder.	எனவே, உங்கள் மரபணு அமைப்பு மற்றும் உங்கள் வாழ்க்கை அனுபவங்கள் நீங்கள் ஒரு கவலை கோளாறினால் அவதிப்படுவீர்களா என்பதை தீர்மானிக்கின்றன.	74.33333333333333	[50,90,83]	[-1.9560529777641997, 0.33954755334247033, -0.13746619773764965]	-0.5846572073864597	en	tamil
Lastly, effective mosquito control is virtually nonexistent in most dengue-endemic countries.	இறுதியாக, டெங்கு காய்ச்சலால் பாதிக்கப்பட்ட பெரும்பாலான நாடுகளில் கொசுக் கட்டுப்பாடு என்பது இல்லை.	92.0	[92,91,93]	[0.40163530963669947, 0.3995714945035843, 0.44320826301084776]	0.4148050223837105	en	tamil
Foster cares are taught to recognize what such children actually need rather than what they may appear to signal that they need.	அத்தகைய குழந்தைகளுக்கு என்ன தேவை என்று அவர்களுக்குத் தெரிவதைக் காட்டிலும் அவர்களுக்கு உண்மையில் என்ன தேவை என்பதை உணர்ந்துகொள்ள போதிய அக்கறைகள் கற்பிக்கப்படுகின்றன.	82.33333333333333	[96,70,81]	[0.6565613363227106, -0.8264811325863429, -0.26416315417787967]	-0.1446943168138373	en	tamil
Aside from these ambient allergens, allergic reactions can result from foods, insect stings, and reactions to medications like aspirin, and antibiotics such as penicillin.	இந்த சுற்றுப்புற ஒவ்வாமைகளைத் தவிர, உணவுகள், பூச்சிகளின் கொப்புளங்கள், ஆஸ்பிரின் போன்ற மருந்துகள் மற்றும் பென்சிலின் போன்ற ஆன்டிபயாட்டிக் மருந்துகள் ஆகியவற்றின் விளைவாக ஒவ்வாமை விளைவுகள் ஏற்படலாம்.	92.66666666666667	[85,98,95]	[-0.007634127875222391, 0.7825723401740775, 0.5704703111711503]	0.4484695078233351	en	tamil
This condition is known as polyneuritis.	இந்த நிலை பாலிநியூரைடிஸ் என்று அழைக்கப்படுகிறது.	99.33333333333333	[100,98,100]	[0.8693718096503245, 0.7825723401740775, 0.8886254315719065]	0.8468565271321028	en	tamil
Yet in 2004, an estimated 700 million people in India were not using improved sanitation facilities.	இருந்தபோதிலும், 2004-ல் இந்தியாவில் 700 மில்லியன் மக்கள் மேம்பட்ட சுகாதார வசதிகளைப் பயன்படுத்தவில்லை என்று மதிப்பிடப்பட்டுள்ளது.	93.33333333333333	[87,98,95]	[0.14539766617527167, 0.8059590277139956, 0.6227155409037304]	0.5246907449309992	en	tamil
Serum specimens should be sent to the laboratory as early as possible, preferably in cold chain.	சீரம் மாதிரிகளை முடிந்தவரை விரைவாக ஆய்வகத்திற்கு குளிர்பதன சங்கிலியில் அனுப்ப வேண்டும்.	83.33333333333333	[75,90,85]	[-0.5923047528922536, 0.34485708797922815, -0.06583992963036231]	-0.1044291981811292	en	tamil
A person can get bacterial conjunctivitis (Pink Eye) 2 to 3 days after contact with someone who has the infection.	தொற்று உள்ள ஒருவருடன் தொடர்பு கொண்ட 2 முதல் 3 நாட்களுக்குப் பிறகு ஒரு நபருக்கு பாக்டீரியா கண் அழற்சி (இளஞ்சிவப்பு கண்) ஏற்படலாம்.	90.66666666666667	[90,92,90]	[0.2847011846332932, 0.45428590102794053, 0.252315190770394]	0.3304340921438759	en	tamil
Diarrhoea for prolonged periods can lead to certain complications.	நீண்ட காலத்திற்கு வயிற்றுப்போக்கு சில சிக்கல்களுக்கு வழிவகுக்கும்.	85.0	[78,90,87]	[-0.41690356538714424, 0.34485708797922815, 0.06142211852994021]	-0.0035414529593252	en	tamil
Without treatment, the net median survival time after infection with HIV is estimated to be 9 to 11 years, depending on the HIV subtype.	சிகிச்சையளிக்கப்படாமல், எச். ஐ. வி. தொற்றுக்குப் பிறகு, எச். ஐ. வி. துணை வகைகளைப் பொறுத்து, 9 முதல் 11 ஆண்டுகள் வரை நிகர சராசரி உயிர்வாழ்தல் காலமாக மதிப்பிடப்படுகிறது.	92.66666666666667	[97,90,91]	[0.6939706221452151, 0.34485708797922815, 0.31594621485054525]	0.4515913083249961	en	tamil
The patient should avoid vegetables containing large quantities of oxalic acid such as spinach and rhubarb.	அதிக அளவு ஆக்சாலிக் அமிலம் உள்ள கீரை வகைகளான கீரை, கீரை போன்றவற்றைத் தவிர்க்க வேண்டும்.	73.66666666666667	[75,70,76]	[-0.5923047528922536, -0.7494310425078954, -0.6385191463517237]	-0.6600849805839576	en	tamil
Foster children often show an atypical production of the stress hormone cortisol.	வளர்ப்பு குழந்தைகளுக்கு அடிக்கடி மன அழுத்த ஹார்மோன் கார்டிசோல் உருவாகிறது.	92.66666666666667	[88,98,92]	[0.16776705962988697, 0.7825723401740775, 0.3795772389306965]	0.443305546244887	en	tamil
It is natural to be well as to be born.	பிறப்பிலும் நன்றாக இருப்பது இயற்கையானது.	82.66666666666667	[97,70,81]	[0.6939706221452151, -0.7494310425078954, -0.32036402595096736]	-0.1252748154378825	en	tamil
Clean your hands thoroughly and often, and teach your children the importance of hand washing.	உங்கள் கைகளை அடிக்கடி சுத்தமாக கழுவுங்கள். கைகளைக் கழுவுவதன் முக்கியத்துவத்தை உங்கள் குழந்தைகளுக்கு கற்றுக் கொடுங்கள்.	96.66666666666667	[93,98,99]	[0.46010237213840255, 0.7825723401740775, 0.8249944074917553]	0.6892230399347451	en	tamil
Several days after the appearance of the rash, the fever abates.	தடிப்புகள் தோன்றிய சில நாட்களுக்குப் பிறகு, காய்ச்சல் குறையும்.	95.66666666666667	[91,98,98]	[0.34316824713499633, 0.7825723401740775, 0.761363383411604]	0.6290346569068926	en	tamil
This technique requires a three-way relationship between the parent, child and therapist.	இந்த நுட்பத்திற்கு பெற்றோர், குழந்தை மற்றும் சிகிச்சை நிபுணர் இடையே மூன்று வழி உறவு தேவைப்படுகிறது.	94.0	[89,98,95]	[0.22623412213159008, 0.7825723401740775, 0.5704703111711503]	0.5264255911589393	en	tamil
Statistical methods, such as ROC curves, predictive value calculations, and likelihood ratios have been used to examine the relationship of various testing methods to each other.	ROC வளைவுகள், முன்கணிப்பு மதிப்பு கணக்கீடுகள் மற்றும் சாத்தியக்கூறு விகிதங்கள் போன்ற புள்ளியியல் முறைகள் ஒன்றுக்கொன்று பல்வேறு சோதனை முறைகளின் உறவை ஆராய பயன்படுத்தப்பட்டுள்ளன.	79.0	[70,90,77]	[-0.8201337107698908, 0.33954755334247033, -0.5175570670583397]	-0.33271440816192	en	tamil
Oxytocin, which is responsible for the let-down reflex during breastfeeding, has been called the love hormone because of its relationship to orgasm, birth, breastfeeding and bonding.	தாய்ப்பால் ஊட்டும்போது குறைவான பிரதிபலிப்புக்கு காரணமான ஆக்ஸிடோசின், புணர்ச்சி, பிறப்பு, தாய்ப்பால் மற்றும் பிணைப்பு ஆகியவற்றுடன் உள்ள உறவு காரணமாக காதல் ஹார்மோன் என்று அழைக்கப்படுகிறது.	89.0	[89,90,88]	[0.22623412213159008, 0.34485708797922815, 0.12505314261009146]	0.2320481175736365	en	tamil
However, antidepressants may cause mild and usually temporary side effects in some people.	இருப்பினும், மனத் தளர்ச்சிக்கு எதிரான மருந்துகள் சிலருக்கு லேசான மற்றும் பொதுவாக தற்காலிகமான பக்க விளைவுகளை ஏற்படுத்தலாம்.	97.66666666666667	[95,98,100]	[0.5770364971418088, 0.7825723401740775, 0.8886254315719065]	0.7494114229625977	en	tamil
Some health care providers may have the equipment and trained personnel necessary to provide in-office ultrasounds, whereas others may have you go to a local hospital or radiology center.	சில சுகாதார சேவை வழங்குபவர்கள் அலுவலகத்தில் அல்ட்ராசவுண்ட் வழங்குவதற்குத் தேவையான உபகரணங்கள் மற்றும் பயிற்சி பெற்ற பணியாளர்களைக் கொண்டிருக்கலாம், மற்றவர்கள் உங்களை உள்ளூர் மருத்துவமனை அல்லது கதிரியக்க மையத்திற்கு செல்ல வைக்கலாம்.	82.0	[80,82,84]	[-0.299969440383738, -0.09285816421562125, -0.12947095371051356]	-0.1740995194366242	en	tamil
We are not aware of our shallow breathing as it does not put us immediately to any discomfort of breathlessness and it has already become a habit.	நமது ஆழமற்ற சுவாசம் பற்றி நமக்குத் தெரியாது, ஏனெனில் இது நமக்கு மூச்சுத் திணறல் போன்ற எந்த அசௌகரியத்தையும் உடனடியாக ஏற்படுத்தாது, இது ஏற்கனவே ஒரு பழக்கமாகிவிட்டது.	92.66666666666667	[89,95,94]	[0.2589895928747025, 0.6310547248246736, 0.5593670626836154]	0.4831371267943305	en	tamil
A new zoster vaccine, which has a much lower amount of VZ virus than the childhood vaccine, has been shown to reduce disease and the severity of its clinical manifestations.	குழந்தைப்பருவ தடுப்பூசியைவிட VZ வைரசின் அளவு மிகவும் குறைவாக உள்ள ஒரு புதிய Zoster தடுப்பூசி, நோயையும் அதன் மருத்துவ வெளிப்பாடுகளின் தீவிரத்தையும் குறைப்பதாக காட்டப்பட்டுள்ளது.	60.0	[81,40,59]	[-0.24150237788203488, -2.390863238238581, -1.720246555714295]	-1.4508707239449703	en	tamil
In infants and young children the eustachian tube is shorter and lays in a more horizontal position (over time it will develop a more downward angle).	பச்சிளங்குழந்தைகள் மற்றும் சிறு குழந்தைகளில் யூஸ்டாசியன் குழாய் குறுகியதாகவும், அதிக கிடைமட்ட நிலையில் வைக்கப்படுகிறது (காலப்போக்கில் இது மேலும் கீழ்நோக்கிய கோணத்தை உருவாக்கும்).	83.0	[90,75,84]	[0.2847011846332932, -0.4758590098861145, -0.12947095371051356]	-0.1068762596544449	en	tamil
Even from the onset of the disease when the pain is acute, a gentle local joint movement should be started for a short period, once or twice a day.	நோயின் தொடக்கத்திலிருந்தே, கடுமையான வலி ஏற்படும்போது, ஒரு குறுகிய காலத்திற்கு, நாளொன்றுக்கு ஒன்று அல்லது இரண்டு முறை, ஒரு மென்மையான உள்ளூர் மூட்டு இயக்கத்தைத் தொடங்க வேண்டும்.	73.33333333333333	[75,70,75]	[-0.5923047528922536, -0.7494310425078954, -0.7021501704318749]	-0.6812953219440079	en	tamil
Babies should be breast-fed for at least eight months as this is nature's way of providing all the required nutrients during this period.	குழந்தைகளுக்கு குறைந்தது எட்டு மாதங்களுக்கு தாய்ப்பால் கொடுக்க வேண்டும், ஏனெனில் இந்த காலகட்டத்தில் தேவையான அனைத்து ஊட்டச்சத்துக்களையும் வழங்குவது இயற்கையின் வழியாகும்.	84.66666666666667	[97,70,87]	[0.6939706221452151, -0.7494310425078954, 0.06142211852994021]	0.0019872327224199	en	tamil
The man who commits suicide claims that life is not worth living.	தற்கொலை செய்து கொள்பவர், வாழ்க்கை வாழ்வதற்கு தகுதியற்றது என்று கூறுகிறார்.	92.0	[96,90,90]	[0.6355035596435119, 0.34485708797922815, 0.252315190770394]	0.4108919461310447	en	tamil
Unsaturated fats are also listed under total fat.	நிறைவுறாத கொழுப்புகளும் மொத்த கொழுப்பின் கீழ் பட்டியலிடப்பட்டுள்ளன.	95.33333333333333	[99,90,97]	[0.8109047471486213, 0.34485708797922815, 0.6977323593314528]	0.6178313981531007	en	tamil
It can cause strokes, heart failure or gangrene.	இது பக்கவாதம், இதய செயலிழப்பு அல்லது குமட்டல் போன்றவற்றை ஏற்படுத்தும்.	96.66666666666667	[94,98,98]	[0.5429694096232798, 0.8059590277139956, 0.8127609755640753]	0.7205631376337837	en	tamil
These bad habits force some of the digestive fluid into the oesophagus, causing burning, a stinging sensation or a sour taste, giving an illusion of stomach acid.	இந்த மோசமான பழக்கங்கள் சில செரிமானத் திரவங்களை உணவுக்குழாய்க்குள் நுழைத்து, எரிப்பு, புளிப்பு உணர்வு அல்லது புளிப்பு சுவை ஆகியவற்றை ஏற்படுத்துகின்றன, இது வயிற்று அமிலத்தின் மாயையை ஏற்படுத்துகிறது.	80.66666666666667	[90,70,82]	[0.2847011846332932, -0.7494310425078954, -0.2567330018708161]	-0.2404876199151394	en	tamil
Some suggestions to develop the key messages are given in the documents on specific diseases.	குறிப்பிட்ட நோய்கள் குறித்த முக்கிய செய்திகளை உருவாக்குவதற்கான சில ஆலோசனைகள் ஆவணங்களில் கொடுக்கப்பட்டுள்ளன.	91.0	[90,90,93]	[0.2847011846332932, 0.34485708797922815, 0.44320826301084776]	0.3575888452077897	en	tamil
When you feel tired you must rest.	சோர்வு ஏற்படும் போது நீங்கள் ஓய்வெடுக்க வேண்டும்.	97.66666666666667	[98,100,95]	[0.7524376846469182, 0.8920011532227899, 0.5704703111711503]	0.7383030496802861	en	tamil
This is why it is always safer to learn Asanas from a good teacher.	அதனால்தான் நல்ல ஆசிரியரிடமிருந்து ஆசனங்களைக் கற்றுக்கொள்வது எப்போதும் பாதுகாப்பானது.	92.0	[95,90,91]	[0.5997653729729951, 0.33954755334247033, 0.36932162802327034]	0.436211518112912	en	tamil
Alcohol has a lot of calories, avoid it.	ஆல்கஹால் அதிக கலோரிகளைக் கொண்டுள்ளது, அதை தவிர்க்கவும்.	96.66666666666667	[97,98,95]	[0.6939706221452151, 0.7825723401740775, 0.5704703111711503]	0.6823377578301476	en	tamil
gestational diabetes - Up to 8% of pregnant women develop this condition, usually after the first trimester.	கர்ப்ப கால நீரிழிவு-கருவுற்ற பெண்களில் 8% பேருக்கு இந்த நோய் ஏற்படுகிறது, பொதுவாக முதல் மூன்று மாதங்களுக்குப் பிறகு.	83.0	[70,95,84]	[-0.8846400654007692, 0.6184291206010091, -0.12947095371051356]	-0.1318939661700912	en	tamil
In addition to regular dietary sources, EFAs can be taken in supplement form.	வழக்கமான உணவு ஆதாரங்களுடன் கூடுதலாக, ஈஎஃப்ஏக்களை கூடுதல் வடிவத்தில் எடுத்துக் கொள்ளலாம்.	97.0	[97,95,99]	[0.7133572996724261, 0.6310547248246736, 0.8761094537841904]	0.7401738260937633	en	tamil
For most people, infective conjunctivitis does not cause any complications.	பெரும்பாலான மக்களுக்கு, தொற்றுள்ள கணுக்கால் அழற்சி எந்த சிக்கலையும் ஏற்படுத்தாது.	79.33333333333333	[90,70,78]	[0.2847011846332932, -0.7494310425078954, -0.5112570981914211]	-0.3253289853553411	en	tamil
Because the body is so busy trying to ward off the ‘invader’, it is incapable of appropriately dealing with a bacterial overgrowth that may occur in the warm moist environment of the middle ear.	"" "படையெடுப்பவனை" "தடுப்பதில் உடல் மிகவும் சுறுசுறுப்பாக இருப்பதால், நடுச்செவியின் வெப்பமான ஈரமான சூழலில் ஏற்படக்கூடிய பாக்டீரியாவின் அதிகப்படியான வளர்ச்சியைக் கையாள அது தகுதியற்றது."	69.33333333333333	[70,70,68]	[-0.8846400654007692, -0.7494310425078954, -1.1475673389929337]	-0.927212815633866	en	tamil
Majority of the outbreaks have occurred due to contamination of pipe water supply.	குழாய் நீர் விநியோகம் மாசுபட்டிருப்பதால் பெரும்பாலான பாதிப்புகள் ஏற்பட்டுள்ளன.	86.0	[81,90,87]	[-0.24150237788203488, 0.34485708797922815, 0.06142211852994021]	0.0549256095423778	en	tamil
Often, the intake of antibiotics may upset the bacterial flora in the intestines and interfere with proper digestion.	பெரும்பாலும், நுண்ணுயிர் எதிர்ப்பிகள் உட்கொள்ளப்படுவதால், குடலில் உள்ள பாக்டீரியா தாவரங்கள் பாதிக்கப்பட்டு, முறையான செரிமானத்திற்கு இடையூறாக இருக்கும்.	76.0	[89,62,77]	[0.2589895928747025, -1.2928926069578683, -0.5175570670583397]	-0.5171533603805019	en	tamil
A large catheter is inserted into the bladder after the surgery to prevent blood clots from forming in the bladder.	அறுவை சிகிச்சைக்குப் பிறகு, சிறுநீர்ப்பையில் ரத்த உறைவு ஏற்படாமல் தடுப்பதற்காக ஒரு பெரிய கத்தீட்டர் (catheter) சிறுநீர்ப்பையில் செலுத்தப்படுகிறது.	91.0	[90,90,93]	[0.2847011846332932, 0.34485708797922815, 0.44320826301084776]	0.3575888452077897	en	tamil
Many have difficulty getting sleep and when they do get to sleep, they have horrible dreams which turn into nightmares.	பலர் தூங்குவதில் சிரமப்படுகிறார்கள், தூங்கும்போது, அவர்கள் பயங்கரமான கனவுகளை காண்கிறார்கள், அவை கொடுமையான கனவுகளாக மாறுகின்றன.	92.66666666666667	[89,95,94]	[0.22623412213159008, 0.6184291206010091, 0.506839287090999]	0.4505008432745327	en	tamil
However, it is advised that you seek treatment to speed recovery and to avoid any complications.	இருப்பினும், விரைவாக குணமடைவதற்கும், எந்தவொரு சிக்கலையும் தவிர்ப்பதற்கும் நீங்கள் சிகிச்சையை நாடுமாறு அறிவுறுத்தப்படுகிறீர்கள்.	94.0	[92,98,92]	[0.40163530963669947, 0.7825723401740775, 0.3795772389306965]	0.5212616295804912	en	tamil
Most of the cases had only diarrhoea and vomiting.	பெரும்பாலான நோயாளிகளுக்கு வயிற்றுப்போக்கு மற்றும் வாந்தி மட்டுமே இருந்தது.	95.0	[90,98,97]	[0.2847011846332932, 0.7825723401740775, 0.6977323593314528]	0.5883352947129411	en	tamil
