original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
In fact, if the ratio goes beyond 78 for men and 72 for women, one should be aware and check one's lifestyle.	वास्तव में, यदि अनुपात पुरुषों के लिए 78 और महिलाओं के लिए 72 से अधिक हो जाता है, तो व्यक्ति को जागरूक होना चाहिए और अपनी जीवन शैली की जांच करनी चाहिए।	88.25	[95, 100, 68, 90]	[0.4107486705974096, 0.9045637206015503, -0.38158588148441525, 1.1783094017641014]	0.5280089778696615	en	hindi
About three to four weeks after the injection a child might occasionally get a mild form of mumps as the mumps part of MMR kicks in.	इंजेक्शन के लगभग तीन से चार सप्ताह के बाद बच्चे को कभी-कभी हल्के प्रकार के मम्प्स हो सकते हैं क्योंकि एमएमआर का मम्प्स हिस्सा शुरू हो जाता है।	83.0	[95, 95, 70, 72]	[0.4107486705974096, 0.511977020780935, -0.17606123404201798, -0.3601109399497802]	0.09663837934663659	en	hindi
about how related the microbial communities are	इस बारे में कि माइक्रोबियल समुदाय कैसे संबंधित हैं	86.5	[100, 90, 66, 90]	[0.7546978603796021, 0.11939032096031973, -0.5871105289268125, 1.1783094017641014]	0.3663217635443027	en	hindi
The earlier timing was 10.30 am to 5.30 pm.	इससे पहले यह समय सुबह 10.30 बजे से शाम 5.30 बजे तक था।	85.75	[90, 90, 73, 90]	[0.06679948081521715, 0.11939032096031973, 0.1322257371215779, 1.1783094017641014]	0.374181235165304	en	hindi
In India, the vaccine will be manufactured by six companies under the supervision of Dr. Reddy's Lab.	भारत में इस वैक्सीन का निर्माण डॉ. रेड्डीज लैब की देखरेख में छह कंपनियों द्वारा किया जाएगा।	90.0	[95, 95, 78, 92]	[0.4107486705974096, 0.511977020780935, 0.646037355727571, 1.349244995287866]	0.7295020105984454	en	hindi
One should proceed on the advice of a specialist.	किसी विशेषज्ञ की सलाह पर आगे बढ़ना चाहिए।	89.75	[100, 100, 69, 90]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, 1.1783094017641014]	0.6396868562455094	en	hindi
tympanum	कर्णपटह	89.25	[85, 95, 99, 78]	[-0.2771497089669753, 0.511977020780935, 2.804046153872742, 0.15269584062151367]	0.7978923265770539	en	hindi
US to give $3.6 million aid to India for Covid-19 battle	कोविड-19 से निपटने के लिए भारत को 3.6 मिलियन डॉलर की सहायता देगा अमेरिका	87.25	[100, 100, 64, 85]	[0.7546978603796021, 0.9045637206015503, -0.7926351763692098, 0.7509704179546899]	0.4043992056416581	en	hindi
A new strain of the Covid-19 virus has appeared in the UK.	ब्रिटेन में कोविड-19 वायरस का एक नया स्ट्रेन सामने आया है।	87.25	[95, 95, 69, 90]	[0.4107486705974096, 0.511977020780935, -0.2788235577632166, 1.1783094017641014]	0.4555528838448074	en	hindi
The WHO sources 70 per cent of its essential immunisation vaccines from India.	डब्ल्यूएचओ अपने आवश्यक टीकाकरण का 70 प्रतिशत भारत से प्राप्त करता है।	87.75	[100, 100, 66, 85]	[0.7546978603796021, 0.9045637206015503, -0.5871105289268125, 0.7509704179546899]	0.4557803675022574	en	hindi
He has since died.	तब से उनकी मृत्यु हो चुकी है।	86.25	[100, 100, 70, 75]	[0.7546978603796021, 0.9045637206015503, -0.17606123404201798, -0.10370754966413329]	0.3448731993187503	en	hindi
"With over 50,000 Covid-19 cases being reported daily in India, there is an urgent need to provide more treatment options to healthcare professionals,"" Kirti Ganorkar, CEO of India Business, Sun Pharma, said in a statement."	भारत में प्रतिदिन कोविड-19 के 50,000 से अधिक मामले सामने आ रहे हैं, ऐसे में स्वास्थ्य पेशेवरों को अधिक उपचार विकल्प प्रदान करने की तत्काल आवश्यकता है।	72.25	[80, 80, 78, 51]	[-0.6210988987491677, -0.6657830786809108, 0.646037355727571, -2.154934671949309]	-0.698944823412954	en	hindi
They were under treatment.	इनका इलाज चल रहा था।	94.5	[100, 100, 91, 87]	[0.7546978603796021, 0.9045637206015503, 1.9819475641031532, 0.9219060114784545]	1.14077878914069	en	hindi
An international monitoring body for the detection and evaluation of covert modification operations, partially covert activities and overt projects should be set up under the World Meteorological Organisation.	प्रच्छन्न आपरिवर्तन प्रचालनों, आंशिक रूप से प्रच्छन्न क्रियाकलापों और प्रच्छन्न परियोजनाओं का पता लगाने और मूल्यांकन करने के लिए विश्व मौसम विज्ञान संगठन के तहत एक अंतर्राष्ट्रीय निगरानी निकाय की स्थापना की जानी चाहिए।	73.25	[75, 75, 68, 75]	[-0.9650480885313601, -1.058369778501526, -0.38158588148441525, -0.10370754966413329]	-0.6271778245453586	en	hindi
AstraZeneca and Oxford faced a barrage of questions after testing of the vaccine was stopped.	वैक्सीन का परीक्षण बंद होने के बाद एस्ट्राजेनेका और ऑक्सफोर्ड को कई सवालों का सामना करना पड़ा।	89.0	[100, 100, 71, 85]	[0.7546978603796021, 0.9045637206015503, -0.07329891032081937, 0.7509704179546899]	0.5842332721537558	en	hindi
Gujarat has one of the highest mortality rate for coronavirus in the country, 5.11 per cent.	गुजरात में कोरोना वायरस से होने वाली मृत्यु दर देश में सबसे अधिक 5.11 प्रतिशत है।	86.0	[100, 90, 70, 84]	[0.7546978603796021, 0.11939032096031973, -0.17606123404201798, 0.6655026211928076]	0.3408823921226778	en	hindi
Anyway, you can stay away from the virus by changing few things in your daily life.	वैसे भी, आप अपने दैनिक जीवन में कुछ चीजों को बदलकर वायरस से दूर रह सकते हैं।	85.75	[95, 95, 68, 85]	[0.4107486705974096, 0.511977020780935, -0.38158588148441525, 0.7509704179546899]	0.3230275569621548	en	hindi
Vaccination of citizens above 18 years of age has started from May 1.	1 मई से 18 वर्ष से अधिक आयु के नागरिकों का टीकाकरण शुरू हो गया है।	89.5	[100, 100, 68, 90]	[0.7546978603796021, 0.9045637206015503, -0.38158588148441525, 1.1783094017641014]	0.6139962753152096	en	hindi
Around 3.2 million deaths each year are due to insufficient physical activity.	प्रत्येक वर्ष लगभग 3.2 मिलियन मौतें अपर्याप्त शारीरिक गतिविधि के कारण होती हैं।	85.0	[100, 100, 70, 70]	[0.7546978603796021, 0.9045637206015503, -0.17606123404201798, -0.5310465334735449]	0.2380384533663974	en	hindi
We know COVID-19 is an extremely contagious virus.	हम जानते हैं कि कोविड-19 एक बेहद संक्रामक वायरस है।	89.5	[100, 90, 77, 91]	[0.7546978603796021, 0.11939032096031973, 0.5432750320063724, 1.2637771985259838]	0.6702851029680695	en	hindi
So far, a total 47,56,164 people have recovered from the deadly viral infection.	अब तक कुल 47,56,164 लोग इस घातक संक्रमण से ठीक हो चुके हैं।	84.5	[90, 85, 75, 88]	[0.06679948081521715, -0.2731963788602956, 0.33775038456397516, 1.007373808240337]	0.2846818236898084	en	hindi
The doctor told him to cut down on smoking.	डॉक्टर ने उसे धूम्रपान छोड़ने के लिए कहा।	80.25	[80, 80, 70, 91]	[-0.6210988987491677, -0.6657830786809108, -0.17606123404201798, 1.2637771985259838]	-0.04979150323652815	en	hindi
Here, too, the virus itself is preparing to destroy the virus.	यहां भी, वायरस खुद ही वायरस को नष्ट करने की तैयारी कर रहा है।	83.0	[100, 100, 66, 66]	[0.7546978603796021, 0.9045637206015503, -0.5871105289268125, -0.8729177205210742]	0.0498083328833164	en	hindi
There are at least 21 vaccines currently under key trials, according to the World Health Organisation (WHO).	विश्व स्वास्थ्य संगठन (डब्ल्यूएचओ) के अनुसार, वर्तमान में कम से कम 21 टीके प्रमुख परीक्षणों के तहत हैं।	88.0	[100, 100, 68, 84]	[0.7546978603796021, 0.9045637206015503, -0.38158588148441525, 0.6655026211928076]	0.4857945801723862	en	hindi
According to the Health Ministry data, in the last 24 hours, 418 deaths were reported, taking the Covid-19 death total to 14,894.	स्वास्थ्य मंत्रालय के आंकड़ों के अनुसार, पिछले 24 घंटों में 418 लोगों की मौत हुई है, जिससे कोविड-19 से मरने वालों की कुल संख्या 14,894 हो गई है।	82.25	[95, 100, 67, 67]	[0.4107486705974096, 0.9045637206015503, -0.4843482052056139, -0.7874499237591919]	0.01087856555853856	en	hindi
Serum Institute of India (SII) has again commenced the trials after getting clearance from the Drug Controller General of India.	सीरम इंस्टीट्यूट ऑफ इंडिया (एसआईआई) ने ड्रग कंट्रोलर जनरल ऑफ इंडिया से मंजूरी मिलने के बाद फिर से परीक्षण शुरू कर दिया है।	82.25	[100, 100, 59, 70]	[0.7546978603796021, 0.9045637206015503, -1.306446794975203, -0.5310465334735449]	-0.04455793686689888	en	hindi
Travel insurance provides protection cover to all those individuals travelling outside India against risks such as loss of baggage, travel related accidents including injuries, illnesses and medical emergencies requiring hospitalization treatment.	यात्रा बीमा भारत से बाहर यात्रा करने वाले सभी व्यक्तियों को सामान के नुकसान, यात्रा से संबंधित दुर्घटनाओं जिसमें चोटों, बीमारियों और अस्पताल में भर्ती होने की आवश्यकता वाले चिकित्सा आपात शामिल हैं, के खिलाफ सुरक्षा कवर प्रदान करता है।	82.5	[95, 95, 65, 75]	[0.4107486705974096, 0.511977020780935, -0.6898728526480111, -0.10370754966413329]	0.03228632226655005	en	hindi
He longed for an attachment to a hospital where he could actively and regularly help in ministering to the sick.	वे एक ऐसे अस्पताल से जुड़ाव चाहते थे जहां वे सक्रिय रूप से और नियमित रूप से बीमार लोगों की सेवा कर सकें।	83.5	[95, 95, 66, 78]	[0.4107486705974096, 0.511977020780935, -0.5871105289268125, 0.15269584062151367]	0.1220777507682614	en	hindi
In the last few days, there has been a considerable rise in the number of COVID-19 positive cases in Delhi.	पिछले कुछ दिनों में दिल्ली में कोविड-19 के पॉजिटिव मामलों की संख्या में काफी वृद्धि हुई है।	87.5	[95, 95, 70, 90]	[0.4107486705974096, 0.511977020780935, -0.17606123404201798, 1.1783094017641014]	0.481243464775107	en	hindi
COVID-19: 975 new cases, six deaths in Telangana	तेलंगाना में कोविड-19 के 975 नए मामले, छह लोगों की मौत	82.75	[100, 90, 70, 71]	[0.7546978603796021, 0.11939032096031973, -0.17606123404201798, -0.44557873671166254]	0.06311205264656032	en	hindi
Antibodies are found in parts of the blood called plasma.	रक्त के कुछ हिस्सों में एंटीबॉडी पाए जाते हैं जिन्हें प्लाज्मा कहा जाता है।	84.25	[95, 95, 67, 80]	[0.4107486705974096, 0.511977020780935, -0.4843482052056139, 0.3236314341452783]	0.1905022300795022	en	hindi
As a country with 18 per cent of world population, we carry 20 per cent of the prevalence of global diseases.	विश्व की 18 प्रतिशत जनसंख्या वाले देश के रूप में, हमारे पास वैश्विक रोगों की व्यापकता का 20 प्रतिशत है।	83.0	[100, 100, 66, 66]	[0.7546978603796021, 0.9045637206015503, -0.5871105289268125, -0.8729177205210742]	0.0498083328833164	en	hindi
If you are in convalescence or not used to such activity then it is better to consult your doctor first.	यदि आप स्वस्थ हो रहे हैं या इस तरह की गतिविधि के आदी नहीं हैं, तो पहले अपने डॉक्टर से परामर्श करना बेहतर है।	97.0	[100, 100, 94, 94]	[0.7546978603796021, 0.9045637206015503, 2.290234535266749, 1.5201805888116307]	1.367419176264883	en	hindi
Indian states ranking by underweight people	कम वजन वाले लोगों के आधार पर भारतीय राज्यों की रैंकिंग	81.25	[95, 95, 65, 70]	[0.4107486705974096, 0.511977020780935, -0.6898728526480111, -0.5310465334735449]	-0.07454842368580286	en	hindi
SARS-CoV-2 is the virus responsible for the COVID-19 pandemic.	सार्स-सीओवी-2 वायरस कोविड-19 महामारी के लिए जिम्मेदार है।	88.25	[95, 100, 72, 86]	[0.4107486705974096, 0.9045637206015503, 0.029463413400379262, 0.8364382147165722]	0.5453035048289778	en	hindi
No corona infected patient will have difficulty in getting treatment, they added.	उन्होंने कहा कि कोरोना संक्रमित किसी भी मरीज को उपचार प्राप्त करने में कठिनाई नहीं होगी।	86.0	[95, 95, 69, 85]	[0.4107486705974096, 0.511977020780935, -0.2788235577632166, 0.7509704179546899]	0.3487181378924545	en	hindi
COVID-19 vaccination: India crosses 5-crore mark	भारत में कोविड-19 टीकाकरण का आंकड़ा 5 करोड़ के पार	81.25	[90, 90, 60, 85]	[0.06679948081521715, 0.11939032096031973, -1.2036844712540042, 0.7509704179546899]	-0.06663106288094439	en	hindi
Maharashtra reports 28,699 new COVID-19 cases	महाराष्ट्र में कोविड-19 के 28,699 नए मामले सामने आए	84.0	[95, 95, 71, 75]	[0.4107486705974096, 0.511977020780935, -0.07329891032081937, -0.10370754966413329]	0.186429807848348	en	hindi
Foot and mouth is a contagious disease.	पैर और मुंह एक संक्रामक रोग है।	84.25	[95, 80, 87, 75]	[0.4107486705974096, -0.6657830786809108, 1.5708982692183586, -0.10370754966413329]	0.303039077867681	en	hindi
Stay at home and check your fever and oxygen level frequently.	घर पर रहें और बार-बार अपने बुखार और ऑक्सीजन के स्तर की जांच करें।	86.25	[95, 95, 65, 90]	[0.4107486705974096, 0.511977020780935, -0.6898728526480111, 1.1783094017641014]	0.3527905601236087	en	hindi
We were part of global collaborations in life sciences which resulted in a low-cost vaccine against Rotavirus, which will soon be introduced in our national immunization programme.	हम जीवन विज्ञान में वैश्विक सहयोग का हिस्सा थे, जिसके परिणामस्वरूप रोटावायरस के खिलाफ एक कम लागत वाला टीका तैयार किया गया, जिसे जल्द ही हमारे राष्ट्रीय टीकाकरण कार्यक्रम में शामिल किया जाएगा।	84.75	[95, 95, 69, 80]	[0.4107486705974096, 0.511977020780935, -0.2788235577632166, 0.3236314341452783]	0.2418833919401016	en	hindi
Milk helps strengthen the bones.	दूध हड्डियों को मजबूत बनाने में मदद करता है।	91.25	[95, 95, 79, 96]	[0.4107486705974096, 0.511977020780935, 0.7487996794487697, 1.6911161823353953]	0.8406603882906274	en	hindi
Let me tell you, do not take onion water too much for your children to drink.	मैं आपको बताता हूं, अपने बच्चों के पीने के लिए प्याज का बहुत ज्यादा पानी न लें।	87.0	[95, 95, 70, 88]	[0.4107486705974096, 0.511977020780935, -0.17606123404201798, 1.007373808240337]	0.4385095663941659	en	hindi
He was shifted to the hospital after his condition deteriorated on Wednesday morning.	बुधवार सुबह उनकी हालत बिगड़ने पर उन्हें अस्पताल में भर्ती कराया गया था।	88.0	[100, 100, 76, 76]	[0.7546978603796021, 0.9045637206015503, 0.44051270828517375, -0.018239752902250973]	0.5203836340910187	en	hindi
The death toll mounted to 1,612.	मरने वालों की संख्या 1,612 हो गई है।	81.5	[75, 85, 76, 90]	[-0.9650480885313601, -0.2731963788602956, 0.44051270828517375, 1.1783094017641014]	0.09514441066440485	en	hindi
Under this scheme, all families in J&K will be able to receive free treatment up to Rs five lakh annually.	इस योजना के तहत जम्मू-कश्मीर के सभी परिवारों को सालाना पांच लाख रुपये तक का मुफ्त उपचार प्राप्त होगा।	88.5	[95, 100, 67, 92]	[0.4107486705974096, 0.9045637206015503, -0.4843482052056139, 1.349244995287866]	0.545052295320303	en	hindi
Twenty people perished in the blaze.	आग में बीस लोगों की मौत हो गई।	90.25	[100, 100, 69, 92]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, 1.349244995287866]	0.6824207546264505	en	hindi
Seven patients were discharged from hospitals during the day.	दिन के दौरान सात रोगियों को अस्पतालों से छुट्टी दे दी गई।	87.75	[100, 100, 66, 85]	[0.7546978603796021, 0.9045637206015503, -0.5871105289268125, 0.7509704179546899]	0.4557803675022574	en	hindi
Smoking is dangerous to health.	धूम्रपान स्वास्थ्य के लिए हानिकारक है।	91.5	[100, 100, 71, 95]	[0.7546978603796021, 0.9045637206015503, -0.07329891032081937, 1.605648385573513]	0.7979027640584615	en	hindi
Hypochondriasis	हाइपोकॉन्ड्रियासिस	84.5	[85, 100, 72, 81]	[-0.2771497089669753, 0.9045637206015503, 0.029463413400379262, 0.4090992309071606]	0.2664941639855287	en	hindi
President, PM greets people of Arunachal, Mizoram on statehood day	राष्ट्रपति और प्रधानमंत्री ने अरूणाचल और मिजोरम के स्थापना दिवस पर राज्य के लोगों को बधाई दी	89.75	[95, 95, 94, 75]	[0.4107486705974096, 0.511977020780935, 2.290234535266749, -0.10370754966413329]	0.7773131692452401	en	hindi
California Governor in quarantine after Covid-19 exposure	कोविड-19 के संपर्क में आने के बाद कैलिफोर्निया के राज्यपाल क्वारंटाइन में	88.75	[100, 100, 70, 85]	[0.7546978603796021, 0.9045637206015503, -0.17606123404201798, 0.7509704179546899]	0.5585426912234561	en	hindi
Meanwhile, 82 deaths were recorded in the same time period while 4,834 people recovered from the deadly disease in the same duration.	इस बीच, इसी अवधि में 82 लोगों की मौत हो गई, जबकि 4,834 लोग इस घातक बीमारी से ठीक हो गए।	80.0	[90, 90, 66, 74]	[0.06679948081521715, 0.11939032096031973, -0.5871105289268125, -0.1891753464260156]	-0.1475240183943228	en	hindi
A Revised National TB Control Programme RNTCP was launched on 26 March 1997 with an aim to cure 85 per cent of new smear - positive cases and to detect at least 70 per cent of such cases.	एक संशोधित राष्ट्रीय तपेदिक नियंत्रण कार्यक्रम 26 मार्च 1997 को शुरू किया गया था जिसका उद्देश्य 85 प्रतिशत नए स्मीयर पॉजिटिव मामलों का इलाज करना और ऐसे कम से कम 70 प्रतिशत मामलों का पता लगाना है।	76.5	[85, 85, 66, 70]	[-0.2771497089669753, -0.2731963788602956, -0.5871105289268125, -0.5310465334735449]	-0.417125787556907	en	hindi
The Ministry has issued an updated clinical management protocol for COVID-19.	मंत्रालय ने कोविड-19 के लिए एक अद्यतन नैदानिक प्रबंधन प्रोटोकॉल जारी किया है।	86.75	[100, 100, 60, 87]	[0.7546978603796021, 0.9045637206015503, -1.2036844712540042, 0.9219060114784545]	0.3443707803014007	en	hindi
Currently, there are 2,62,272 active cases.	वर्तमान में 2,62,272 सक्रिय मामले हैं।	86.0	[100, 100, 78, 66]	[0.7546978603796021, 0.9045637206015503, 0.646037355727571, -0.8729177205210742]	0.3580953040469124	en	hindi
How it affects other internal organs.	यह अन्य आंतरिक अंगों को कैसे प्रभावित करता है।	89.75	[100, 100, 69, 90]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, 1.1783094017641014]	0.6396868562455094	en	hindi
According to the data by the Ministry of Health and Family Welfare, India has 20,27,074 total cases.	स्वास्थ्य और परिवार कल्याण मंत्रालय के आंकड़ों के अनुसार, भारत में कुल मामलों की संख्या 20,27,074 है।	84.5	[100, 100, 69, 69]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, -0.6165143302354272]	0.1909809232456272	en	hindi
The Oxford University and AstraZeneca have developed 'Covishield', which is manufactured in India by Serum Institute of India.	ऑक्सफोर्ड विश्वविद्यालय और एस्ट्राजेनेका ने कोविशील्ड विकसित किया है, जिसका भारत में सीरम इंस्टीट्यूट ऑफ इंडिया द्वारा निर्माण किया जा रहा है।	87.0	[95, 95, 69, 89]	[0.4107486705974096, 0.511977020780935, -0.2788235577632166, 1.0928416050022192]	0.4341859346543368	en	hindi
The exact cause of the fire is yet to be ascertained.	आग लगने के सही कारणों का अभी तक पता नहीं चल पाया है।	86.25	[100, 100, 67, 78]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, 0.15269584062151367]	0.3319023040992631	en	hindi
The mask help protect wearers from getting sick through others spit.	मास्क पहनने वालों को दूसरों के थूक से बीमार होने से बचाने में मदद करता है।	89.75	[100, 100, 69, 90]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, 1.1783094017641014]	0.6396868562455094	en	hindi
In a laboratory setting, the researchers at University of North Carolina School of Medicine inoculated the new coronavirus into human bronchial epithelial cells, which were then examined 96 hours later using scanning electron microscopy.	नॉर्थ कैरोलिना विश्वविद्यालय के स्कूल ऑफ मेडिसिन के शोधकर्ताओं ने एक प्रयोगशाला की स्थापना में, मानव ब्रोन्कियल उपकला कोशिकाओं में नए कोरोनावायरस का टीकाकरण किया, जिनकी 96 घंटे बाद स्कैनिंग इलेक्ट्रॉन माइक्रोस्कोपी का उपयोग करके जांच की गई।	82.25	[100, 85, 59, 85]	[0.7546978603796021, -0.2731963788602956, -1.306446794975203, 0.7509704179546899]	-0.01849372387530165	en	hindi
Dry and itchy skin can be a sign of mineral and bone disease that often accompanies advanced kidney disease.	सूखी और खुजली वाली त्वचा खनिज और हड्डी की बीमारी का संकेत हो सकती है जो अक्सर गुर्दे की बीमारी के साथ होती है।	81.75	[90, 90, 71, 76]	[0.06679948081521715, 0.11939032096031973, -0.07329891032081937, -0.018239752902250973]	0.02366278463811664	en	hindi
The total cases have crossed 13,000-mark.	कुल मामले 13,000 के आंकड़े को पार कर गए हैं।	81.5	[95, 100, 66, 65]	[0.4107486705974096, 0.9045637206015503, -0.5871105289268125, -0.9583855172829565]	-0.05754591375270227	en	hindi
The entry of persons above 65 years and pregnant women is also barred in the zoo.	65 वर्ष से अधिक आयु के व्यक्तियों और गर्भवती महिलाओं को भी चिड़ियाघर में प्रवेश करने की अनुमति नहीं है।	86.75	[100, 100, 67, 80]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, 0.3236314341452783]	0.3746362024802042	en	hindi
Therefore, it is helpful to fight the illness by increasing the immune system.	इसलिए इम्यून सिस्टम को बढ़ाकर बीमारी से लड़ना मददगार है।	81.25	[95, 85, 75, 70]	[0.4107486705974096, -0.2731963788602956, 0.33775038456397516, -0.5310465334735449]	-0.01393596429311393	en	hindi
At least 898 patients were discharged on Tuesday, taking the total number of recoveries to 48,359.	मंगलवार को कम से कम 898 मरीजों को अस्पताल से छुट्टी दे दी गई, जिससे ठीक होने वालों की कुल संख्या 48,359 हो गई।	81.75	[95, 95, 56, 81]	[0.4107486705974096, 0.511977020780935, -1.6147337661387988, 0.4090992309071606]	-0.0707272109633234	en	hindi
Russia registers 10,083 COVID-19 cases in past 24 hours	रूस में पिछले 24 घंटों में कोविड-19 के 10,083 मामले सामने आए	89.5	[100, 100, 69, 89]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, 1.0928416050022192]	0.6183199070550387	en	hindi
Ultimately, the team calculated that the median incubation period was 7.75 days, with 10 per cent of patients showing an incubation period of 14.28 days.	अंत में, टीम ने गणना की कि मध्यम इन्क्यूबेशन अवधि 7.75 दिन थी, जिसमें 10 प्रतिशत रोगियों ने 14.28 दिन की इन्क्यूबेशन अवधि दिखाई।	85.5	[100, 100, 68, 74]	[0.7546978603796021, 0.9045637206015503, -0.38158588148441525, -0.1891753464260156]	0.2721250882676804	en	hindi
Many things are happening these days.	इन दिनों बहुत सी चीजें हो रही हैं।	88.75	[95, 95, 80, 85]	[0.4107486705974096, 0.511977020780935, 0.8515620031699683, 0.7509704179546899]	0.6313145281257506	en	hindi
Till date, as many as 1,448,890 persons have been screened for coronavirus in the district.	अब तक जिले में 1,448,890 लोगों की कोरोना वायरस के लिए स्क्रीनिंग की जा चुकी है।	86.5	[95, 95, 76, 80]	[0.4107486705974096, 0.511977020780935, 0.44051270828517375, 0.3236314341452783]	0.4217174584521991	en	hindi
According to the European Society of Cardiology (ESC), a combination of high blood pressure, diabetes, obesity, and coronary artery disease are among the most common risk factors for heart failure.	यूरोपियन सोसाइटी ऑफ कार्डियोलॉजी (ईएससी) के अनुसार, उच्च रक्तचाप, मधुमेह, मोटापा और कोरोनरी धमनी रोग का संयोजन हृदय की विफलता के लिए सबसे आम जोखिम कारकों में से एक है।	85.0	[100, 90, 70, 80]	[0.7546978603796021, 0.11939032096031973, -0.17606123404201798, 0.3236314341452783]	0.2554145953607955	en	hindi
Another day of over 1000 new Covid cases in Kerala	केरल में कोविड के एक हजार से अधिक नए मामले सामने आए	78.75	[75, 85, 65, 90]	[-0.9650480885313601, -0.2731963788602956, -0.6898728526480111, 1.1783094017641014]	-0.1874519795688914	en	hindi
If mouthwash is not available, rinse with warm water.	यदि माउथवॉश उपलब्ध नहीं है तो गर्म पानी से धो लें।	89.75	[100, 100, 69, 90]	[0.7546978603796021, 0.9045637206015503, -0.2788235577632166, 1.1783094017641014]	0.6396868562455094	en	hindi
The findings of the research were published in the journal PNAS.	शोध के निष्कर्ष जर्नल पीएनएएस में प्रकाशित किए गए हैं।	80.5	[95, 95, 66, 66]	[0.4107486705974096, 0.511977020780935, -0.5871105289268125, -0.8729177205210742]	-0.1343256395173855	en	hindi
discuss universal access to HIV [medicine] for that quintile up here	चर्चा करते हैं एचआईवी (दवा) तक सार्वभौमिक पहुंच के बारे में उस चौथाई के लिए	76.5	[75, 80, 73, 78]	[-0.9650480885313601, -0.6657830786809108, 0.1322257371215779, 0.15269584062151367]	-0.3364773973672948	en	hindi
According to the researchers, it has been well documented that people sometimes use food as a way to cope with negative feelings and that emotional eating can lead to unhealthy food choices.	शोधकर्ताओं के अनुसार, यह अच्छी तरह से प्रलेखित किया गया है कि लोग कभी-कभी नकारात्मक भावनाओं से निपटने के लिए भोजन का उपयोग करते हैं और भावनात्मक भोजन अस्वास्थ्यकर भोजन के विकल्पों की ओर ले जा सकता है।	86.5	[100, 100, 60, 86]	[0.7546978603796021, 0.9045637206015503, -1.2036844712540042, 0.8364382147165722]	0.3230038311109301	en	hindi
"Blood group O had a significantly lower risk for the infectious disease compared with non-O blood groups"", said the study that is yet to be peer reviewed."	इस अध्ययन में कहा गया है कि गैर-O रक्त समूहों की तुलना में ओ रक्त समूह में संक्रामक रोग का जोखिम काफी कम था।	78.25	[80, 80, 72, 81]	[-0.6210988987491677, -0.6657830786809108, 0.029463413400379262, 0.4090992309071606]	-0.2120798332806346	en	hindi
Covid vaccination underway at 93 centres in Telangana	तेलंगाना में 93 केंद्रों पर कोविड टीकाकरण चल रहा है	91.0	[100, 100, 79, 85]	[0.7546978603796021, 0.9045637206015503, 0.7487996794487697, 0.7509704179546899]	0.789757919596153	en	hindi
Further action will be taken after this.	इसके बाद आगे की कार्रवाई की जाएगी।	87.0	[90, 100, 68, 90]	[0.06679948081521715, 0.9045637206015503, -0.38158588148441525, 1.1783094017641014]	0.4420216804241134	en	hindi
Of the 30 participants, 29 received identical results either positive or negative for the presence of the virus for the three samples.	30 प्रतिभागियों में से, 29 को तीन नमूनों के लिए वायरस की उपस्थिति के लिए समान परिणाम या तो सकारात्मक या नकारात्मक प्राप्त हुए।	78.5	[90, 90, 67, 67]	[0.06679948081521715, 0.11939032096031973, -0.4843482052056139, -0.7874499237591919]	-0.2714020817973172	en	hindi
To get the most out of it, you can mash it and eat it with chakra flowers and honey.	इसका अधिक से अधिक लाभ उठाने के लिए आप इसे मैश कर सकते हैं और इसे चक्र के फूलों और शहद के साथ खा सकते हैं।	87.25	[100, 100, 67, 82]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, 0.4945670276690429]	0.4173701008611453	en	hindi
Phase III testing is performed on different genetic grounds.	तीसरे चरण का परीक्षण विभिन्न आनुवांशिक आधारों पर किया जाता है।	89.25	[100, 100, 67, 90]	[0.7546978603796021, 0.9045637206015503, -0.4843482052056139, 1.1783094017641014]	0.58830569438491	en	hindi
These include diabetes, high blood pressure, ischemic heart disease, cancer, and kidney disease, which are more common due to diabetes.	इनमें मधुमेह, उच्च रक्तचाप, इस्कीमिक हृदय रोग, कैंसर और गुर्दे की बीमारी शामिल हैं, जो मधुमेह के कारण अधिक आम हैं।	85.0	[95, 95, 65, 85]	[0.4107486705974096, 0.511977020780935, -0.6898728526480111, 0.7509704179546899]	0.2459558141712558	en	hindi
The study was published in the Menopause: The Journal of the North American Menopause Society.	यह अध्ययन ‘मेनोपॉजः द जर्नल ऑफ द नॉर्थ अमेरिकन मेनोपॉज सोसाइटी’ में प्रकाशित हुआ है।	78.75	[95, 95, 55, 70]	[0.4107486705974096, 0.511977020780935, -1.7174960898599974, -0.5310465334735449]	-0.3314542329887994	en	hindi
