original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
His wife being a worldly woman not keen on martial happenings, out of sheer boredom fell asleep while Arjun waxed eloquent about his prowess in the field of the battle.	તેમની પત્ની એક સાંસારિક મહિલા હોવાના કારણે યુદ્ધના મેદાનમાં તેમની શક્તિ વિશે બોલતા હતા ત્યારે માત્ર કંટાળાને કારણે તેઓ ઊંઘી ગયા હતા.	54.666666666666664	[74, 45, 45]	[-0.40875462561895537, -1.989099140623305, -2.0385939424106105]	-1.4788159028842902	en	gujarati
The valuable sources of vitamin A are whole milk, curds, butter, carrots, pumpkins, green leafy vegetables, tomatoes, mangoes and papayas.	વિટામિન-એનાં મૂલ્યવાન સ્રોતોમાં દૂધ, દહીં, માખણ, ગાજર, કોળુ, લીલા પાંદડાવાળા શાકભાજી, ટામેટા, કેરી અને પપૈયા સામેલ છે.	94.33333333333333	[83, 100, 100]	[0.12920404152400053, 0.8935456991742678, 0.6384631443090745]	0.553737628335781	en	gujarati
Keep your child's temperament in mind when you're trying to introduce new foods.	જ્યારે તમે નવા ખોરાક રજૂ કરવાનો પ્રયાસ કરો છો ત્યારે તમારા બાળકનો સ્વભાવ ધ્યાનમાં રાખો.	87.0	[81, 90, 90]	[0.02466043227355805, 0.3390614884388078, 0.12599268513002365]	0.1632382019474631	en	gujarati
Raise your chin and then let it fall.	તમારી ઠોડી ઊભી કરો અને પછી તેને નીચે પડવા દો.	46.0	[73, 35, 30]	[-0.47067106246074303, -2.5064681693037745, -2.760122818257489]	-1.9124206833406687	en	gujarati
The diet should be adequate in all essential nutrients.	ખોરાક તમામ જરૂરી પોષક તત્વોથી ભરપૂર હોવો જોઈએ.	88.0	[64, 100, 100]	[-1.0279189940368316, 0.8564305171192773, 0.6070119356946091]	0.1451744862590182	en	gujarati
Sometimes something as simple as shading your baby’s eyes from the direct light will help her open her eyes and show you that she really is awake and alert for feeding or interaction.	ક્યારેક ક્યારેક તમારા બાળકની આંખોને સીધા પ્રકાશથી છાંયડો જેવું સરળ કામ તેની આંખો ખોલવામાં મદદ કરશે અને તમને બતાવશે કે તે ખરેખર જાગૃત છે અને ખવડાવવા અથવા વાતચીત કરવા માટે સતર્ક છે.	53.333333333333336	[80, 45, 35]	[-0.037256004568229584, -1.989099140623305, -2.519613192975196]	-1.51532277938891	en	gujarati
This will enable him to get used to the new eating habits.	આનાથી તે ખાવાની નવી આદતોથી ટેવાઈ જશે.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
Over-the-counter medications are generally considered off-limits because of their potential effects on the fetus.	ગર્ભ પર તેની સંભવિત અસરને કારણે ઓવર-ધ-કાઉન્ટર દવાઓને સામાન્ય રીતે મર્યાદિત ગણવામાં આવે છે.	67.66666666666667	[83, 60, 60]	[0.1484933059571333, -1.2130455976026007, -1.3170650665637325]	-0.7938724527363998	en	gujarati
If you, or your child has recently been exposed to the chickenpox virus, you may not be able to visit friends or relatives in hospital - you should telephone the ward to check first.	જો તમને અથવા તમારા બાળકને તાજેતરમાં ચિકનપોક્સ વાયરસનો ચેપ લાગ્યો હોય, તો તમે હોસ્પિટલમાં તમારા મિત્રો અથવા સંબંધીઓની મુલાકાત ન લઈ શકો-તમારે પહેલા વોર્ડને ફોન કરીને તપાસ કરવી જોઈએ.	88.33333333333333	[90, 80, 95]	[0.5819083638496467, -0.1783075402416617, 0.36650231041231635]	0.2567010446734337	en	gujarati
It also changes after a great physical activity when it becomes rapid and deep.	જ્યારે તે ઝડપી અને ઊંડા બને છે ત્યારે તે મહાન શારીરિક પ્રવૃત્તિ પછી પણ બદલાય છે.	83.33333333333333	[90, 60, 100]	[0.5900901619721335, -1.2054375772085446, 0.5954918714784742]	-0.0066185145859789	en	gujarati
Attachment theory has, until recently, been less clinically applied than theories with far less empirical support.	જોડાણની થિયરી, હમણાં થોડા ઓછા અનુભવજન્ય ટેકો ધરાવતી થિયરીઓની સરખામણીએ તબીબી રીતે ઓછી લાગુ પડે છે.	70.66666666666667	[72, 70, 70]	[-0.5647629783802985, -0.6334478055382372, -0.7925338171606473]	-0.663581533693061	en	gujarati
So the increased demand of the body for oxygen is met and more waste carbon dioxide produced by the more active body is eliminated through the lungs.	તેથી ઓક્સિજનની વધતી માંગને પહોંચી વળવામાં આવે છે અને વધુ સક્રિય શરીર દ્વારા ઉત્પન્ન થતા વેસ્ટ કાર્બન ડાયોક્સાઈડને ફેફસાં દ્વારા દૂર કરવામાં આવે છે.	68.0	[74, 65, 65]	[-0.40875462561895537, -0.9543610832623659, -1.0765554412814398]	-0.8132237167209203	en	gujarati
Adolescents and black women, who often have smaller babies, are now strongly advised to gain a greater amount.	કિશોરો અને અશ્વેત મહિલાઓ કે જેમને નાના બાળકો હોય તેમને હવે વધુ રકમ મેળવવાની સલાહ આપવામાં આવે છે.	90.0	[80, 90, 100]	[-0.037256004568229584, 0.3390614884388078, 0.6070119356946091]	0.3029391398550624	en	gujarati
Patients should be examined to see if the clinical presentation is compatible with the case definition of typhoid fever.	દર્દીઓની તપાસ કરવી જોઈએ કે શું તબીબી રજૂઆત ટાઇફોઇડ તાવની કેસ વ્યાખ્યા સાથે સુસંગત છે કે નહીં.	71.33333333333333	[79, 65, 70]	[-0.12314760207756277, -0.8879467229903213, -0.7925338171606473]	-0.6012093807428438	en	gujarati
Constipation, dyspepsia, overeating at night, excessive intake of starches, sweets, tea or coffee and going to bed hungry are among the other causes.	કબજિયાત, કબજિયાત, રાત્રે વધારે ખાવું, સ્ટાર્ચ, મીઠાઈઓ, ચા અથવા કોફી ખાવું અને ભૂખ્યા સૂવા જવાનું અન્ય કારણો છે.	56.666666666666664	[60, 60, 50]	[-1.2755847414039823, -1.2130455976026007, -1.7980843171283178]	-1.4289048853783004	en	gujarati
Analagesics (also known as painkillers), such as paracetamol, can be prescribed to help ease the pain of a headache, sore throat, and neck and back stiffness.	પેરાસિટામોલ જેવી પીડાનાશક દવાઓ માથાનો દુખાવો, ગળામાં દુઃખાવો, ગરદન અને પીઠનો દુખાવો ઓછો કરવા માટે આપવામાં આવે છે.	63.333333333333336	[100, 45, 45]	[1.2016985268306446, -1.905942392798658, -1.9850312850520822]	-0.8964250503400318	en	gujarati
Training in the Solihull Approach has been shown to be effective in supporting joint work across a number of disciplines and agencies with a reduction in parental anxiety and the severity of children’s problems.	સોલીહલ અભિગમમાં તાલીમ માતા-પિતાની ચિંતા અને બાળકોની સમસ્યાઓની ગંભીરતા ઘટાડવા સાથે સંખ્યાબંધ શાખાઓ અને સંસ્થાઓમાં સંયુક્ત કાર્યને ટેકો આપવામાં અસરકારક સાબિત થઈ છે.	71.66666666666667	[80, 65, 70]	[-0.037256004568229584, -0.9543610832623659, -0.8360458159991471]	-0.6092209679432475	en	gujarati
Many of diseases have seasonal and cyclic trend, which can be detected through the surveillance system.	ઘણી બીમારીઓમાં મોસમી અને ચક્રીય વલણ હોય છે, જેને સર્વેલન્સ સિસ્ટમ મારફતે શોધી શકાય છે.	90.33333333333333	[71, 100, 100]	[-0.5945039361443183, 0.8564305171192773, 0.6070119356946091]	0.2896461722231894	en	gujarati
Isolation of patients and disinfection of secretions and excretions are not required as JE virus is not transmitted from person to person.	દર્દીઓને આઇસોલેટ કરવાની અને સ્ત્રાવ તેમજ વિસર્જનના ડિસઇન્ફેક્શનની જરૂર નથી કારણ કે JE વાયરસ એક વ્યક્તિથી બીજા વ્યક્તિમાં ફેલાય છે.	72.0	[81, 65, 70]	[0.02466043227355805, -0.9543610832623659, -0.8360458159991471]	-0.5885821556626517	en	gujarati
In the process they give off oxygen.	આ પ્રક્રિયામાં તેઓ ઓક્સિજન છોડે છે.	95.33333333333333	[86, 100, 100]	[0.3342426164824962, 0.8564305171192773, 0.6070119356946091]	0.5992283564321276	en	gujarati
In young children, the distressing dreams may evolve into nightmares of monsters or threats to self or others.	નાના બાળકોમાં, દુઃખદાયક સ્વપ્નો રાક્ષસોના દુઃસ્વપ્નો અથવા પોતાને અથવા અન્યને ધમકીરૂપ બની શકે છે.	52.666666666666664	[78, 45, 35]	[-0.16108887825180485, -1.989099140623305, -2.519613192975196]	-1.556600403950102	en	gujarati
While this form of immunotherapy is very effective in treating several types of atopy, it should not be used in treating the majority of people with food allergies.	જ્યારે ઇમ્યુનોથેરાપીનું આ સ્વરૂપ અનેક પ્રકારની એટોપીની સારવારમાં ખૂબ અસરકારક છે, ત્યારે તેનો ઉપયોગ ફૂડ એલર્જીથી પીડાતા મોટાભાગના લોકોની સારવારમાં કરવો જોઈએ નહીં.	85.33333333333333	[81, 85, 90]	[0.02466043227355805, 0.08037697409857304, 0.12599268513002365]	0.0770100305007182	en	gujarati
If you experience this, inform your nurse.	જો તમને આવો અનુભવ થાય, તો તમારી નર્સને જણાવો.	88.0	[64, 100, 100]	[-0.9826770559956244, 0.8428845590846488, 0.5954918714784742]	0.1518997915224995	en	gujarati
Cryptococcal meningitis can cause fevers, headache, fatigue, nausea, and vomiting.	ક્રિપ્ટોકોકલ મેનિન્જાઇટિસના કારણે તાવ, માથાનો દુખાવો, થાક, ઉબકા અને ઉલટી થઈ શકે છે.	96.33333333333333	[89, 100, 100]	[0.5199919270078591, 0.8564305171192773, 0.6070119356946091]	0.6611447932739152	en	gujarati
Thereafter, the patient may gradually adopt a well- balanced low-protein vegetarian diet.	તે પછી, દર્દી ધીમે ધીમે સારી રીતે સંતુલિત ઓછી પ્રોટીન ધરાવતો શાકાહારી આહાર અપનાવી શકે છે.	71.66666666666667	[70, 70, 75]	[-0.6564203729861059, -0.6956765689221313, -0.5955361907168544]	-0.6492110442083638	en	gujarati
Send stool samples for laboratory testing, if possible, to confirm the presence of cholera.	જો શક્ય હોય તો કોલેરાની હાજરીની પુષ્ટિ કરવા માટે સ્ટૂલના નમૂનાને લેબોરેટરી પરીક્ષણ માટે મોકલો.	93.33333333333333	[90, 90, 100]	[0.5708194178267363, 0.3845478642700995, 0.6384631443090745]	0.53127680880197	en	gujarati
A blood test is then taken one month after the third dose to check that the immunisations have worked.	ત્યારબાદ ત્રીજા ડોઝના એક મહિના પછી રસીકરણ સફળ થયું છે કે નહીં તે ચકાસવા માટે બ્લડ ટેસ્ટ લેવામાં આવે છે.	76.66666666666667	[90, 70, 70]	[0.5819083638496467, -0.6956765689221313, -0.8360458159991471]	-0.3166046736905438	en	gujarati
Studies reveal that people who eat small mid meals suffer less from fatigue and nervousness, think more clearly and are more efficient than those who eat only three meals daily.	અભ્યાસો દર્શાવે છે કે જે લોકો નાના ભોજનનું સેવન કરે છે તેઓ થાક અને ગભરાટથી ઓછો પીડાય છે, વધુ સ્પષ્ટ રીતે વિચારો અને વધુ કાર્યક્ષમ હોય છે.	62.333333333333336	[72, 60, 55]	[-0.5325874993025307, -1.2130455976026007, -1.5575746918460251]	-1.1010692629170522	en	gujarati
At least, it helps in proper ventilation.	ઓછામાં ઓછું, તે યોગ્ય વેન્ટિલેશનમાં મદદ કરે છે.	92.66666666666667	[78, 100, 100]	[-0.16108887825180485, 0.8564305171192773, 0.6070119356946091]	0.4341178581873605	en	gujarati
It will increase the potency of other risk factors.	તેનાથી અન્ય જોખમી પરિબળોની ક્ષમતામાં વધારો થશે.	91.33333333333333	[74, 100, 100]	[-0.40875462561895537, 0.8564305171192773, 0.6070119356946091]	0.351562609064977	en	gujarati
Some depression may follow infections such as influenza.	કેટલીક ડિપ્રેશન ઇન્ફ્લુએન્ઝા જેવા ઇન્ફેક્શનને અનુસરી શકે છે.	81.66666666666667	[80, 65, 100]	[-0.037256004568229584, -0.9543610832623659, 0.6070119356946091]	-0.1282017173786621	en	gujarati
Haemorrhagic fever can also be caused by chikungunya virus.	હેમોરેજિક તાવ પણ ચિકનગુનિયા વાયરસને કારણે થઈ શકે છે.	82.66666666666667	[68, 90, 90]	[-0.7802532466696812, 0.3390614884388078, 0.12599268513002365]	-0.1050663577002832	en	gujarati
In the 1950s, with an immunization schedule limited to four vaccines (against diphtheria, tetanus, pertussis, and smallpox), 1 in 10,000 children developed this disease.	1950ના દાયકામાં રસીકરણનો કાર્યક્રમ ચાર રસીઓ (ડિપ્થેરિયા, ટેટનસ, પર્ટુસિસ અને શીતળા સામે) સુધી મર્યાદિત હોવાથી 10,000 બાળકોમાંથી 1 વ્યક્તિને આ રોગ થયો હતો.	95.66666666666667	[87, 100, 100]	[0.4086170214373922, 0.8428845590846488, 0.5954918714784742]	0.6156644840001717	en	gujarati
Sometimes the link is obvious, for example when your symptoms start within minutes of coming into contact with a cat or pollen.	ક્યારેક લિંક સ્પષ્ટ હોય છે, ઉદાહરણ તરીકે, જ્યારે તમારા લક્ષણો બિલાડી અથવા પરાગના સંપર્કમાં આવતાની મિનિટોમાં શરૂ થાય છે.	60.666666666666664	[82, 50, 50]	[0.08657686911534569, -1.7304146262830702, -1.7980843171283178]	-1.1473073580986808	en	gujarati
The safest treatment for acute nephritis is fasting.	તીવ્ર નેફ્રાઇટિસ માટે સૌથી સલામત સારવાર ઉપવાસ છે.	93.0	[89, 90, 100]	[0.5295991151272197, 0.3308040250113504, 0.5954918714784742]	0.4852983372056814	en	gujarati
Women’s education and literacy programmes could play an important role in improving children’s nutritional status.	મહિલા શિક્ષણ અને સાક્ષરતા કાર્યક્રમો બાળકોના પોષણની સ્થિતિમાં સુધારો લાવવામાં મહત્વપૂર્ણ ભૂમિકા ભજવી શકે છે.	84.0	[67, 90, 95]	[-0.8012039154608831, 0.3308040250113504, 0.3603055083353168]	-0.0366981273714052	en	gujarati
The rate of exercise can be decreased or increased.	કસરતનો દર ઘટાડી શકાય છે અથવા વધારી શકાય છે.	94.66666666666667	[84, 100, 100]	[0.22714388090265092, 0.8428845590846488, 0.5954918714784742]	0.555173437155258	en	gujarati
Visual focusing is a way that babies can still their movements and calm down.	વિઝ્યુઅલ ફોકસિંગ એ એક રીત છે કે બાળકો તેમની હિલચાલ ચાલુ રાખી શકે છે અને શાંત થઈ શકે છે.	64.66666666666667	[84, 60, 50]	[0.21040974279892094, -1.2130455976026007, -1.7980843171283178]	-0.9335733906439992	en	gujarati
This can be regulated according to one's age and strength.	તેની ઉંમર અને તાકાત અનુસાર તેનું નિયમન થઇ શકે છે.	88.0	[74, 90, 100]	[-0.40875462561895537, 0.3390614884388078, 0.6070119356946091]	0.1791062661714871	en	gujarati
The dengue virus circulates in the blood of the infected humans for 3 - 14 days (average 4 to 6 days).	ડેન્ગ્યુ વાયરસ ચેપગ્રસ્ત વ્યક્તિના લોહીમાં 3થી 14 દિવસ (સરેરાશ 4થી 6 દિવસ) સુધી ફેલાય છે.	92.66666666666667	[78, 100, 100]	[-0.16108887825180485, 0.8564305171192773, 0.6070119356946091]	0.4341178581873605	en	gujarati
In the lungs the carbon dioxide is removed and oxygen is added to the blood.	ફેફસામાં કાર્બન ડાયોક્સાઇડ દૂર થાય છે અને લોહીમાં ઓક્સિજન ઉમેરવામાં આવે છે.	71.66666666666667	[80, 65, 70]	[-0.037256004568229584, -0.9543610832623659, -0.8360458159991471]	-0.6092209679432475	en	gujarati
There are no particular signs or symptoms that will allow your GP to distinguish between a bacterial infection and a viral infection.	કોઈ ચોક્કસ ચિહ્નો અથવા લક્ષણો નથી જે તમારા જીપીને બેક્ટેરિયલ ચેપ અને વાયરલ ચેપ વચ્ચે તફાવત કરવા દેશે.	87.66666666666667	[78, 90, 95]	[-0.16108887825180485, 0.3390614884388078, 0.36650231041231635]	0.1814916401997731	en	gujarati
Iron deficiency can affect a child's growth and may lead to learning and behavioral problems.	આયર્નની ઉણપ બાળકના વિકાસ પર અસર કરી શકે છે અને શીખવાની અને વર્તણૂકની સમસ્યાઓ તરફ દોરી શકે છે.	96.66666666666667	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
While you may not feel able to work, it is always good to try to keep up some light activities such as housework.	જો તમે કામ કરી શકતા ન હોવ, તો ઘરનું કામ કરવા જેવી કેટલીક હળવી પ્રવૃત્તિઓ ચાલુ રાખવી એ હંમેશા સારું રહેશે.	71.33333333333333	[74, 70, 70]	[-0.40875462561895537, -0.6956765689221313, -0.8360458159991471]	-0.646825670180078	en	gujarati
It will be more soothing for a child to be asked if his problem has been eased rather than enquire about the score he got in the test?	જો કોઈ બાળકને પૂછવામાં આવે કે તેને ટેસ્ટમાં કેટલા ગુણ મળ્યા છે તે પૂછવાને બદલે તેની સમસ્યા હળવી થઈ ગઈ છે તો તેને વધારે રાહત મળશે.	65.0	[70, 65, 60]	[-0.6564203729861059, -0.9543610832623659, -1.3170650665637325]	-0.9759488409374012	en	gujarati
The burrows of scabies mites can be highlighted by using an ink test.	એક શાહી પરીક્ષણનો ઉપયોગ કરીને સ્કેબીઝ માઇટ્સના બોરો પર પ્રકાશ પાડી શકાય છે.	58.666666666666664	[76, 50, 50]	[-0.2849217519353801, -1.7304146262830702, -1.7980843171283178]	-1.2711402317822562	en	gujarati
However, the time needed for such treatment may extend from six months to three years.	જોકે, આ પ્રકારની સારવાર માટે 6 મહિનાથી 3 વર્ષ સુધીનો સમય લાગી શકે છે.	80.0	[95, 70, 75]	[0.891490548058585, -0.6956765689221313, -0.5955361907168544]	-0.1332407371934668	en	gujarati
It is plausible that the common approach of targeting women of reproductive age for health or nutrition interventions may overlook "influential others" in childcare and therefore miss useful avenues of influence.	તે વાજબી છે કે પ્રજોત્પતિની ઉંમરની મહિલાઓને સ્વાસ્થ્ય અથવા પોષણ હસ્તક્ષેપો માટે લક્ષિત કરવાનો સામાન્ય અભિગમ બાળકની સારસંભાળમાં “પ્રભાવશાળી” અન્ય લોકોની અવગણના કરી શકે છે અને તેથી પ્રભાવના ઉપયોગી માર્ગો ચૂકી જાય છે.	60.0	[70, 55, 55]	[-0.6564203729861059, -1.4717301119428354, -1.5575746918460251]	-1.2285750589249889	en	gujarati
laboratories are expected to undertake tests of public health as well as clinical relevance.	લેબોરેટરીઓ જાહેર આરોગ્યની સાથે સાથે તબીબી પ્રસ્તુતતાના પરીક્ષણો હાથ ધરશે તેવી અપેક્ષા છે.	66.66666666666667	[65, 65, 70]	[-0.9660025571950441, -0.9543610832623659, -0.8360458159991471]	-0.9188031521521856	en	gujarati
Horace Fletcher followed these rules for five months.	હોરેસ ફ્લેચર પાંચ મહિના સુધી આ નિયમોનું પાલન કરતા રહ્યા.	94.0	[82, 100, 100]	[0.08657686911534569, 0.8564305171192773, 0.6070119356946091]	0.516673107309744	en	gujarati
Subsequent efforts were directed at "catch-up" immunization and by the year 2000, significant reductions in incidence of disease were appreciated.	ત્યારબાદ ‘કેચ-અપ’ રસીકરણ માટે પ્રયાસો હાથ ધરવામાં આવ્યા હતા અને વર્ષ 2000 સુધીમાં રોગની ઘટનાઓમાં નોંધપાત્ર ઘટાડાની પ્રશંસા કરવામાં આવી હતી.	85.0	[90, 85, 80]	[0.5819083638496467, 0.08037697409857304, -0.35502656543456174]	0.102419590837886	en	gujarati
Bacterial meningitis is caused by several different types of germs, which live naturally at the back of the nose and throat in one in ten people and can be spread by close prolonged contact, coughing, sneezing and kissing.	બેક્ટેરિયલ મેનિન્જાઇટિસ વિવિધ પ્રકારના જીવાણુઓને કારણે થાય છે, જે કુદરતી રીતે નાક અને ગળાની પાછળ દસમાંથી એક વ્યક્તિમાં રહે છે અને લાંબા સમય સુધી સંપર્ક, ઉધરસ, છીંક અને ચુંબનથી ફેલાય છે.	76.66666666666667	[90, 70, 70]	[0.5819083638496467, -0.6956765689221313, -0.8360458159991471]	-0.3166046736905438	en	gujarati
Approximately 50% of infected bites lead to the disease.	આશરે 50% ચેપગ્રસ્ત કરડવાથી આ રોગ થાય છે.	81.33333333333333	[64, 90, 90]	[-1.0279189940368316, 0.3390614884388078, 0.12599268513002365]	-0.1876216068226667	en	gujarati
Scabies has nothing to do with cleanliness, people who are very clean can get Scabies just as easily as people who are less clean.	ગંદકીને સ્વચ્છતા સાથે કોઈ લેવાદેવા નથી, જે લોકો ખૂબ જ સ્વચ્છ હોય છે તેમને પણ ઓછા સ્વચ્છ લોકોની જેમ સરળતાથી ખીલ મળી શકે છે.	55.0	[60, 55, 50]	[-1.2246412433752794, -1.461477844245194, -1.756371759953099]	-1.480830282524524	en	gujarati
Glaucoma is also caused by prolonged stress and is usually a reaction of adrenal exhaustion.	ગ્લુકોમા પણ લાંબા સમયના તણાવના કારણે થાય છે અને સામાન્ય રીતે એડ્રેનલ થકાવટની પ્રતિક્રિયા છે.	86.66666666666667	[80, 90, 90]	[-0.037256004568229584, 0.3390614884388078, 0.12599268513002365]	0.1425993896668672	en	gujarati
The composition of fat found in your milk is highly variable and very much under the influence of your diet.	તમારા દૂધમાં જોવા મળતી ચરબીની રચના ખૂબ જ બદલાતી રહે છે અને તમારા આહારની અસર હેઠળ હોય છે.	91.0	[83, 90, 100]	[0.1484933059571333, 0.3390614884388078, 0.6070119356946091]	0.36485557669685	en	gujarati
After bringing down the sugar level by dieting, do not start gobbling all sorts of food because the sugar level will climb in no time.	ડાયેટિંગ દ્વારા ખાંડનું સ્તર નીચે લાવ્યા પછી, તમામ પ્રકારનાં ખોરાકને ચાવવાનું શરૂ ન કરો કારણ કે ખાંડનું સ્તર ટૂંક સમયમાં વધશે.	62.333333333333336	[87, 50, 50]	[0.39615905332428386, -1.7304146262830702, -1.7980843171283178]	-1.0441132966957014	en	gujarati
There is no cure for cystic fibrosis.	સિસ્ટિક ફાઇબ્રોસિસનો કોઈ ઈલાજ નથી.	95.0	[85, 100, 100]	[0.28763492774756466, 0.8428845590846488, 0.5954918714784742]	0.5753371194368958	en	gujarati
Take a few deep breaths and do savasana.	કેટલાક ઊંડા શ્વાસ લો અને યોગાસન કરો.	96.0	[88, 100, 100]	[0.45807549016607146, 0.8564305171192773, 0.6070119356946091]	0.6405059809933192	en	gujarati
The study of tuberculosis dates back to The Canon of Medicine written by Ibn Sina (Avicenna) in the 1020s.	ક્ષયરોગનો અભ્યાસ 1020ના દાયકામાં ઈબ્ન સિના (એવિસેના) દ્વારા લખાયેલા ધ કેનન ઓફ મેડિસિન દ્વારા કરવામાં આવ્યો હતો.	55.0	[65, 50, 50]	[-0.9660025571950441, -1.7304146262830702, -1.7980843171283178]	-1.4981671668688108	en	gujarati
The infant mortality rate is 90 per 1000 live births.	શિશુ મૃત્યુદર દર દર 1000 જીવિત જન્મ દીઠ 90 છે.	86.66666666666667	[70, 90, 100]	[-0.6197307749261418, 0.3308040250113504, 0.5954918714784742]	0.1021883738545609	en	gujarati
HDL is significantly higher in women than men in all age groups.	તમામ ઉંમરના પુરુષોની સરખામણીએ મહિલાઓમાં એચડીએલ નોંધપાત્ર રીતે વધારે જોવા મળે છે.	91.33333333333333	[74, 100, 100]	[-0.40875462561895537, 0.8564305171192773, 0.6070119356946091]	0.351562609064977	en	gujarati
Communicable diseases spread through air, water, food and contact.	હવા, પાણી, ખોરાક અને સંપર્કથી ચેપી રોગો ફેલાય છે.	93.33333333333333	[80, 100, 100]	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.4753954827485522	en	gujarati
This article covers all types of therapies aimed at children from behavioural, psychodynamic or other fields.	આ લેખમાં વર્તણૂક, સાઇકોડાયનેમિક અથવા અન્ય ક્ષેત્રોમાંથી બાળકો પર લક્ષિત તમામ પ્રકારના ઉપચારોને આવરી લેવામાં આવ્યા છે.	73.66666666666667	[81, 70, 70]	[0.02466043227355805, -0.6956765689221313, -0.8360458159991471]	-0.5023539842159067	en	gujarati
The patient should be given daily dry friction and sponge.	દર્દીને દરરોજ સૂકું ઘર્ષણ અને સ્પંજ આપવું જોઈએ.	83.33333333333333	[80, 70, 100]	[-0.037256004568229584, -0.6956765689221313, 0.6070119356946091]	-0.0419735459319172	en	gujarati
There are two implications for nutrition policy emerging from this research.	આ સંશોધનમાંથી પોષણ નીતિ માટે બે અસરો ઉભી થઈ છે.	78.33333333333333	[100, 65, 70]	[1.2010727322675232, -0.9543610832623659, -0.8360458159991471]	-0.1964447223313299	en	gujarati
The library has a total of 29825 books and bound journals, 251 maps, 89 photocopies on various subjects and about 1276 annual reports from various organisations.	આ પુસ્તકાલયમાં કુલ 29825 પુસ્તકો અને સામયિકો, 251 નકશો, વિવિધ વિષયો પર 89 ફોટોકોપી અને વિવિધ સંસ્થાઓના આશરે 1276 વાર્ષિક અહેવાલો છે.	69.66666666666667	[84, 65, 60]	[0.21040974279892094, -0.9543610832623659, -1.3170650665637325]	-0.6870054690090592	en	gujarati
Let children learn how to listen to their bodies - many adults have forgotten.	બાળકોને તેમના શરીરને કેવી રીતે સાંભળવું તે શીખવા દો-ઘણા પુખ્ત વયના લોકો ભૂલી ગયા છે.	91.66666666666667	[90, 90, 95]	[0.5819083638496467, 0.3390614884388078, 0.36650231041231635]	0.4291573875669236	en	gujarati
If you experience one or more of these side effects, keep in mind that you're not alone!	જો તમે આમાંની એક અથવા વધુ આડઅસરોનો અનુભવ કરો છો, તો યાદ રાખો કે તમે એકલા નથી!	100.0	[100, 100, 100]	[1.1950006304212712, 0.8428845590846488, 0.5954918714784742]	0.8777923536614648	en	gujarati
Take rest for a day and you will recover.	એક દિવસ આરામ કરો અને તમે સ્વસ્થ થશો.	92.66666666666667	[88, 90, 100]	[0.45807549016607146, 0.3390614884388078, 0.6070119356946091]	0.4680496380998294	en	gujarati
Our ancestors lived in the jungle.	આપણા પૂર્વજો જંગલમાં રહેતા હતા.	92.66666666666667	[78, 100, 100]	[-0.13580240016683168, 0.8428845590846488, 0.5954918714784742]	0.4341913434654303	en	gujarati
Recent research has shown that some common parasites, such as intestinal worms (e.g. hookworms), secrete chemicals into the gut wall (and hence the bloodstream) that suppress the immune system and prevent the body from attacking the parasite.	તાજેતરના સંશોધનમાં જાણવા મળ્યું છે કે કેટલાક સામાન્ય પરોપજીવીઓ, જેમ કે આંતરડાના કીડા (જેમ કે હુકવોર્મ), આંતરડાની દીવાલ (અને તેથી લોહીનો પ્રવાહ) માં રાસાયણિક સ્ત્રાવ કરે છે જે રોગપ્રતિકારક તંત્રને દબાવે છે અને પરોપજીવી પર હુમલો કરવાથી શરીરને અટકાવે છે.	76.66666666666667	[80, 75, 75]	[-0.037256004568229584, -0.43699205458189644, -0.5955361907168544]	-0.3565947499556601	en	gujarati
The WHO report noted that the current five million tobacco-related deaths every year will climb to eight million a year unless governments take strong action.	વિશ્વ આરોગ્ય સંસ્થાના અહેવાલમાં જણાવવામાં આવ્યું છે કે જો સરકાર કડક પગલાં ન લે તો તમાકુથી થતા હાલના 50 લાખ મૃત્યુ દર વર્ષે 80 લાખ થશે.	73.0	[74, 70, 75]	[-0.40875462561895537, -0.6956765689221313, -0.5955361907168544]	-0.5666557950859804	en	gujarati
demographic changes have resulted in substandard housing and inadequate water, sewer, and waste management systems, all of which increase Ae. aegypti population densities and facilitate transmission of Ae. aegypti-borne disease.	વસ્તી વિષયક ફેરફારોને પરિણામે નીચા સ્તરના આવાસ અને અપૂરતા પાણી, ગટર અને કચરા વ્યવસ્થાપન પ્રણાલીઓ પરિણમી છે, જે એ. ઇજિપ્તીની વસ્તીની ઘનતામાં વધારો કરે છે અને એ. ઇજિપ્તીથી ફેલાતા રોગોના પ્રસારની સુવિધા આપે છે.	60.333333333333336	[81, 50, 50]	[0.02466043227355805, -1.7304146262830702, -1.7980843171283178]	-1.1679461703792766	en	gujarati
Patient should be hospitalized immediately to reduce mortality rates.	દર્દીના મૃત્યુદરમાં ઘટાડો કરવા માટે તાત્કાલિક હોસ્પિટલમાં દાખલ થવું જોઈએ.	86.66666666666667	[70, 90, 100]	[-0.6197307749261418, 0.3308040250113504, 0.5954918714784742]	0.1021883738545609	en	gujarati
