original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
However, if you take too much you may get side effects.	मात्र, जास्त प्रमाणात सेवन केल्यास त्याचे दुष्परिणाम होऊ शकतात.	87.33333333333333	86 88 88	-0.688250 1.433070 1.433070	0.72596316	en	marathi
The most important factor in predicting whether the hole closes as a result of surgery is the length of time the hole has been present.	शस्त्रक्रियेमुळे छिद्र बंद होते की नाही हे सांगण्यासाठी सर्वात महत्वाचा घटक म्हणजे छिद्र किती काळ अस्तित्वात आहे.	39.0	40 38 39	0.637240 -1.812250 -0.587505	-0.587504994	en	marathi
If the muscles are strained, tiny tears and inflammation can develop near the bony lump (the lateral epicondyle) on the outside of your elbow.	जर स्नायू ताणले गेले असतील, तर लहान अश्रू आणि सूज आपल्या कोपराच्या बाहेरील बोनी लंपजवळ (लेटरल एपिकोंडाईल) विकसित होऊ शकते.	49.0	50 48 49	0.773402 -1.676088 -0.451343	-0.451342807	en	marathi
A hysterectomy is a major operation with a long recovery time and is only considered after less invasive treatments have been tried.	हिस्टरेक्टॉमी ही एक मोठी शस्त्रक्रिया आहे ज्यात बराच वेळ लागतो आणि कमी आक्रमक उपचार केल्यानंतरच याचा विचार केला जातो.	39.0	40 38 39	0.412216 -2.037274 -0.812529	-0.812528803	en	marathi
Factors that affect whether treatment is recommended include your age, the size and position of the aneurysm, your family medical history, and any other health conditions you have.	उपचार शिफारस केलेल्या घटकांमध्ये तुमचे वय, एन्यूरिझमचा आकार आणि स्थिती, तुमच्या कुटुंबाचा वैद्यकीय इतिहास आणि तुमच्या आरोग्याच्या इतर कोणत्याही परिस्थितीचा समावेश आहे.	69.0	70 68 69	1.414935 -1.034554 0.190190	0.190190388	en	marathi
It is important to use your eye drops regularly and go for check-ups, to make sure your vision is not getting worse.	आपली दृष्टी बिघडत नाही याची खात्री करण्यासाठी नियमितपणे डोळे ड्रॉप वापरणे आणि तपासणीसाठी जाणे महत्वाचे आहे.	43.666666666666664	41 45 45	-1.330844	-0.443614843	en	marathi
Your liver will still make enough bile to digest your food, but instead of being stored in the gallbladder, it drips continuously into your digestive system.	तुमचे यकृत जेवण पचायला पुरेसे पित्त तयार करेल, पण पित्ताशयात साठवण्याऐवजी ते तुमच्या पचनसंस्थेत सतत गळत राहते.	39.0	40 38 39	0.529627 -1.919863 -0.695118	-0.695118099	en	marathi
The procedure usually involves transferring a tendon from the stronger leg muscles to the muscle that should be pulling your ankle upwards.	या प्रक्रियेत सहसा पायाच्या स्नायूंपासून गुडघे वरच्या बाजूला खेचणाऱ्या स्नायूंपर्यंत टेंडनचे हस्तांतरण केले जाते.	45.666666666666664	45 43 49	-0.797255 -1.599038 0.806313	-0.529993519	en	marathi
When you apply diclofenac gel, plasters or patches to your skin, it works in the same way as when you take it as a tablet or capsule.	जेव्हा तुम्ही तुमच्या त्वचेवर डायक्लोफेनाक जेल, प्लास्टर किंवा पॅच लावता, तेव्हा ते टॅबलेट किंवा कॅप्सूल म्हणून घेण्यासारखे कार्य करते.	78.0	75 77 82	-0.648380 0.030986 1.729401	0.370668987	en	marathi
Tetanus bacteria can survive for a long time outside the body and are commonly found in soil and the manure of animals such as horses and cows.	टेटनस जीवाणू शरीराबाहेर बराच काळ राहू शकतात आणि सामान्यतः माती आणि घोडे आणि गाईसारख्या प्राण्यांच्या खत मध्ये आढळतात.	58.0	54 58 62	-1.360123 -0.135378 1.089366	-0.135378428	en	marathi
It's not clear how many people are affected by trigeminal neuralgia, but it's thought to be rare, with around 10 people in 100,000 in the uk developing it each year.	हे स्पष्ट नाही की किती लोकांना ट्रायजेमिनल न्यूराल्जियाचा त्रास आहे, पण हे दुर्मिळ आहे असे मानले जाते, युकेमध्ये दरवर्षी 100,000 लोकांमध्ये सुमारे 10 लोक याला बळी पडतात.	71.0	68 71 74	-1.077105 0.147640 1.372385	0.147640348	en	marathi
Treatment for newborn jaundice is not usually needed because the symptoms normally pass within 10 to 14 days, although they can occasionally last longer.	नवजात पित्ताच्या आजारावर सहसा उपचार करण्याची गरज पडत नाही कारण ही लक्षणे साधारणपणे 10 ते 14 दिवसांच्या आत दिसतात, जरी ते कधीकधी जास्त काळ टिकू शकतात.	59.0	60 58 59	1.126485 -1.323005 -0.098260	-0.098260282	en	marathi
Do not take bumetanide too late in the day (after 4pm) or at night, otherwise you may have to wake up to go to the toilet.	रात्री उशिरा किंवा संध्याकाळी 4 वाजेनंतर ब्युमेटेनाईड घेऊ नका, अन्यथा शौचालयात जाण्यासाठी तुम्हाला जागे व्हावे लागेल.	59.0	60 58 59	1.158661 -1.290829 -0.066084	-0.066084259	en	marathi
If you're allergic to penicillin, you'll be allergic to all penicillin-based medicines, including phenoxymethylpenicillin, and your doctor will prescribe a different type of antibiotic.	जर तुम्हाला पेनिसिलिनची अॅलर्जी असेल तर तुम्हाला सर्व पेनिसिलिन-आधारित औषधांची अॅलर्जी होईल, ज्यात फिनोक्सीमिथाइलपेनिसिलिनचा समावेश आहे. आणि डॉक्टर तुम्हाला वेगळ्या प्रकारचे अँटीबायोटिक सुचवतील.	79.0	78 80 79	-0.993545 1.455944 0.231199	0.231199417	en	marathi
These include feeling or being sick (nausea or vomiting), diarrhoea and a pounding or irregular hearbeat.	यामध्ये भावना किंवा आजारी (मळमळ किंवा उलट्या होणे), अतिसार आणि धडधडणे किंवा अनियमित हृदयविकार यांचा समावेश आहे.	59.0	60 58 59	1.098688 -1.350801 -0.126056	-0.12605643	en	marathi
With early diagnosis and treatment, most children are able to develop normally and have a full range of movement in their hip.	लवकर निदान आणि उपचार केल्यास, बहुतेक मुलांचा सामान्य विकास होऊ शकतो आणि त्यांच्या पाठीत संपूर्ण हालचाली होतात.	59.0	60 58 59	1.198973 -1.250516 -0.025771	-0.02577141	en	marathi
Laparoscopy is a type of surgical procedure that allows a surgeon to access the inside of the abdomen (tummy) and pelvis without having to make large incisions in the skin.	लॅपॅरोस्कोपी ही एक प्रकारची शस्त्रक्रिया आहे ज्यामुळे सर्जनला त्वचेवर मोठ्या प्रमाणात छेद न करता पोट आणि श्रोणीच्या आत प्रवेश करण्याची परवानगी मिळते.	69.0	70 68 69	1.312687 -1.136803 0.087942	0.087941633	en	marathi
You may be given fluids directly into a vein (intravenous fluids), pain relief, liquid food through a tube in your tummy and oxygen through tubes in your nose.	तुमच्या पोटातील ट्यूब आणि नाकातील ट्यूबद्वारे ऑक्सिजनद्वारे तुम्हाला थेट शिरामध्ये (इन्ट्राव्हेनस फ्लूइड) द्रव दिले जाऊ शकते, वेदना कमी करण्यासाठी, द्रव पदार्थ दिले जाऊ शकतात.	43.666666666666664	40 45 46	-2.179699 -0.274697 0.106303	-0.782697975	en	marathi
The tendons on the palm side of the hand (flexor tendons) are held in place by strong bands of tissue, known as ligaments, which are shaped in arches over the tendon.	हाताच्या बाजूला (फ्लेक्सर टेंडन्स) असलेल्या स्नायूंना स्नायू म्हणून ओळखल्या जाणाऱ्या मजबूत पेशींच्या पट्ट्या असतात, ज्यांना टेंडनवर कमानांमध्ये आकार दिला जातो.	39.0	40 38 39	0.605931 -1.843559 -0.618814	-0.618813962	en	marathi
If you need to have a vaccine, you should check with your doctor, pharmacist or nurse whether it's a live vaccine and if there's an alternative inactivated vaccine available.	जर तुम्हाला लस घ्यायची असेल तर डॉक्टर, फार्मासिस्ट किंवा परिचारिका यांच्याशी संपर्क साधावा.	39.0	40 38 39	-6.411849	-2.13728318	en	marathi
If you forget a tablet use it as soon as you remember, unless it’s less than an hour until the next one is due.	जर तुम्ही एखादी टॅबलेट विसरलात तर लगेच त्याचा वापर करा, जोपर्यंत पुढचा टॅबलेट पूर्ण होत नाही तोपर्यंत एक तासापेक्षाही कमी वेळ आहे.	45.333333333333336	44 44 48	-1.496440 -1.496440 0.624880	-0.789333077	en	marathi
If tranexamic acid makes you vomit or have severe diarrhoea for more than 24 hours (this is more likely if you have tranexamic acid injections), your contraceptive pills may not protect you from pregnancy.	ट्रान्स-एक्झामिक ऍसिडमुळे तुम्हाला उलटी होते किंवा 24 तासांपेक्षा जास्त काळ अतिसार होतो (ट्रान्स-एक्झामिक ऍसिड इंजेक्शन असल्यास ही शक्यता अधिक असते), गर्भनिरोधक गोळ्या तुम्हाला गरोदरपणापासून वाचवू शकणार नाहीत.	59.0	60 58 59	1.158218 -1.291272 -0.066527	-0.066527044	en	marathi
If you use too much terbinafine cream, gel or spray or use it more often than you need to, it may make your skin red or irritated.	जर तुम्ही जास्त टर्बीनाफिन क्रीम, जेल किंवा स्प्रे वापरत असाल किंवा गरजेपेक्षा जास्त वेळा त्याचा वापर करत असाल तर तुमची त्वचा लाल किंवा जळजळ होऊ शकते.	69.0	70 68 69	1.397633 -1.051857 0.172888	0.172888165	en	marathi
Bleeding gums – if your gums are bleeding, try using a soft toothbrush and waxed dental floss to clean your teeth.	रक्तस्त्राव दात-आपल्या दात रक्तस्त्राव होत असेल तर मऊ टूथब्रश आणि मेण असलेल्या डेंटल फ्लॉसचा वापर करून दात साफ करा.	48.0	48 49 47	-0.588554 0.636191 -1.813299	-0.588553923	en	marathi
The main role of the kidneys is to filter out waste products from the blood before passing them out of the body as urine.	मूत्रपिंडाच्या रूपात शरीरातून बाहेर पडण्यापूर्वी रक्तातून टाकाऊ पदार्थ बाहेर काढणे ही मूत्रपिंडांची मुख्य भूमिका आहे.	39.0	40 38 39	0.318232 -2.131258 -0.906513	-0.906513349	en	marathi
If you're taking felodipine for angina, it will probably take a couple of weeks before you feel better.	जर तुम्ही फेलोडीपाईन अँजिना घेत असाल तर तुम्हाला बरे व्हायला कदाचित दोन आठवडे लागतील.	69.0	70 68 69	1.259791 -1.189699 0.035046	0.035046333	en	marathi
If this happens to you, it's important to use reliable contraception.	हे तुमच्या बाबतीत घडत असेल तर विश्वासार्ह गर्भनिरोधक वापरणे महत्वाचे आहे.	86.33333333333333	85 85 89	0.004156 0.004156 2.125476	0.711262434	en	marathi
It's also more likely to cause side effects, so is often only used alongside these medicines if they're not effective enough.	याचे दुष्परिणामही होण्याची शक्यता जास्त असते, म्हणून या औषधांचा वापर केवळ त्या पुरेशा प्रभावी नसतील तरच केला जातो.	79.0	78 80 79	-0.882620 1.566870 0.342125	0.34212497	en	marathi
Once you feel better, you can stop taking it - often after a few days or weeks.	एकदा तुम्हाला बरे वाटले की तुम्ही ते घेणे थांबवू शकता-अनेकदा काही दिवस किंवा आठवड्यानंतर.	51.333333333333336	50 52 52	-1.424419 0.696902 0.696902	-0.01020507	en	marathi
The usual dose to prevent a heart attack or stroke is 75mg once a day (a regular strength tablet for pain relief is 300mg).	हृदयविकाराचा झटका किंवा स्ट्रोक टाळण्यासाठी दिवसातून एकदा 75 मिलिग्रॅम डोस (वेदना कमी करण्यासाठी नियमित ताकद गोळी 300 मिलिग्रॅम आहे) घेणे आवश्यक आहे.	69.0	70 68 69	1.252409 -1.197081 0.027664	0.027664072	en	marathi
If the pain lasts more than a week, ask your doctor for advice.	जर एक आठवड्यापेक्षा जास्त काळ वेदना सुरू राहिल्या तर डॉक्टरांचा सल्ला घ्या.	87.66666666666667	88 86 89	1.015278 -0.588290 1.817061	0.74801638	en	marathi
If a doctor has prescribed verapamil for your child, the dose will usually be lower than adults.	जर एखाद्या डॉक्टरांनी आपल्या मुलाला वेरापामिल देण्याची शिफारस केली असेल तर डोस सामान्यतः प्रौढांपेक्षा कमी असेल.	87.66666666666667	88 86 89	0.785408 -0.818160 1.587192	0.518146692	en	marathi
But tell the doctor or nurse that you're using betamethasone skin treatments so they can give the vaccine in an untreated area of skin.	पण डॉक्टर किंवा परिचारिकेला सांगा की तुम्ही बिटामेथासोन उपचार वापरत आहात जेणेकरून ते त्वचेच्या उपचार न झालेल्या भागात लस देऊ शकतील.	71.0	73 72 68	-0.021083 0.571486 -0.241504	0.102966246	en	marathi
Headaches – if you get headaches after taking combined ibuprofen and codeine, do not take any more and see if the headache goes away.	डोकेदुखी-आयबुप्रोफेन आणि कोडीन घेतल्यानंतर डोकेदुखी होत असेल तर यापुढे डोकेदुखी दूर होते की नाही ते पाहू नका.	39.0	40 38 39	0.015962 -2.433528 -1.208783	-1.208783207	en	marathi
This topic may be helpful if you, a friend, or a member of your family, recently had or are planning to have an amputation.	जर तुम्ही, तुमचा मित्र किंवा तुमच्या कुटुंबातील एखादा सदस्य, नुकताच एखादा अवयव काढण्याचा विचार करत असाल, तर हा विषय उपयुक्त ठरू शकतो.	69.0	70 68 69	1.308891 -1.140598 0.084146	0.084146392	en	marathi
If you have been taking buprenorphine for more than a few weeks, do not stop taking it without speaking to your doctor first.	जर तुम्ही काही आठवड्यांपेक्षा जास्त काळ ब्युप्रेनॉरफीन घेत असाल तर डॉक्टरांना न सांगता ते घेणे बंद करू नका.	87.66666666666667	88 86 89	0.965076 -0.638492 1.766859	0.697814368	en	marathi
People with a food allergy are often given a device known as an auto-injector pen, which contains doses of adrenaline that can be used in emergencies.	फूड अॅलर्जी असलेल्या लोकांना अनेकदा ऑटो-इंजेक्टर पेन म्हणून ओळखले जाणारे उपकरण दिले जाते, ज्यामध्ये आपत्कालीन परिस्थितीत वापरता येणारे अॅड्रिनलिनचे डोस असतात.	69.0	70 68 69	1.290553 -1.158937 0.065808	0.065808179	en	marathi
Breast milk and normal baby milk contain too much leucine, so they need to be measured and limited as advised by your dietitian.	मातेच्या दुधात आणि सामान्य बाळाच्या दुधात ल्युसीन जास्त प्रमाणात असते, त्यामुळे आहार तज्ज्ञांच्या सल्ल्यानुसार ते मोजणे आणि मर्यादित करणे आवश्यक आहे.	49.0	50 48 49	0.825872 -1.623618 -0.398873	-0.39887334	en	marathi
You should start to feel better within a few days, but it may take up to 2 weeks to fully recover.	काही दिवसात तुम्हाला बरं वाटू लागलं पाहिजे, मात्र पूर्णपणे बरे होण्यास 2 आठवडे लागू शकतात.	59.0	60 58 59	1.036722 -1.412767 -0.188023	-0.18802262	en	marathi
However, children and teenagers may need to have their height and weight monitored carefully if they’re using high doses of a steroid nasal spray, like fluticasone, for a long time.	तथापि, मुले आणि किशोरवयीन मुलांनी फ्लुटिकासोनसारख्या स्टेरॉईड नाकाच्या स्प्रे मोठ्या प्रमाणात वापरत असल्यास त्यांची उंची आणि वजनावर काळजीपूर्वक देखरेख ठेवण्याची आवश्यकता असू शकते.	77.66666666666667	76 75 82	-0.227259 -0.550757 1.713731	0.311904832	en	marathi
A simple blood test will confirm whether you have anaemia, and your doctor will be able to discuss a results and any treatment with you.	साध्या रक्त चाचणीमुळे तुम्हाला रक्तक्षय आहे की नाही याची खात्री होईल आणि तुमचे डॉक्टर तुमच्याशी परिणाम आणि उपचार याबाबत चर्चा करू शकतील.	69.0	70 68 69	1.390401 -1.059089 0.165656	0.16565622	en	marathi
Tongue-tie division involves cutting the short, tight piece of skin connecting the underside of the tongue to the bottom of the mouth.	जीभ-टाई विभाजनमध्ये जीभेच्या खालच्या बाजूला तोंडाच्या तळाशी जोडलेल्या लहान, घट्ट त्वचेचा तुकडा कापणे समाविष्ट आहे.	69.33333333333333	73 68 67	1.477610 -0.427392 -0.808392	0.080608894	en	marathi
A blood test can usually detect toxocariasis, although you may need an eye examination to look for parasites if your eyes are affected.	रक्त चाचणी सहसा टॉक्सोकारियासिसचे निदान करू शकते, जरी तुमच्या डोळ्यांवर परिणाम झाला असेल तर परजीवी शोधण्यासाठी तुम्हाला डोळ्यांची तपासणी करावी लागेल.	79.0	78 80 79	-0.976036 1.473454 0.248709	0.248709221	en	marathi
It's often done using keyhole surgery, where small cuts (incisions) and a thin tube with a light and camera at one end (arthroscope) are used.	हे सहसा कीहोल सर्जरीचा वापर करून केले जाते, जिथे लहान कट (इन्सिशन) आणि एका टोकाला प्रकाश आणि कॅमेरा असलेली पातळ ट्यूब (आर्थ्रोस्कोप) वापरली जाते.	59.0	60 58 59	1.137049 -1.312441 -0.087696	-0.087696029	en	marathi
Sneezing, blocked, irritated or dry nose, or nosebleeds – these will usually settle down as you get used to the medicine.	शिंकणे, अडथळे, चिडचिडे किंवा कोरडे नाक, किंवा नाकातून रक्त येणे-हे सहसा औषधांची सवय झाल्यावर शांत होतील.	44.0	42 41 49	-0.759675	-0.253225265	en	marathi
Do not drive a car or ride a bike if lorazepam makes you sleepy, gives you blurred vision, or makes you feel dizzy, clumsy or unable to concentrate or make decisions.	लोरेझेपमुळे झोप येत असेल, दृष्टी धुसर होत असेल, चक्कर येत असेल, लक्ष केंद्रित करता येत नसेल किंवा निर्णय घेता येत नसेल तर गाडी चालवू नका.	79.33333333333333	79 84 75	0.123689 1.481725 -0.962740	0.214224276	en	marathi
Your surgeon or care team will let you know how long it's likely to take to recover and what activities to avoid until you've fully recovered.	बरे होण्यासाठी किती वेळ लागेल आणि पूर्ण बरे होईपर्यंत कोणत्या गोष्टी टाळल्या पाहिजेत हे सर्जन किंवा केअर टीम तुम्हाला कळवेल.	79.0	78 80 79	-0.840169 1.609321 0.384576	0.384575866	en	marathi
Feeling or being sick - try taking indapamide after a meal.	जेवणानंतर इंडापामाईड घेण्याचा प्रयत्न करा.	39.0	40 38 39	0.112313 -2.337176 -1.112432	-1.112431627	en	marathi
There's currently no good evidence that it's effective as a treatment for health conditions unrelated to the bones and muscles (musculoskeletal system).	हाडे आणि स्नायू (मस्क्युलोस्केलेटल प्रणाली) शी संबंधित नसलेल्या आरोग्याच्या परिस्थितीवर उपचार म्हणून हे प्रभावी आहे याचा सध्या कोणताही चांगला पुरावा नाही.	79.0	81 76 80	1.178080 -1.136471 0.715170	0.252259491	en	marathi
Headaches should usually go away after the first week of taking atorvastatin.	एटोरवास्टॅटिन घेण्याच्या पहिल्या आठवड्यानंतर डोकेदुखी दूर व्हायला हवी.	87.66666666666667	88 86 89	1.141556 -0.462011 1.943340	0.874294799	en	marathi
If your baby was premature, had a low birth weight or has health problems, speak to your doctor before taking any anti-sickness medicine.	जर तुमचे बाळ लवकर जन्माला आले असेल, जन्मतःच वजन कमी असेल किंवा तुम्हाला आरोग्याची समस्या असेल, तर कोणतेही आजार प्रतिबंधक औषध घेण्यापूर्वी आपल्या डॉक्टरांचा सल्ला घ्या.	89.33333333333333	90 90 88	1.229418 1.229418 -0.891902	0.52231151	en	marathi
If your dentist thinks you may need to have your wisdom teeth removed, they'll usually carry out an x-ray of your mouth.	जर तुमच्या दंतवैद्याला असे वाटत असेल की तुम्हाला तुमचे बुद्धीमान दात काढून टाकावे लागतील, तर ते सहसा तुमच्या तोंडाचा एक्स-रे काढतील.	39.0	40 38 39	0.500314 -1.949176 -0.724431	-0.724431015	en	marathi
However, some hormonal methods of contraception, such as the combined pill and contraceptive patch, are not usually recommended for women with high blood pressure.	तथापि, गर्भनिरोधक काही हार्मोनल पद्धती, जसे की संयुक्त गोळी आणि गर्भनिरोधक पॅच, उच्च रक्तदाब असलेल्या महिलांसाठी सामान्यतः शिफारस केली जात नाही.	54.333333333333336	51 62 50	-0.668492 1.354868 -0.852433	-0.05535224	en	marathi
When you change your patch, try to do it at the same time of day.	जेव्हा तुम्ही तुमचा पॅच बदलता, तेव्हा दिवसाच्या एकाच वेळी करण्याचा प्रयत्न करा.	42.666666666666664	43 41 44	0.032716 -1.570852 0.834499	-0.234545696	en	marathi
In a very small number of cases, there may be no option but to amputate the part of the body where the cancer is located, such as part of the leg.	फार कमी प्रकरणांमध्ये, कर्करोग असलेल्या शरीराचा भाग, जसे की पायाचा भाग कापून टाकण्याशिवाय पर्याय असू शकत नाही.	49.0	50 48 49	0.827178 -1.622312 -0.397567	-0.397566792	en	marathi
This is where a small sample of cells from the placenta, the organ that links the mother's blood supply with her unborn baby's, is removed for testing.	या ठिकाणी गर्भपात्रातील पेशींचे एक छोटेसे नमुने तपासणीसाठी काढून टाकले जातात. हा अवयव आईचा रक्त पुरवठा तिच्या जन्माच्या बाळाशी जोडतो.	46.666666666666664	46 49 45	-1.254149 0.510896 -1.842498	-0.86191709	en	marathi
If doctors believe your baby has edwards' syndrome after they're born, a blood sample will be taken to see if there are extra copies of chromosome 18.	जर डॉक्टरांना वाटते की तुमच्या बाळाला जन्मानंतर एडवर्ड्स सिंड्रोम आहे, तर रक्ताचे नमुने तपासले जातील की क्रोमोजोम 18 च्या अतिरिक्त प्रत आहेत का.	44.666666666666664	48 44 42	1.052652 -0.550916 -1.352699	-0.283654346	en	marathi
Simple lifestyle changes and over-the-counter painkillers (such as paracetamol or ibuprofen) are often all that's needed to control the pain of any flare-ups.	सोप्या जीवनशैलीतील बदल आणि पॅरासिटामॉल किंवा आयबुप्रोफेन सारख्या वेदनाशामक औषधांची गरज असते.	46.0	48 43 47	0.396199 -1.918351 -0.066711	-0.529621139	en	marathi
The blood pressure-lowering medicine you're prescribed depends on your age and ethnicity.	रक्तदाब कमी करणारी औषधे तुमच्या वय आणि जातीवर अवलंबून असतात.	49.0	50 48 49	0.925331 -1.524159 -0.299414	-0.299413908	en	marathi
Treatment with growth hormone injections may benefit some people with restricted growth and can help a child with the condition grow more than they otherwise would.	हार्मोन इंजेक्शनचा वापर केल्याने काही लोकांना फायदा होऊ शकतो आणि या स्थितीतील मुलाला इतर मुलांपेक्षा अधिक वाढण्यास मदत होऊ शकते.	39.0	40 38 39	0.470027 -1.979463 -0.754718	-0.754718119	en	marathi
Before having any screening test, it's worth finding out about the test itself and what would happen next if you found out you have a higher risk of a particular condition.	कुठलीही स्क्रिनिंग चाचणी करण्यापूर्वी, चाचणीविषयी जाणून घेणे आवश्यक आहे आणि एखाद्या विशिष्ट आजाराचा जास्त धोका आढळल्यास पुढे काय होईल हे जाणून घेणे आवश्यक आहे.	59.0	60 58 59	1.094148 -1.355342 -0.130597	-0.130597148	en	marathi
Vaginal lubricants and aqueous cream (also available over the counter from pharmacies and supermarkets) may soothe the area and help moisturise the vulva if it's dry.	योनी स्नेहक आणि जलीय क्रीम (फार्मसी आणि सुपरमार्केटमधून काउंटरवर देखील उपलब्ध) या क्षेत्राला शांत करू शकतात आणि कोरडे असल्यास योनीला ओले करण्यास मदत करू शकतात.	44.666666666666664	41 49 44	-0.658044 -0.934587 0.553466	-0.34638836	en	marathi
It acts on pain receptors in the central nervous system and the brain to block pain signals to the rest of the body.	हे केंद्रीय मज्जासंस्था आणि मेंदूतील वेदना रिसेप्टर्सवर कार्य करते ज्यामुळे शरीराच्या उर्वरित भागातील वेदना संकेत अवरोधित होतात.	68.0	67 67 70	-0.671328 -0.671328 1.449992	0.035778689	en	marathi
A physiotherapist will teach you some exercises to do at home to strengthen the muscles that stabilise your kneecap and improve the movement of your knee.	फिजिओथेरपिस्ट तुम्हाला घरी काही व्यायाम शिकवतील ज्यामुळे गुडघ्याचे स्नायू मजबूत होतील आणि गुडघ्याची हालचाल सुधारेल.	76.33333333333333	75 76 78	-0.757351 0.044433 1.648000	0.311694037	en	marathi
The kawasaki support group and societi, the uk foundation for kawasaki disease can provide you with additional information and advice about your child's condition.	कवासाकी सपोर्ट ग्रुप आणि सोसायटी, युके, आपल्या मुलाच्या स्थितीविषयी अतिरिक्त माहिती आणि सल्ला देऊ शकतात.	72.33333333333333	74 73 70	1.007505 0.419156 -1.345889	0.026923971	en	marathi
This mean you'll be awake, but the lower part of your body is numbed so you will not feel any pain.	याचा अर्थ तुम्ही जागे असाल, पण तुमच्या शरीराचा खालचा भाग सुन्न असेल, त्यामुळे तुम्हाला वेदना जाणवणार नाहीत.	69.33333333333333	71 69 68	1.446553 -0.157014 -0.958798	0.110247095	en	marathi
While angina can often be treated with medication, a coronary angioplasty may be required to restore the blood supply to the heart in severe cases where medication is ineffective.	अँजिनावर अनेकदा औषधांनी उपचार केले जाऊ शकतात, परंतु गंभीर प्रकरणांमध्ये जिथे औषधे अकार्यक्षम असतात तिथे हृदयाला रक्त पुरवठा पूर्ववत करण्यासाठी कोरोनरी अँजिओप्लास्टी आवश्यक असू शकते.	69.0	70 68 69	1.229175 -1.220315 0.004430	0.004429818	en	marathi
You'll be able to take your baby home once they're taking food by mouth.	तुमच्या बाळाला तोंडाने जेवण दिल्यानंतर तुम्ही त्याला घरी घेऊन जाऊ शकाल.	82.33333333333333	81 83 83	-0.960768 1.160553 1.160553	0.453445748	en	marathi
If you're using nystatin cream or ointment mixed with other ingredients, you may only need to use it for 7 to 14 days but it will depend on your skin condition.	जर आपण निस्टॅटिन क्रीम किंवा इतर घटकांसह मिसळून वापरत असाल, तर आपल्याला केवळ 7 ते 14 दिवसांसाठी त्याचा वापर करावा लागेल, परंतु ते आपल्या त्वचेच्या स्थितीवर अवलंबून असेल.	59.0	60 58 59	1.138188 -1.311301 -0.086557	-0.086556565	en	marathi
If your pain eases for a while but then gets worse, your appendix may have burst, which can lead to life-threatening complications.	जर तुमचे वेदना काही काळासाठी कमी झाली आणि नंतर त्यात वाढ झाली तर तुमचा परिशिष्ट फुटला असेल, ज्यामुळे जीवघेणा गुंतागुंत निर्माण होऊ शकते.	42.666666666666664	48 40 40	0.085951 -2.035370 -2.035370	-1.328262723	en	marathi
This can happen if the bone doesn't align properly during surgery, you put too much weight on the bone before it heals, the fracture is severe, you have diabetes, or you smoke during your recovery.	शस्त्रक्रियेदरम्यान हाड योग्य प्रकारे जुळत नसेल, जर तुम्ही बरे होण्यापूर्वी हाडावर जास्त वजन ठेवले असेल, फ्रॅक्चर गंभीर असेल, तुम्हाला मधुमेह असेल, किंवा तुमच्या प्रकृतीत सुधारणा होताना तुम्ही धुम्रपान कराल.	45.666666666666664	41 47 49	-0.791251 -1.614877 1.078842	-0.442428432	en	marathi
Do not drive, cycle or operate machinery until you feel ok again.	जोपर्यंत तुम्हाला पुन्हा ठीक वाटत नाही तोपर्यंत गाडी चालवू नका, सायकल चालवू नका किंवा मशीनरी चालवू नका.	86.0	85 85 88	-0.171212 -0.171212 1.950108	0.535894379	en	marathi
It's best to stop drinking alcohol during the first few days of treatment until you see how the morphine affects you.	उपचाराच्या सुरुवातीच्या काही दिवसात दारू पिणे बंद करणे चांगले आहे जोपर्यंत तुम्हाला हे समजत नाही की मॉर्फीनचा आपल्यावर कसा परिणाम होतो.	79.0	78 80 79	-0.980524 1.468965 0.244220	0.244220497	en	marathi
But tell the doctor or nurse that you're using hydrocortisone cream so they can give the vaccine in an untreated area of skin.	पण डॉक्टर किंवा परिचारिकेला सांगा की तुम्ही हायड्रोकॉर्टिसोन क्रीम वापरत आहात जेणेकरून ते त्वचेच्या उपचार न झालेल्या भागात लस देऊ शकतील.	79.0	78 80 79	-0.811960 1.637530 0.412785	0.412785014	en	marathi
The exact cause of nasopharyngeal cancer is unknown, but a number of factors can increase your risk of developing the condition.	नासाग्रसनीच्या कर्करोगाचे नेमके कारण समजू शकलेले नाही, परंतु अनेक घटक या आजाराचा धोका वाढवू शकतात.	59.0	60 58 59	1.162927 -1.286562 -0.061817	-0.061817495	en	marathi
Vaccinations – if you have heart failure, you should have a flu jab every year and a pneumonia vaccination (also called the pneumococcal vaccine) every 5 years.	लसीकरण-जर तुम्हाला हृदयविकाराचा झटका आला असेल तर तुम्हाला दर वर्षी फ्लू झाला पाहिजे आणि प्रत्येक पाच वर्षांनी न्यूमोनिया लसीकरण (न्यूमोकोकल लस असेही म्हणतात) केले पाहिजे.	34.333333333333336	35 32 36	0.629180 -0.607526 -2.437911	-0.805418846	en	marathi
If your blood sugar levels are stable, then taking linagliptin should not affect your ability to drive, cycle or use machinery and tools.	जर तुमच्या रक्तातील साखरेची पातळी स्थिर असेल तर लिनॅग्लिप्टीनचे सेवन केल्याने गाडी चालवण्याच्या, सायकल चालवण्याच्या किंवा मशीन आणि साधनांचा वापर करण्याच्या तुमच्या क्षमतेवर परिणाम होणार नाही.	60.666666666666664	62 63 57	0.429684 0.810684 -1.475318	-0.078316765	en	marathi
